gen,nevals,avg,std,min,max
0,50,[0.73728 0.07336],[0.01787629 0.04341786],[0.687 0.006],[0.77  0.174]
1,4,[0.7286 0.0546],[0.01646329 0.03960606],[0.703 0.008],[0.747 0.128]
2,4,[0.7208 0.0534],[0.0216    0.0238042],[0.687 0.023],[0.75  0.096]
3,4,[0.7246 0.1576],[0.01949974 0.13852451],[0.71  0.051],[0.763 0.428]
4,4,[0.7354 0.123 ],[0.01525254 0.04636378],[0.71  0.046],[0.75  0.188]
5,3,[0.7508 0.0576],[0.01090688 0.02946591],[0.74  0.016],[0.767 0.101]
6,5,[0.7434 0.078 ],[0.00467333 0.04045244],[0.737 0.02 ],[0.75  0.119]
7,5,[0.756  0.0958],[0.0091214  0.02782373],[0.747 0.051],[0.773 0.123]
8,2,[0.7466 0.0608],[0.00677052 0.03790198],[0.737 0.008],[0.753 0.104]
9,4,[0.7526 0.0502],[0.00257682 0.03699946],[0.75  0.008],[0.757 0.104]
10,4,[0.754  0.0652],[0.00687023 0.04238113],[0.747 0.008],[0.767 0.101]
11,5,[0.752  0.0696],[0.01520526 0.03015692],[0.733 0.025],[0.777 0.107]
12,4,[0.7476 0.0856],[0.01046136 0.03560674],[0.737 0.025],[0.767 0.131]
13,4,[0.7528 0.1058],[0.01036147 0.04410624],[0.74  0.052],[0.767 0.175]
14,4,[0.7408 0.076 ],[0.01545833 0.05387764],[0.71  0.022],[0.75  0.177]
15,4,[0.7408 0.0852],[0.01680952 0.04680769],[0.71  0.018],[0.757 0.159]
16,4,[0.7522 0.0698],[0.00982649 0.03837916],[0.737 0.034],[0.767 0.124]
17,5,[0.746  0.1042],[0.01786617 0.05371927],[0.713 0.003],[0.767 0.156]
18,3,[0.7528 0.131 ],[0.00523068 0.01431084],[0.747 0.104],[0.76  0.142]
19,3,[0.748  0.0866],[0.01075174 0.04460314],[0.73 0.01],[0.76  0.138]
20,3,[0.752 0.075],[0.01398571 0.05318646],[0.73 0.01],[0.77  0.138]
21,4,[0.7438 0.0646],[0.00865794 0.03803998],[0.73 0.01],[0.753 0.126]
22,4,[0.7458 0.1668],[0.00890842 0.12899519],[0.733 0.079],[0.753 0.422]
23,4,[0.754  0.0856],[0.01646815 0.03664751],[0.727 0.018],[0.777 0.127]
24,5,[0.7386 0.0438],[0.00956243 0.0233015 ],[0.723 0.007],[0.753 0.074]
25,5,[0.7438 0.0662],[0.00713863 0.03304784],[0.733 0.018],[0.753 0.114]
