gen,nevals,avg,std,min,max
0,50,[0.7318  0.14636],[0.01338805 0.0935215 ],[0.697 0.016],[0.757 0.468]
1,5,[0.7348 0.1416],[0.01575309 0.0328    ],[0.71  0.095],[0.757 0.181]
2,2,[0.7342 0.1418],[0.0056 0.0064],[0.723 0.133],[0.737 0.153]
3,5,[0.7276 0.1866],[0.01101998 0.12068902],[0.717 0.074],[0.747 0.42 ]
4,5,[0.7338 0.1914],[0.0065238  0.15108752],[0.723 0.083],[0.743 0.488]
5,3,[0.7266 0.1896],[0.01009158 0.15109547],[0.71  0.083],[0.737 0.488]
6,5,[0.7314 0.1712],[0.01324538 0.12586246],[0.72  0.062],[0.757 0.414]
7,3,[0.7274 0.1234],[0.01177455 0.04109793],[0.717 0.075],[0.75  0.182]
8,4,[0.7232 0.201 ],[0.01513142 0.15553649],[0.7   0.083],[0.743 0.508]
9,4,[0.7292 0.1314],[0.0097242  0.03431967],[0.713 0.067],[0.743 0.166]
10,4,[0.7324 0.1096],[0.00833307 0.0454163 ],[0.723 0.054],[0.743 0.17 ]
11,5,[0.7266 0.1234],[0.00811419 0.02368628],[0.713 0.095],[0.737 0.162]
12,5,[0.7248 0.102 ],[0.00448999 0.0183303 ],[0.717 0.083],[0.73  0.137]
13,5,[0.7422 0.1364],[0.00775629 0.03682716],[0.727 0.099],[0.747 0.206]
14,5,[0.73   0.1062],[0.01294604 0.05684857],[0.713 0.021],[0.75  0.194]
15,4,[0.738  0.1506],[0.01611211 0.02727343],[0.71  0.112],[0.753 0.194]
16,4,[0.7392 0.1274],[0.00908625 0.03348194],[0.73  0.066],[0.753 0.161]
17,3,[0.7374 0.1422],[0.01141227 0.0520976 ],[0.723 0.041],[0.753 0.186]
18,4,[0.736  0.1272],[0.0114717  0.02516664],[0.72  0.087],[0.753 0.161]
19,5,[0.7266 0.1326],[0.01175755 0.01233856],[0.72  0.116],[0.75  0.149]
20,5,[0.7314 0.1028],[0.00557136 0.02199454],[0.723 0.067],[0.737 0.136]
21,5,[0.7392 0.1612],[0.01244829 0.13987623],[0.72  0.042],[0.753 0.428]
22,2,[0.742  0.0978],[0.01181524 0.05454319],[0.72  0.042],[0.753 0.177]
23,4,[0.7346 0.1514],[0.0063435 0.0189589],[0.723 0.12 ],[0.74  0.177]
24,5,[0.7494 0.0904],[0.00922171 0.02680746],[0.74 0.05],[0.763 0.128]
25,4,[0.7422 0.1028],[0.0121721  0.02387802],[0.727 0.075],[0.763 0.144]
