,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
58,0.865,0.683,0.785,0.715,0.457,0.05,0.0,0.004,12
59,0.87,0.687,0.8,0.721,0.473,0.102,0.093,0.155,1
60,0.868,0.682,0.798,0.717,0.466,0.086,0.063,0.099,1
61,0.868,0.683,0.796,0.717,0.465,0.078,0.047,0.072,1
62,0.867,0.681,0.795,0.715,0.461,0.045,0.012,0.028,1
63,0.867,0.68,0.793,0.714,0.46,0.042,0.017,0.035,1
64,0.866,0.679,0.792,0.713,0.457,0.041,0.017,0.035,1
65,0.868,0.68,0.786,0.713,0.454,0.076,0.059,0.096,0
66,0.867,0.675,0.782,0.708,0.445,0.05,0.013,0.019,0
67,0.866,0.674,0.778,0.707,0.44,0.047,0.011,0.016,0
68,0.866,0.675,0.78,0.708,0.443,0.05,0.013,0.019,0
69,0.866,0.674,0.779,0.706,0.44,0.046,0.009,0.014,0
70,0.866,0.674,0.779,0.707,0.441,0.046,0.01,0.016,0
71,0.863,0.674,0.778,0.706,0.441,0.08,0.044,0.056,2
72,0.864,0.676,0.78,0.708,0.444,0.075,0.037,0.046,2
73,0.862,0.671,0.775,0.703,0.434,0.054,0.001,0.02,2
74,0.861,0.671,0.772,0.702,0.431,0.05,0.009,0.035,2
75,0.862,0.672,0.774,0.703,0.434,0.047,0.013,0.04,2
76,0.862,0.674,0.772,0.705,0.435,0.042,0.023,0.056,2
77,0.86,0.669,0.768,0.7,0.426,0.034,0.035,0.077,2
78,0.86,0.663,0.786,0.696,0.431,0.037,0.029,0.061,3
79,0.861,0.664,0.787,0.698,0.433,0.033,0.037,0.076,3
80,0.859,0.667,0.768,0.698,0.423,0.101,0.092,0.142,7
81,0.858,0.665,0.768,0.696,0.421,0.075,0.047,0.066,7
82,0.857,0.662,0.764,0.692,0.414,0.035,0.017,0.037,7
83,0.861,0.684,0.771,0.713,0.446,0.078,0.039,0.048,19
84,0.86,0.682,0.77,0.711,0.443,0.067,0.022,0.022,19
85,0.86,0.679,0.769,0.709,0.439,0.049,0.01,0.033,19
86,0.858,0.676,0.767,0.705,0.433,0.038,0.029,0.067,19
87,0.864,0.673,0.77,0.704,0.432,0.054,0.005,0.003,18
88,0.863,0.669,0.768,0.7,0.425,0.046,0.005,0.02,18
89,0.864,0.67,0.768,0.701,0.427,0.035,0.028,0.061,18
90,0.863,0.669,0.768,0.7,0.426,0.035,0.029,0.064,18
91,0.866,0.675,0.776,0.707,0.44,0.058,0.005,0.006,6
92,0.866,0.675,0.776,0.707,0.44,0.063,0.01,0.001,6
93,0.866,0.675,0.776,0.707,0.44,0.057,0.004,0.006,6
94,0.865,0.674,0.774,0.705,0.437,0.055,0.002,0.011,6
95,0.865,0.673,0.771,0.704,0.433,0.046,0.014,0.039,6
96,0.863,0.674,0.771,0.705,0.435,0.077,0.055,0.08,4
97,0.862,0.672,0.767,0.702,0.429,0.067,0.04,0.055,4
98,0.863,0.674,0.77,0.705,0.434,0.074,0.049,0.07,4
99,0.86,0.669,0.764,0.699,0.423,0.038,0.009,0.025,4
100,0.861,0.67,0.766,0.7,0.426,0.051,0.012,0.01,4
101,0.866,0.673,0.783,0.706,0.443,0.106,0.106,0.173,5
102,0.865,0.671,0.781,0.704,0.439,0.08,0.061,0.098,5
103,0.864,0.669,0.778,0.701,0.433,0.06,0.026,0.039,5
