,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
58,0.733,0.628,0.646,0.635,0.273,0.137,0.14,0.103,13
59,0.74,0.652,0.714,0.662,0.361,0.098,0.132,0.009,12
60,0.72,0.648,0.678,0.655,0.324,0.105,0.112,0.128,12
61,0.73,0.647,0.695,0.656,0.339,0.029,0.054,0.061,12
62,0.733,0.644,0.704,0.653,0.343,0.113,0.147,0.006,12
63,0.713,0.632,0.669,0.639,0.299,0.001,0.026,0.091,12
64,0.717,0.637,0.674,0.645,0.309,0.007,0.018,0.091,12
65,0.77,0.69,0.754,0.705,0.439,0.108,0.063,0.017,10
66,0.777,0.698,0.764,0.713,0.457,0.079,0.025,0.001,10
67,0.77,0.69,0.754,0.705,0.439,0.108,0.063,0.017,10
68,0.773,0.693,0.76,0.708,0.448,0.099,0.055,0.001,10
69,0.77,0.693,0.751,0.707,0.44,0.126,0.082,0.033,10
70,0.71,0.706,0.686,0.69,0.392,0.005,0.001,0.047,11
71,0.7,0.625,0.651,0.631,0.274,0.0,0.017,0.003,11
72,0.71,0.632,0.664,0.639,0.295,0.06,0.06,0.019,11
73,0.693,0.688,0.67,0.672,0.358,0.03,0.04,0.069,11
74,0.767,0.695,0.711,0.702,0.406,0.031,0.019,0.034,19
75,0.767,0.702,0.711,0.706,0.413,0.051,0.104,0.048,19
76,0.76,0.676,0.702,0.686,0.377,0.06,0.025,0.047,19
77,0.76,0.687,0.702,0.693,0.389,0.0,0.05,0.005,19
78,0.77,0.712,0.738,0.722,0.45,0.043,0.03,0.006,18
79,0.77,0.712,0.738,0.722,0.45,0.043,0.03,0.006,18
80,0.77,0.718,0.737,0.725,0.454,0.024,0.054,0.007,18
81,0.767,0.713,0.733,0.72,0.445,0.013,0.067,0.007,18
82,0.737,0.759,0.727,0.725,0.485,0.043,0.02,0.079,18
83,0.76,0.679,0.695,0.686,0.373,0.049,0.039,0.1,9
84,0.763,0.681,0.699,0.689,0.38,0.054,0.035,0.107,9
85,0.703,0.708,0.67,0.672,0.377,0.087,0.039,0.066,9
86,0.69,0.714,0.672,0.666,0.384,0.012,0.039,0.009,9
87,0.743,0.661,0.691,0.671,0.351,0.014,0.061,0.018,8
88,0.74,0.659,0.686,0.668,0.344,0.099,0.07,0.064,8
89,0.723,0.644,0.664,0.65,0.307,0.049,0.092,0.052,8
90,0.757,0.677,0.71,0.688,0.385,0.031,0.005,0.004,8
91,0.733,0.66,0.678,0.667,0.338,0.093,0.143,0.097,8
92,0.733,0.66,0.678,0.667,0.338,0.079,0.132,0.074,8
