,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
37,0.672,0.664,0.672,0.664,0.336,0.137,0.107,0.069,19
38,0.676,0.67,0.676,0.67,0.346,0.172,0.14,0.103,19
39,0.666,0.657,0.667,0.657,0.324,0.109,0.08,0.043,19
40,0.673,0.666,0.673,0.666,0.339,0.143,0.113,0.073,19
41,0.668,0.666,0.666,0.666,0.331,0.049,0.019,0.027,19
42,0.665,0.66,0.663,0.661,0.324,0.006,0.035,0.081,19
43,0.67,0.653,0.664,0.655,0.318,0.054,0.026,0.002,7
44,0.668,0.65,0.662,0.651,0.311,0.046,0.017,0.007,7
45,0.665,0.638,0.665,0.636,0.302,0.049,0.078,0.093,7
46,0.674,0.671,0.671,0.671,0.343,0.164,0.118,0.104,6
47,0.659,0.656,0.656,0.656,0.312,0.084,0.043,0.023,6
48,0.678,0.677,0.676,0.677,0.353,0.187,0.141,0.121,6
49,0.664,0.661,0.661,0.661,0.322,0.106,0.064,0.043,6
50,0.677,0.676,0.675,0.676,0.351,0.179,0.132,0.113,6
51,0.675,0.673,0.673,0.673,0.346,0.165,0.122,0.095,6
52,0.663,0.66,0.661,0.66,0.321,0.108,0.066,0.042,6
53,0.657,0.653,0.654,0.653,0.307,0.047,0.002,0.007,6
54,0.665,0.662,0.663,0.662,0.325,0.123,0.082,0.056,6
55,0.674,0.673,0.673,0.673,0.346,0.167,0.125,0.093,6
56,0.657,0.644,0.661,0.641,0.304,0.034,0.008,0.016,6
57,0.663,0.651,0.665,0.649,0.316,0.079,0.034,0.033,6
58,0.66,0.646,0.664,0.643,0.31,0.027,0.016,0.023,6
59,0.656,0.641,0.666,0.635,0.305,0.01,0.055,0.052,6
60,0.659,0.645,0.663,0.642,0.308,0.027,0.016,0.021,6
61,0.673,0.666,0.675,0.665,0.341,0.267,0.229,0.197,18
62,0.671,0.665,0.673,0.664,0.337,0.221,0.184,0.149,18
63,0.669,0.663,0.671,0.663,0.334,0.186,0.147,0.12,18
64,0.668,0.659,0.676,0.656,0.335,0.068,0.028,0.003,18
65,0.665,0.657,0.67,0.655,0.326,0.101,0.061,0.038,18
66,0.664,0.659,0.663,0.659,0.323,0.029,0.013,0.033,18
67,0.666,0.664,0.664,0.664,0.328,0.13,0.085,0.077,18
68,0.662,0.659,0.661,0.66,0.32,0.085,0.043,0.027,18
69,0.654,0.648,0.655,0.648,0.303,0.037,0.075,0.102,18
70,0.662,0.659,0.66,0.66,0.319,0.108,0.045,0.095,4
71,0.669,0.658,0.674,0.656,0.332,0.061,0.002,0.044,4
72,0.67,0.659,0.676,0.657,0.334,0.058,0.006,0.042,4
73,0.669,0.659,0.672,0.658,0.331,0.082,0.018,0.067,4
74,0.667,0.659,0.667,0.659,0.326,0.115,0.055,0.095,4
75,0.66,0.655,0.658,0.655,0.313,0.032,0.028,0.011,4
76,0.671,0.66,0.675,0.659,0.335,0.072,0.008,0.055,4
77,0.659,0.659,0.659,0.658,0.318,0.18,0.15,0.104,5
78,0.661,0.661,0.661,0.66,0.322,0.217,0.187,0.14,5
79,0.661,0.651,0.663,0.65,0.314,0.052,0.022,0.023,5
80,0.662,0.651,0.668,0.648,0.318,0.008,0.022,0.068,5
81,0.657,0.65,0.657,0.649,0.307,0.094,0.063,0.029,5
82,0.663,0.652,0.667,0.65,0.319,0.032,0.001,0.045,5
83,0.65,0.647,0.648,0.647,0.295,0.011,0.026,0.041,5
84,0.67,0.662,0.669,0.662,0.331,0.122,0.087,0.095,16
85,0.662,0.662,0.661,0.661,0.323,0.15,0.117,0.117,16
86,0.667,0.654,0.674,0.651,0.328,0.004,0.041,0.023,16
87,0.663,0.65,0.671,0.646,0.32,0.009,0.043,0.032,16
88,0.683,0.673,0.684,0.673,0.357,0.171,0.133,0.073,8
89,0.683,0.672,0.685,0.672,0.358,0.128,0.087,0.037,8
90,0.682,0.671,0.686,0.671,0.357,0.129,0.091,0.032,8
91,0.675,0.661,0.682,0.659,0.343,0.081,0.04,0.001,8
92,0.68,0.675,0.677,0.676,0.353,0.133,0.089,0.044,8
93,0.681,0.675,0.679,0.676,0.355,0.102,0.059,0.007,8
94,0.673,0.666,0.669,0.667,0.335,0.179,0.144,0.112,9
95,0.669,0.662,0.666,0.663,0.328,0.064,0.024,0.008,9
96,0.662,0.653,0.659,0.654,0.312,0.01,0.027,0.049,9
97,0.664,0.653,0.662,0.654,0.315,0.017,0.054,0.078,9
98,0.67,0.663,0.666,0.663,0.329,0.065,0.024,0.008,9
99,0.67,0.663,0.667,0.664,0.33,0.065,0.025,0.008,9
100,0.659,0.645,0.658,0.644,0.303,0.056,0.093,0.109,9
101,0.679,0.671,0.677,0.672,0.348,0.231,0.199,0.144,17
102,0.676,0.668,0.674,0.669,0.342,0.237,0.204,0.155,17
103,0.668,0.667,0.666,0.666,0.332,0.109,0.076,0.025,17
104,0.669,0.658,0.668,0.659,0.327,0.077,0.045,0.005,17
105,0.667,0.653,0.668,0.652,0.321,0.036,0.004,0.042,17
106,0.666,0.662,0.663,0.662,0.325,0.052,0.018,0.031,17
107,0.667,0.664,0.664,0.664,0.329,0.079,0.047,0.008,17
108,0.667,0.653,0.668,0.652,0.321,0.036,0.003,0.04,17
109,0.665,0.655,0.663,0.655,0.318,0.056,0.093,0.126,17
110,0.669,0.66,0.669,0.66,0.329,0.241,0.231,0.114,15
111,0.669,0.661,0.669,0.661,0.329,0.242,0.231,0.116,15
112,0.669,0.662,0.669,0.662,0.331,0.249,0.239,0.119,15
113,0.666,0.656,0.669,0.655,0.324,0.1,0.081,0.002,15
114,0.666,0.657,0.666,0.657,0.323,0.157,0.143,0.038,15
115,0.663,0.655,0.663,0.655,0.318,0.186,0.177,0.059,15
116,0.666,0.655,0.668,0.654,0.323,0.107,0.089,0.001,15
117,0.664,0.66,0.662,0.661,0.322,0.09,0.073,0.023,15
118,0.661,0.656,0.659,0.656,0.315,0.029,0.013,0.086,15
119,0.656,0.648,0.656,0.648,0.304,0.034,0.05,0.144,15
120,0.641,0.623,0.656,0.613,0.277,0.041,0.06,0.115,15
121,0.677,0.663,0.679,0.662,0.341,0.076,0.044,0.003,14
122,0.669,0.654,0.672,0.652,0.325,0.04,0.008,0.028,14
123,0.676,0.666,0.673,0.667,0.339,0.009,0.046,0.08,14
124,0.667,0.65,0.673,0.647,0.322,0.03,0.003,0.034,14
125,0.693,0.68,0.694,0.681,0.374,0.106,0.07,0.035,10
126,0.696,0.682,0.701,0.683,0.383,0.072,0.034,0.0,10
127,0.688,0.673,0.694,0.672,0.367,0.029,0.006,0.042,10
128,0.692,0.677,0.697,0.676,0.373,0.044,0.008,0.027,10
129,0.696,0.683,0.699,0.683,0.381,0.086,0.049,0.013,10
130,0.686,0.67,0.692,0.669,0.361,0.022,0.013,0.047,10
131,0.682,0.666,0.69,0.664,0.355,0.008,0.026,0.059,10
132,0.68,0.663,0.688,0.66,0.349,0.005,0.03,0.056,10
133,0.683,0.676,0.68,0.677,0.356,0.039,0.009,0.048,10
134,0.679,0.661,0.687,0.659,0.347,0.004,0.031,0.056,10
135,0.677,0.668,0.678,0.668,0.345,0.271,0.234,0.2,11
136,0.675,0.665,0.675,0.665,0.34,0.15,0.111,0.077,11
137,0.673,0.66,0.676,0.659,0.336,0.073,0.029,0.016,11
138,0.668,0.653,0.675,0.65,0.327,0.03,0.013,0.022,11
139,0.672,0.658,0.678,0.655,0.335,0.044,0.0,0.012,11
140,0.674,0.66,0.679,0.658,0.339,0.063,0.02,0.002,11
141,0.666,0.65,0.677,0.645,0.326,0.008,0.035,0.042,11
142,0.665,0.659,0.662,0.66,0.321,0.04,0.002,0.022,11
143,0.686,0.677,0.682,0.678,0.359,0.248,0.224,0.16,13
144,0.687,0.686,0.685,0.685,0.371,0.23,0.204,0.137,13
145,0.687,0.686,0.684,0.685,0.37,0.26,0.234,0.167,13
146,0.687,0.687,0.685,0.685,0.373,0.145,0.11,0.072,13
147,0.677,0.67,0.673,0.671,0.343,0.023,0.061,0.076,13
148,0.68,0.676,0.676,0.676,0.352,0.021,0.016,0.036,13
149,0.683,0.683,0.681,0.681,0.363,0.099,0.063,0.033,13
150,0.68,0.677,0.677,0.677,0.354,0.037,0.002,0.018,13
151,0.673,0.665,0.669,0.666,0.334,0.038,0.075,0.089,13
152,0.675,0.667,0.672,0.668,0.339,0.189,0.163,0.099,12
153,0.674,0.663,0.673,0.664,0.336,0.083,0.051,0.008,12
154,0.672,0.659,0.672,0.659,0.331,0.041,0.008,0.032,12
155,0.671,0.658,0.671,0.657,0.329,0.047,0.015,0.027,12
156,0.669,0.655,0.67,0.654,0.324,0.031,0.001,0.042,12
157,0.672,0.664,0.668,0.665,0.332,0.033,0.001,0.041,12
158,0.669,0.664,0.666,0.664,0.329,0.049,0.017,0.028,12
