gen,nevals,avg,std,min,max
0,50,[0.76322 0.0347 ],[0.01547422 0.02241629],[0.727 0.001],[0.8   0.101]
1,4,[0.7626 0.0238],[0.01631686 0.01650939],[0.743 0.001],[0.787 0.049]
2,4,[0.7666 0.0198],[0.00677052 0.01151347],[0.757 0.007],[0.773 0.035]
3,5,[0.762  0.0212],[0.0112783 0.0222477],[0.75  0.001],[0.783 0.054]
4,4,[0.77  0.045],[0.00995992 0.02264509],[0.757 0.013],[0.783 0.084]
5,5,[0.772  0.0658],[0.00626099 0.02293818],[0.763 0.036],[0.78  0.093]
6,2,[0.7726 0.059 ],[0.01013114 0.03198124],[0.753 0.008],[0.78  0.093]
7,4,[0.7686 0.0418],[0.00956243 0.02211244],[0.753 0.003],[0.783 0.071]
8,3,[0.768  0.0392],[0.01145426 0.0124964 ],[0.75  0.017],[0.783 0.051]
9,4,[0.776  0.0306],[0.00843801 0.01827129],[0.76  0.005],[0.783 0.051]
10,5,[0.7668 0.0512],[0.00574108 0.01354105],[0.76  0.033],[0.777 0.075]
11,3,[0.762 0.046],[0.01384197 0.02268039],[0.74  0.009],[0.783 0.075]
12,3,[0.76   0.0388],[0.01279062 0.027088  ],[0.74  0.005],[0.78  0.075]
13,3,[0.7574 0.031 ],[0.01275304 0.01533623],[0.74  0.005],[0.773 0.053]
14,3,[0.7616 0.0196],[0.00571314 0.01684755],[0.757 0.005],[0.77  0.051]
15,5,[0.7692 0.033 ],[0.00908625 0.01602498],[0.76  0.017],[0.783 0.062]
16,3,[0.7712 0.024 ],[0.01047664 0.01337161],[0.757 0.005],[0.783 0.042]
17,5,[0.7652 0.0506],[0.01059056 0.02320862],[0.753 0.023],[0.783 0.093]
18,5,[0.7746 0.0244],[0.0082365  0.01032666],[0.763 0.011],[0.783 0.036]
19,4,[0.7674 0.0288],[0.0119432  0.01673798],[0.75  0.001],[0.787 0.047]
20,5,[0.7782 0.0222],[0.00837616 0.01147868],[0.767 0.   ],[0.787 0.031]
21,3,[0.7748 0.0276],[0.00636867 0.01800667],[0.767 0.01 ],[0.78 0.06]
22,3,[0.7682 0.0242],[0.00146969 0.01858386],[0.767 0.007],[0.77  0.059]
23,5,[0.7808 0.0182],[0.0084     0.01574039],[0.773 0.004],[0.797 0.045]
24,5,[0.774  0.0412],[0.00933809 0.01357056],[0.763 0.025],[0.79  0.059]
25,4,[0.7646 0.0322],[0.0118423  0.01794882],[0.747 0.01 ],[0.783 0.059]
