gen,nevals,avg,std,min,max
0,50,[0.74802 0.0248 ],[0.01234745 0.01968654],[0.717 0.001],[0.777 0.086]
1,5,[0.734  0.0266],[0.008      0.01349963],[0.72  0.008],[0.74  0.046]
2,3,[0.7338 0.0358],[0.01014692 0.00526878],[0.723 0.026],[0.753 0.042]
3,5,[0.7294 0.0408],[0.0206165 0.0249912],[0.707 0.01 ],[0.763 0.066]
4,3,[0.7572 0.0432],[0.00870402 0.02415285],[0.74  0.008],[0.763 0.064]
5,4,[0.7488 0.049 ],[0.01667813 0.01992988],[0.717 0.02 ],[0.76  0.079]
6,2,[0.7488 0.0372],[0.01631441 0.02717646],[0.717 0.007],[0.76  0.079]
7,4,[0.752  0.0276],[0.01129602 0.02050951],[0.74  0.007],[0.767 0.054]
8,5,[0.74   0.0312],[0.00593296 0.02532509],[0.73  0.008],[0.747 0.078]
9,4,[0.7448 0.028 ],[0.01483779 0.02592296],[0.717 0.006],[0.757 0.075]
10,5,[0.7408 0.025 ],[0.01464787 0.01150652],[0.72  0.007],[0.757 0.036]
11,3,[0.7392 0.0314],[0.01632667 0.01596997],[0.713 0.007],[0.753 0.053]
12,4,[0.7268 0.0252],[0.01220492 0.02350659],[0.71  0.003],[0.743 0.062]
13,2,[0.7374 0.0304],[0.02065527 0.02241963],[0.71  0.003],[0.773 0.062]
14,4,[0.734  0.0246],[0.0139714  0.01562818],[0.723 0.006],[0.76  0.045]
15,3,[0.7366 0.0246],[0.01348481 0.01547385],[0.723 0.007],[0.76  0.045]
16,5,[0.7482 0.0258],[0.01225398 0.01942576],[0.73  0.001],[0.76 0.05]
17,5,[0.738 0.029],[0.01546609 0.01378405],[0.713 0.012],[0.753 0.049]
18,5,[0.7438 0.0348],[0.00479166 0.02473378],[0.74  0.002],[0.753 0.062]
19,5,[0.744  0.0198],[0.00995992 0.01621604],[0.73 0.  ],[0.757 0.041]
20,5,[0.7386 0.0244],[0.00891291 0.01994593],[0.723 0.005],[0.75 0.06]
21,5,[0.7472 0.0492],[0.00913017 0.02814534],[0.733 0.013],[0.76  0.082]
22,4,[0.7314 0.0408],[0.01412232 0.02172004],[0.71  0.023],[0.747 0.082]
23,2,[0.7356 0.039 ],[0.00870862 0.02219009],[0.72  0.018],[0.747 0.082]
24,5,[0.7546 0.0226],[0.0135735  0.02150907],[0.73  0.002],[0.767 0.061]
25,1,[0.7414 0.0186],[0.01496128 0.01523942],[0.73  0.002],[0.767 0.042]
