gen,nevals,avg,std,min,max
0,50,[0.74798 0.0859 ],[0.01679939 0.06552778],[0.707 0.   ],[0.773 0.338]
1,4,[0.7488 0.1102],[0.01420422 0.09009417],[0.727 0.042],[0.763 0.288]
2,3,[0.7428 0.1084],[0.01397712 0.09022328],[0.727 0.049],[0.763 0.288]
3,3,[0.7428 0.069 ],[0.00996795 0.03290593],[0.723 0.031],[0.75  0.116]
4,5,[0.7488 0.1096],[0.02693993 0.09986711],[0.703 0.016],[0.787 0.302]
5,4,[0.7462 0.0714],[0.01144378 0.01585686],[0.73  0.053],[0.76  0.095]
6,3,[0.749 0.062],[0.00979796 0.01972815],[0.737 0.029],[0.757 0.091]
7,3,[0.7454 0.061 ],[0.00939361 0.01017841],[0.737 0.045],[0.76  0.077]
8,5,[0.7494 0.0676],[0.00637495 0.02128474],[0.743 0.036],[0.757 0.101]
9,5,[0.7472 0.0704],[0.00391918 0.02224949],[0.743 0.034],[0.753 0.091]
10,3,[0.7526 0.0538],[0.00861626 0.01941546],[0.743 0.032],[0.763 0.084]
11,4,[0.7548 0.0588],[0.00601332 0.00730479],[0.743 0.047],[0.76  0.068]
12,4,[0.7476 0.0858],[0.00833307 0.02664883],[0.737 0.047],[0.757 0.123]
13,4,[0.7468 0.0566],[0.01043839 0.03052605],[0.727 0.002],[0.757 0.092]
14,5,[0.7528 0.0698],[0.01355581 0.02277191],[0.737 0.029],[0.77  0.096]
15,4,[0.754  0.1452],[0.00933809 0.11632265],[0.743 0.017],[0.77 0.3 ]
16,3,[0.7492 0.1154],[0.00992774 0.07798102],[0.733 0.059],[0.76 0.27]
17,3,[0.7512 0.0852],[0.01207311 0.02183025],[0.733 0.059],[0.767 0.112]
18,3,[0.7452 0.079 ],[0.00872697 0.03482528],[0.733 0.04 ],[0.76  0.126]
19,3,[0.7542 0.055 ],[0.00597997 0.01772005],[0.747 0.029],[0.76  0.077]
20,4,[0.7528 0.059 ],[0.00957914 0.01854724],[0.74  0.034],[0.767 0.081]
21,4,[0.7414 0.0502],[0.00821219 0.02556091],[0.733 0.008],[0.757 0.081]
22,2,[0.7378 0.0606],[0.0040694  0.03291565],[0.733 0.008],[0.743 0.104]
23,5,[0.7526 0.0652],[0.00431741 0.03872157],[0.747 0.017],[0.76 0.13]
24,4,[0.758  0.1326],[0.01015874 0.07101718],[0.747 0.079],[0.773 0.27 ]
25,3,[0.751  0.1072],[0.0132665  0.01319697],[0.733 0.091],[0.773 0.13 ]
