gen,nevals,avg,std,min,max
0,50,[0.75964 0.0242 ],[0.01830711 0.01941546],[0.697 0.001],[0.797 0.075]
1,4,[0.76   0.0142],[0.01109955 0.01116065],[0.747 0.004],[0.773 0.035]
2,2,[0.752  0.0172],[0.01684043 0.01158275],[0.73  0.004],[0.773 0.035]
3,5,[0.7568 0.0168],[0.02531719 0.01147868],[0.707 0.002],[0.777 0.035]
4,5,[0.7368 0.0166],[0.01472956 0.00765768],[0.717 0.003],[0.757 0.024]
5,4,[0.7534 0.0208],[0.02572625 0.01541947],[0.72 0.  ],[0.787 0.046]
6,3,[0.7526 0.037 ],[0.02267686 0.0258457 ],[0.723 0.   ],[0.787 0.072]
7,5,[0.7568 0.0284],[0.02988244 0.03456935],[0.713 0.003],[0.797 0.097]
8,4,[0.7492 0.0126],[0.02150721 0.01187603],[0.713 0.002],[0.777 0.033]
9,4,[0.7292 0.0486],[0.03004264 0.03022317],[0.693 0.006],[0.763 0.086]
10,2,[0.7406 0.0414],[0.02523965 0.02503278],[0.693 0.009],[0.763 0.086]
11,4,[0.7172 0.0406],[0.02287706 0.02446712],[0.693 0.018],[0.753 0.086]
12,5,[0.7414 0.033 ],[0.02791845 0.01184905],[0.717 0.019],[0.783 0.049]
13,3,[0.7322 0.0386],[0.02593376 0.01608229],[0.697 0.013],[0.767 0.058]
14,3,[0.7482 0.0164],[0.01954891 0.01112834],[0.72  0.005],[0.767 0.031]
15,5,[0.754 0.031],[0.01597498 0.02324651],[0.733 0.005],[0.777 0.068]
16,4,[0.7452 0.0328],[0.01722092 0.03058366],[0.72  0.006],[0.77  0.088]
17,5,[0.7458 0.0272],[0.02087487 0.01558717],[0.71  0.005],[0.77  0.043]
18,4,[0.7588 0.0176],[0.01085173 0.01306292],[0.743 0.002],[0.777 0.038]
19,5,[0.7472 0.0286],[0.02058543 0.0299239 ],[0.71  0.006],[0.77  0.087]
20,3,[0.758  0.0308],[0.0200898  0.02410311],[0.727 0.006],[0.79  0.077]
21,4,[0.7612 0.0324],[0.01606736 0.0147594 ],[0.743 0.006],[0.79  0.049]
22,5,[0.7672 0.0278],[0.0109252 0.0297281],[0.753 0.004],[0.783 0.075]
23,4,[0.7652 0.0246],[0.00872697 0.01440278],[0.753 0.011],[0.777 0.051]
24,3,[0.7546 0.039 ],[0.01427725 0.0316038 ],[0.737 0.011],[0.777 0.1  ]
25,4,[0.7568 0.04  ],[0.01083328 0.03257606],[0.737 0.012],[0.77 0.1 ]
