gen,nevals,avg,std,min,max
0,50,[0.72582 0.0692 ],[0.02037713 0.05381784],[0.637 0.   ],[0.75 0.29]
1,4,[0.7278 0.049 ],[0.01524992 0.01392839],[0.703 0.025],[0.75  0.065]
2,5,[0.724 0.074],[0.01412799 0.02083267],[0.7   0.045],[0.74 0.11]
3,3,[0.714 0.076],[0.01468332 0.03023243],[0.7  0.02],[0.74 0.11]
4,3,[0.7294 0.067 ],[0.02555465 0.02204541],[0.7  0.03],[0.777 0.09 ]
5,4,[0.7292 0.08  ],[0.02446549 0.0232379 ],[0.71  0.035],[0.777 0.1  ]
6,3,[0.7294 0.079 ],[0.02475964 0.01827567],[0.71  0.055],[0.777 0.1  ]
7,4,[0.7188 0.068 ],[0.01049571 0.04130375],[0.707 0.015],[0.737 0.125]
8,4,[0.7212 0.058 ],[0.01726731 0.04178516],[0.693 0.005],[0.74 0.11]
9,4,[0.7314 0.045 ],[0.02234815 0.05108816],[0.693 0.   ],[0.757 0.11 ]
10,3,[0.7214 0.083 ],[0.01521315 0.02158703],[0.693 0.055],[0.737 0.11 ]
11,4,[0.7282 0.065 ],[0.01543243 0.03591657],[0.707 0.005],[0.75  0.105]
12,3,[0.7262 0.067 ],[0.00865794 0.0337046 ],[0.717 0.01 ],[0.74  0.105]
13,5,[0.7408 0.059 ],[0.01090688 0.02477902],[0.73  0.015],[0.757 0.09 ]
14,4,[0.7306 0.116 ],[0.0094361  0.09329523],[0.72 0.01],[0.747 0.29 ]
15,5,[0.7256 0.142 ],[0.02039216 0.10481412],[0.697 0.045],[0.76 0.27]
16,5,[0.7168 0.068 ],[0.01374627 0.03234192],[0.697 0.01 ],[0.74  0.105]
17,3,[0.73 0.06],[0.01672124 0.01341641],[0.697 0.045],[0.74  0.085]
18,4,[0.7408 0.059 ],[0.00381576 0.02922328],[0.737 0.025],[0.747 0.105]
19,3,[0.7348 0.071 ],[0.00872697 0.02222611],[0.723 0.04 ],[0.747 0.105]
20,1,[0.7328 0.066 ],[0.01180508 0.02745906],[0.713 0.03 ],[0.747 0.105]
21,5,[0.7334 0.099 ],[0.01105622 0.09805101],[0.717 0.01 ],[0.75 0.29]
22,5,[0.734 0.126],[0.00745654 0.10437433],[0.72  0.005],[0.74 0.32]
23,4,[0.7322 0.074 ],[0.00919565 0.02107131],[0.72  0.035],[0.747 0.095]
24,4,[0.7274 0.081 ],[0.01595744 0.02222611],[0.697 0.055],[0.743 0.12 ]
25,3,[0.7346 0.061 ],[0.00601997 0.03246537],[0.727 0.   ],[0.743 0.085]
