precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.663711974702555,0.6639654240950837,0.6597209699697161,0.318948375777281,0.202,0.1545,0.17099999999999999,0.318,0.271,0.258,0.6639654240950837,logreg,NO_ONE
0.6490744352995603,0.6493787142085359,0.6439196261206002,0.2886642357832668,0.22999999999999998,0.16499999999999998,0.2095,0.342,0.256,0.31,0.6493787142085359,svm,NO_ONE
0.6583527876349179,0.6591031874662344,0.6585426937266373,0.3120706333975172,0.108,0.0715,0.07400000000000001,0.167,0.123,0.107,0.6591031874662344,forest,NO_ONE
0.6228520393895697,0.624527282549973,0.62265883025677,0.23997157364788502,0.136,0.086,0.1145,0.234,0.188,0.186,0.624527282549973,knn,NO_ONE
0.6146648225429736,0.615343057806591,0.6149170653260992,0.22423884895597762,0.1385,0.123,0.112,0.25,0.222,0.212,0.615343057806591,tree,NO_ONE
