precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.6672019763233537,0.6666666666666666,0.661738930823555,0.32505140972096935,0.1795,0.0995,0.14700000000000002,0.308,0.181,0.26,0.6666666666666666,logreg,NO_ONE
0.6567496207394379,0.6547811993517018,0.6470434689597722,0.3008714798698963,0.217,0.1515,0.187,0.308,0.237,0.261,0.6547811993517018,svm,NO_ONE
0.6433150115262283,0.6445164775796867,0.64328000109969,0.28165815192310306,0.1535,0.097,0.1205,0.227,0.15,0.202,0.6445164775796867,forest,NO_ONE
0.6238432598170651,0.6256077795786061,0.6220165456270789,0.24088494992972556,0.14650000000000002,0.096,0.121,0.198,0.146,0.176,0.6256077795786061,knn,NO_ONE
0.6031897368655524,0.6045380875202593,0.603457057409118,0.20120254526033493,0.128,0.078,0.1095,0.18,0.121,0.153,0.6045380875202593,tree,NO_ONE
