precision,recall,f1score,mcc,avg_stat_par,avg_eq_odds,avg_ao,wc_stat_par,wc_eq_odds,wc_ao,acc,model,fairness_method
0.6576743889722428,0.6569421934089681,0.6529534925012246,0.3085937570853798,0.184,0.0985,0.1615,0.297,0.165,0.269,0.6569421934089681,logreg,NO_ONE
0.6356352837706254,0.6326310102647218,0.6237399763619564,0.25962856923474414,0.18,0.11149999999999999,0.1615,0.318,0.2,0.299,0.6326310102647218,svm,NO_ONE
0.6488243926587199,0.6493787142085359,0.64891910783473,0.294853949853907,0.1395,0.055499999999999994,0.1145,0.201,0.121,0.16,0.6493787142085359,forest,NO_ONE
0.6240819367448921,0.6250675310642896,0.6223436543482994,0.24357328239118642,0.139,0.0975,0.11449999999999999,0.216,0.164,0.182,0.6250675310642896,knn,NO_ONE
0.6038055122589476,0.605078336034576,0.6034973009926643,0.20399820134978702,0.0985,0.056999999999999995,0.078,0.145,0.096,0.111,0.605078336034576,tree,NO_ONE
