accuracy,recall,precision,f1,mcc,spd,aod,eod
0.901,0.7,0.789,0.733,0.481,0.162,0.118,0.168
0.901,0.689,0.791,0.725,0.469,0.185,0.15,0.213
0.841,0.867,0.708,0.743,0.552,0.388,0.203,0.069
0.901,0.688,0.791,0.724,0.468,0.195,0.163,0.231
0.847,0.864,0.712,0.748,0.555,0.418,0.232,0.093
0.846,0.868,0.712,0.748,0.559,0.402,0.215,0.079
0.848,0.864,0.712,0.749,0.556,0.435,0.244,0.094
0.846,0.869,0.712,0.748,0.559,0.4,0.213,0.078
0.847,0.865,0.712,0.748,0.556,0.413,0.227,0.09
0.848,0.863,0.712,0.748,0.555,0.426,0.238,0.096
0.901,0.694,0.79,0.729,0.475,0.174,0.135,0.192
0.9,0.688,0.791,0.724,0.467,0.195,0.163,0.231
0.848,0.863,0.712,0.749,0.555,0.43,0.242,0.097
0.9,0.69,0.79,0.725,0.469,0.194,0.16,0.226
0.9,0.69,0.789,0.725,0.469,0.201,0.165,0.224
0.845,0.868,0.711,0.748,0.558,0.401,0.214,0.079
0.847,0.863,0.712,0.748,0.554,0.425,0.238,0.096
0.847,0.867,0.712,0.749,0.558,0.402,0.217,0.085
0.847,0.865,0.712,0.748,0.556,0.43,0.239,0.091
0.901,0.695,0.79,0.729,0.475,0.176,0.135,0.191
0.901,0.689,0.791,0.725,0.469,0.188,0.154,0.22
0.847,0.864,0.712,0.748,0.555,0.422,0.235,0.093
0.901,0.689,0.791,0.725,0.469,0.195,0.162,0.228
0.846,0.866,0.712,0.748,0.557,0.409,0.223,0.085
0.848,0.863,0.712,0.749,0.555,0.42,0.235,0.097
0.901,0.694,0.79,0.729,0.475,0.174,0.135,0.192
0.847,0.865,0.712,0.748,0.556,0.416,0.229,0.091
0.9,0.684,0.789,0.719,0.461,0.199,0.17,0.241
0.844,0.869,0.711,0.747,0.558,0.4,0.213,0.077
0.901,0.691,0.791,0.726,0.471,0.18,0.142,0.2
0.845,0.868,0.711,0.747,0.558,0.4,0.214,0.078
0.847,0.865,0.712,0.748,0.556,0.411,0.226,0.09
0.84,0.867,0.708,0.743,0.552,0.391,0.206,0.075
0.9,0.692,0.789,0.726,0.471,0.181,0.142,0.198
0.847,0.863,0.712,0.748,0.554,0.43,0.241,0.097
0.901,0.697,0.791,0.731,0.479,0.169,0.128,0.185
0.848,0.863,0.713,0.749,0.555,0.431,0.243,0.098
0.901,0.698,0.791,0.732,0.48,0.168,0.127,0.183
0.901,0.691,0.79,0.726,0.471,0.2,0.165,0.231
0.841,0.867,0.708,0.743,0.553,0.392,0.207,0.076
0.901,0.694,0.79,0.729,0.475,0.174,0.135,0.192
0.845,0.868,0.711,0.747,0.558,0.401,0.214,0.078
0.901,0.689,0.791,0.725,0.469,0.181,0.145,0.205
0.847,0.865,0.712,0.748,0.556,0.411,0.226,0.09
0.901,0.698,0.791,0.732,0.48,0.164,0.122,0.175
0.841,0.867,0.708,0.743,0.553,0.392,0.208,0.076
0.847,0.864,0.712,0.748,0.555,0.423,0.235,0.093
0.901,0.692,0.79,0.726,0.471,0.181,0.142,0.198
0.901,0.695,0.79,0.729,0.476,0.174,0.133,0.19
0.901,0.701,0.788,0.733,0.48,0.162,0.117,0.167
0.901,0.693,0.79,0.728,0.473,0.174,0.136,0.195
0.901,0.689,0.791,0.725,0.469,0.196,0.162,0.227
0.9,0.687,0.79,0.723,0.466,0.193,0.16,0.225
0.9,0.689,0.79,0.724,0.468,0.195,0.159,0.221
0.9,0.69,0.79,0.725,0.469,0.182,0.144,0.202
0.901,0.691,0.791,0.726,0.471,0.182,0.144,0.201
0.901,0.692,0.791,0.727,0.473,0.179,0.14,0.197
0.9,0.688,0.79,0.724,0.468,0.197,0.163,0.229
0.901,0.691,0.791,0.727,0.472,0.18,0.141,0.199
0.901,0.692,0.79,0.726,0.471,0.179,0.141,0.198
0.901,0.693,0.79,0.727,0.473,0.18,0.14,0.195
0.9,0.69,0.789,0.725,0.469,0.186,0.147,0.202
0.901,0.692,0.791,0.727,0.472,0.181,0.142,0.198
0.901,0.692,0.791,0.727,0.472,0.175,0.138,0.198
0.901,0.69,0.791,0.725,0.47,0.192,0.159,0.226
0.901,0.696,0.79,0.73,0.477,0.173,0.132,0.188
0.899,0.683,0.788,0.719,0.459,0.201,0.172,0.242
0.846,0.865,0.711,0.748,0.556,0.41,0.224,0.088
0.9,0.692,0.789,0.726,0.471,0.181,0.142,0.198
0.847,0.863,0.711,0.747,0.554,0.426,0.238,0.094
0.9,0.69,0.79,0.725,0.469,0.188,0.151,0.211
0.901,0.69,0.791,0.726,0.471,0.186,0.15,0.21
0.847,0.865,0.712,0.748,0.556,0.416,0.229,0.091
0.901,0.692,0.792,0.727,0.473,0.18,0.141,0.199
0.9,0.69,0.79,0.725,0.469,0.188,0.151,0.211
0.901,0.692,0.789,0.727,0.472,0.178,0.139,0.196
0.901,0.688,0.791,0.724,0.468,0.193,0.162,0.231
0.901,0.692,0.791,0.727,0.472,0.181,0.142,0.198
0.848,0.863,0.712,0.749,0.556,0.427,0.239,0.097
0.847,0.864,0.712,0.748,0.555,0.431,0.241,0.094
0.847,0.865,0.712,0.748,0.556,0.411,0.226,0.09
0.901,0.694,0.791,0.729,0.475,0.174,0.135,0.193
0.901,0.691,0.791,0.727,0.472,0.18,0.141,0.199
0.9,0.69,0.79,0.725,0.469,0.188,0.151,0.21
0.9,0.69,0.79,0.725,0.469,0.184,0.146,0.202
0.901,0.691,0.791,0.726,0.472,0.183,0.144,0.199
0.9,0.689,0.79,0.724,0.468,0.188,0.152,0.212
0.901,0.69,0.791,0.725,0.47,0.184,0.146,0.203
0.901,0.691,0.791,0.726,0.472,0.18,0.142,0.2
0.9,0.688,0.788,0.723,0.466,0.215,0.186,0.261
0.9,0.688,0.79,0.723,0.467,0.209,0.179,0.253
0.901,0.691,0.791,0.726,0.471,0.18,0.142,0.2
0.849,0.863,0.713,0.75,0.556,0.433,0.244,0.1
0.9,0.688,0.79,0.724,0.468,0.211,0.183,0.26
0.901,0.69,0.791,0.725,0.47,0.184,0.146,0.203
0.9,0.687,0.79,0.723,0.466,0.199,0.169,0.241
0.9,0.689,0.789,0.724,0.467,0.208,0.178,0.251
0.847,0.865,0.712,0.748,0.556,0.418,0.231,0.091
0.901,0.691,0.791,0.726,0.472,0.181,0.143,0.199
0.901,0.695,0.79,0.73,0.476,0.171,0.132,0.189
0.901,0.698,0.787,0.731,0.477,0.163,0.121,0.174
0.898,0.682,0.795,0.719,0.463,0.203,0.141,0.182
0.853,0.866,0.72,0.757,0.567,0.423,0.219,0.088
0.855,0.862,0.721,0.758,0.566,0.434,0.232,0.1
0.853,0.864,0.72,0.757,0.566,0.429,0.225,0.093
0.899,0.684,0.798,0.722,0.469,0.203,0.143,0.19
0.852,0.867,0.72,0.757,0.568,0.419,0.214,0.083
0.853,0.863,0.719,0.756,0.564,0.43,0.227,0.096
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.899,0.686,0.796,0.723,0.469,0.185,0.117,0.145
0.853,0.863,0.72,0.757,0.565,0.442,0.236,0.096
0.848,0.869,0.717,0.754,0.566,0.412,0.205,0.071
0.899,0.685,0.795,0.722,0.467,0.215,0.153,0.196
0.853,0.863,0.72,0.757,0.565,0.443,0.236,0.096
0.899,0.684,0.796,0.721,0.467,0.192,0.127,0.163
0.899,0.685,0.797,0.722,0.469,0.198,0.137,0.181
0.899,0.685,0.797,0.722,0.468,0.199,0.137,0.182
0.854,0.862,0.72,0.757,0.565,0.435,0.232,0.099
0.838,0.872,0.711,0.745,0.56,0.382,0.175,0.048
0.899,0.685,0.797,0.722,0.468,0.199,0.137,0.182
0.899,0.685,0.796,0.722,0.468,0.198,0.137,0.181
0.854,0.863,0.72,0.757,0.565,0.433,0.23,0.098
0.899,0.685,0.797,0.722,0.468,0.201,0.139,0.182
0.85,0.87,0.719,0.756,0.569,0.416,0.208,0.074
0.853,0.864,0.72,0.757,0.566,0.429,0.225,0.093
0.851,0.868,0.719,0.756,0.567,0.422,0.215,0.08
0.853,0.863,0.72,0.757,0.565,0.435,0.231,0.097
0.852,0.868,0.72,0.757,0.569,0.42,0.213,0.079
0.9,0.69,0.797,0.727,0.475,0.177,0.102,0.12
0.853,0.862,0.72,0.757,0.564,0.443,0.237,0.098
0.899,0.685,0.797,0.722,0.469,0.205,0.144,0.189
0.899,0.684,0.798,0.721,0.467,0.195,0.132,0.172
0.839,0.871,0.711,0.746,0.56,0.386,0.18,0.052
0.899,0.685,0.795,0.722,0.467,0.188,0.122,0.155
0.846,0.867,0.715,0.751,0.561,0.448,0.235,0.081
0.899,0.685,0.797,0.722,0.468,0.201,0.141,0.189
0.847,0.869,0.716,0.752,0.565,0.409,0.202,0.069
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.854,0.864,0.721,0.758,0.566,0.435,0.231,0.096
0.899,0.683,0.797,0.721,0.467,0.189,0.122,0.151
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.853,0.862,0.72,0.756,0.564,0.454,0.248,0.106
0.899,0.684,0.796,0.721,0.467,0.192,0.127,0.163
0.899,0.685,0.797,0.722,0.468,0.199,0.137,0.182
0.854,0.862,0.72,0.757,0.565,0.444,0.238,0.099
0.853,0.865,0.72,0.757,0.566,0.42,0.217,0.09
0.853,0.863,0.72,0.757,0.565,0.442,0.236,0.095
0.853,0.862,0.719,0.756,0.563,0.429,0.224,0.087
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.875,0.844,0.737,0.773,0.571,0.411,0.228,0.13
0.853,0.864,0.72,0.757,0.566,0.43,0.226,0.095
0.853,0.864,0.72,0.757,0.566,0.428,0.224,0.094
0.853,0.864,0.72,0.757,0.566,0.428,0.225,0.095
0.853,0.862,0.719,0.756,0.564,0.456,0.249,0.106
0.9,0.694,0.798,0.73,0.481,0.163,0.084,0.096
0.855,0.865,0.721,0.759,0.568,0.446,0.238,0.094
0.899,0.685,0.796,0.722,0.467,0.184,0.117,0.148
0.853,0.865,0.72,0.757,0.567,0.425,0.221,0.091
0.853,0.863,0.72,0.757,0.564,0.455,0.248,0.104
0.853,0.864,0.72,0.757,0.565,0.426,0.223,0.095
0.841,0.859,0.709,0.744,0.548,0.414,0.213,0.083
0.853,0.864,0.72,0.757,0.566,0.43,0.226,0.095
0.849,0.868,0.718,0.754,0.566,0.426,0.218,0.078
0.855,0.863,0.721,0.758,0.566,0.431,0.229,0.1
0.828,0.869,0.704,0.736,0.549,0.451,0.233,0.068
0.85,0.87,0.719,0.755,0.569,0.414,0.207,0.072
0.854,0.864,0.721,0.758,0.567,0.444,0.238,0.102
0.853,0.863,0.719,0.756,0.564,0.444,0.238,0.097
0.848,0.866,0.716,0.752,0.563,0.435,0.225,0.079
0.854,0.863,0.72,0.757,0.565,0.446,0.24,0.099
0.825,0.872,0.703,0.733,0.549,0.451,0.227,0.049
0.899,0.685,0.796,0.722,0.468,0.188,0.121,0.154
0.853,0.863,0.719,0.756,0.564,0.444,0.238,0.097
0.9,0.69,0.797,0.726,0.475,0.173,0.098,0.114
0.854,0.863,0.72,0.757,0.565,0.434,0.231,0.099
0.854,0.863,0.72,0.757,0.565,0.454,0.247,0.105
0.853,0.862,0.72,0.756,0.564,0.452,0.244,0.099
0.899,0.684,0.796,0.721,0.467,0.192,0.127,0.163
0.852,0.864,0.719,0.756,0.565,0.427,0.223,0.091
0.85,0.868,0.718,0.755,0.567,0.421,0.213,0.078
0.899,0.685,0.797,0.722,0.469,0.203,0.142,0.189
0.853,0.863,0.719,0.756,0.565,0.444,0.238,0.096
0.853,0.862,0.719,0.756,0.563,0.445,0.239,0.098
0.853,0.863,0.719,0.756,0.564,0.445,0.238,0.097
0.853,0.863,0.719,0.756,0.564,0.444,0.238,0.096
0.854,0.862,0.72,0.758,0.565,0.447,0.241,0.1
0.853,0.862,0.72,0.756,0.564,0.445,0.239,0.098
0.853,0.862,0.72,0.756,0.564,0.445,0.239,0.098
0.853,0.863,0.719,0.756,0.564,0.444,0.238,0.097
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.899,0.685,0.796,0.722,0.468,0.205,0.144,0.189
0.853,0.863,0.719,0.756,0.564,0.455,0.248,0.104
0.853,0.862,0.72,0.756,0.564,0.45,0.243,0.099
0.849,0.869,0.718,0.755,0.567,0.419,0.211,0.074
0.854,0.862,0.72,0.757,0.564,0.45,0.243,0.099
0.853,0.863,0.72,0.757,0.565,0.445,0.238,0.097
0.9,0.692,0.797,0.728,0.477,0.174,0.099,0.116
0.899,0.685,0.797,0.723,0.469,0.198,0.136,0.18
0.899,0.683,0.799,0.721,0.467,0.196,0.134,0.175
0.853,0.863,0.72,0.757,0.565,0.447,0.239,0.096
0.851,0.866,0.718,0.755,0.565,0.425,0.219,0.085
0.852,0.864,0.719,0.756,0.564,0.428,0.224,0.092
0.899,0.684,0.795,0.721,0.466,0.192,0.128,0.164
0.853,0.862,0.72,0.756,0.564,0.433,0.23,0.099
0.853,0.862,0.72,0.756,0.564,0.437,0.233,0.099
0.854,0.862,0.72,0.757,0.565,0.444,0.238,0.099
0.899,0.685,0.797,0.722,0.468,0.194,0.13,0.169
0.853,0.863,0.72,0.757,0.565,0.432,0.229,0.097
0.853,0.863,0.719,0.756,0.564,0.44,0.235,0.097
0.899,0.685,0.797,0.722,0.468,0.186,0.118,0.148
0.854,0.862,0.72,0.757,0.564,0.444,0.239,0.101
0.853,0.864,0.72,0.757,0.565,0.43,0.226,0.095
0.852,0.864,0.719,0.756,0.565,0.426,0.222,0.091
0.899,0.685,0.795,0.722,0.467,0.186,0.118,0.148
0.85,0.869,0.718,0.755,0.567,0.419,0.211,0.075
0.899,0.683,0.797,0.721,0.467,0.197,0.134,0.173
0.85,0.869,0.719,0.756,0.568,0.418,0.211,0.076
0.852,0.869,0.72,0.758,0.57,0.421,0.214,0.08
0.852,0.863,0.719,0.756,0.564,0.427,0.224,0.095
0.854,0.862,0.72,0.757,0.564,0.442,0.238,0.101
0.849,0.869,0.718,0.755,0.568,0.416,0.208,0.073
0.899,0.685,0.796,0.722,0.468,0.196,0.132,0.169
0.854,0.863,0.72,0.757,0.565,0.431,0.228,0.097
0.853,0.863,0.719,0.756,0.564,0.427,0.224,0.095
0.854,0.862,0.72,0.757,0.565,0.445,0.24,0.101
0.853,0.863,0.72,0.757,0.565,0.432,0.228,0.096
0.899,0.685,0.796,0.722,0.468,0.186,0.118,0.148
0.853,0.864,0.72,0.757,0.566,0.427,0.223,0.092
0.899,0.683,0.797,0.721,0.467,0.201,0.138,0.179
0.899,0.684,0.797,0.722,0.468,0.194,0.131,0.17
0.853,0.863,0.72,0.757,0.565,0.442,0.236,0.096
0.853,0.862,0.72,0.756,0.564,0.443,0.238,0.099
0.899,0.684,0.796,0.721,0.466,0.192,0.128,0.164
0.854,0.863,0.72,0.757,0.565,0.433,0.229,0.097
0.899,0.685,0.797,0.723,0.469,0.183,0.116,0.146
0.899,0.686,0.796,0.723,0.469,0.185,0.117,0.145
0.899,0.687,0.797,0.725,0.472,0.181,0.11,0.134
0.899,0.684,0.796,0.721,0.467,0.192,0.127,0.163
0.899,0.685,0.797,0.722,0.469,0.198,0.137,0.181
0.899,0.685,0.796,0.722,0.468,0.188,0.122,0.155
0.853,0.862,0.719,0.756,0.563,0.448,0.242,0.1
0.899,0.686,0.797,0.723,0.47,0.181,0.114,0.145
0.899,0.683,0.796,0.721,0.466,0.193,0.128,0.165
0.899,0.684,0.797,0.722,0.468,0.199,0.138,0.183
0.899,0.685,0.797,0.722,0.469,0.198,0.137,0.181
0.853,0.864,0.72,0.757,0.565,0.455,0.247,0.102
0.853,0.863,0.719,0.756,0.564,0.45,0.244,0.103
0.899,0.689,0.796,0.726,0.473,0.178,0.104,0.123
0.855,0.864,0.721,0.758,0.567,0.43,0.232,0.103
0.855,0.861,0.721,0.758,0.565,0.439,0.242,0.117
0.899,0.685,0.795,0.722,0.468,0.179,0.105,0.111
0.845,0.867,0.714,0.75,0.56,0.406,0.204,0.072
0.853,0.863,0.719,0.756,0.564,0.423,0.224,0.093
0.899,0.689,0.794,0.725,0.472,0.173,0.094,0.093
0.844,0.867,0.713,0.749,0.56,0.405,0.202,0.07
0.839,0.866,0.71,0.744,0.554,0.39,0.19,0.065
0.854,0.865,0.72,0.758,0.567,0.426,0.226,0.097
0.9,0.696,0.793,0.73,0.479,0.161,0.073,0.056
0.899,0.684,0.795,0.721,0.466,0.188,0.115,0.121
0.842,0.866,0.711,0.747,0.556,0.4,0.199,0.069
0.855,0.862,0.72,0.758,0.565,0.441,0.243,0.114
0.853,0.864,0.719,0.756,0.565,0.423,0.222,0.091
0.899,0.686,0.795,0.723,0.468,0.183,0.11,0.117
0.899,0.683,0.795,0.72,0.464,0.191,0.118,0.125
0.853,0.865,0.719,0.757,0.566,0.425,0.225,0.097
0.899,0.685,0.795,0.722,0.466,0.2,0.127,0.134
0.898,0.683,0.794,0.72,0.464,0.199,0.127,0.137
0.855,0.863,0.721,0.758,0.566,0.431,0.232,0.104
0.854,0.865,0.72,0.757,0.567,0.426,0.226,0.098
0.899,0.694,0.793,0.729,0.477,0.168,0.084,0.075
0.851,0.866,0.718,0.755,0.565,0.416,0.215,0.085
0.855,0.864,0.721,0.759,0.567,0.435,0.237,0.11
0.855,0.863,0.721,0.759,0.567,0.435,0.238,0.112
0.899,0.69,0.792,0.726,0.471,0.169,0.088,0.083
0.899,0.693,0.793,0.728,0.475,0.167,0.082,0.071
0.899,0.685,0.795,0.722,0.467,0.2,0.127,0.133
0.899,0.685,0.796,0.722,0.468,0.184,0.111,0.119
0.899,0.693,0.793,0.728,0.476,0.167,0.082,0.07
0.9,0.697,0.792,0.732,0.48,0.158,0.067,0.044
0.899,0.686,0.794,0.723,0.468,0.178,0.103,0.108
0.854,0.863,0.72,0.757,0.565,0.425,0.227,0.097
0.854,0.864,0.72,0.757,0.566,0.427,0.229,0.102
0.849,0.865,0.717,0.753,0.563,0.413,0.213,0.083
0.849,0.865,0.717,0.753,0.563,0.413,0.212,0.082
0.899,0.685,0.795,0.722,0.468,0.204,0.133,0.146
0.855,0.863,0.721,0.758,0.566,0.435,0.238,0.112
0.854,0.864,0.72,0.757,0.566,0.427,0.228,0.101
0.851,0.865,0.718,0.754,0.564,0.415,0.215,0.085
0.9,0.698,0.792,0.732,0.481,0.16,0.07,0.051
0.847,0.867,0.715,0.752,0.562,0.409,0.207,0.075
0.844,0.867,0.713,0.749,0.559,0.4,0.199,0.07
0.854,0.865,0.72,0.758,0.567,0.428,0.228,0.098
0.899,0.685,0.795,0.722,0.467,0.2,0.127,0.133
0.899,0.686,0.795,0.723,0.468,0.183,0.11,0.117
0.899,0.682,0.795,0.72,0.464,0.191,0.119,0.126
0.854,0.864,0.72,0.758,0.567,0.427,0.228,0.1
0.899,0.683,0.795,0.721,0.465,0.19,0.117,0.123
0.899,0.685,0.796,0.723,0.469,0.215,0.147,0.167
0.899,0.685,0.795,0.722,0.466,0.194,0.121,0.127
0.899,0.686,0.795,0.723,0.468,0.208,0.138,0.152
0.854,0.862,0.72,0.757,0.564,0.449,0.251,0.12
0.853,0.865,0.719,0.756,0.566,0.422,0.222,0.09
0.899,0.687,0.797,0.724,0.471,0.214,0.145,0.164
0.899,0.684,0.796,0.721,0.467,0.213,0.147,0.17
0.899,0.685,0.796,0.722,0.468,0.215,0.147,0.168
0.899,0.686,0.795,0.723,0.468,0.181,0.108,0.117
0.899,0.687,0.795,0.724,0.47,0.212,0.141,0.155
0.899,0.686,0.795,0.723,0.468,0.179,0.104,0.11
0.899,0.685,0.795,0.722,0.468,0.183,0.11,0.118
0.899,0.683,0.794,0.72,0.465,0.188,0.116,0.123
0.899,0.689,0.793,0.725,0.471,0.171,0.091,0.087
0.9,0.687,0.797,0.724,0.472,0.216,0.148,0.17
0.899,0.689,0.793,0.725,0.471,0.17,0.09,0.086
0.899,0.685,0.796,0.722,0.468,0.184,0.111,0.119
0.899,0.69,0.792,0.726,0.471,0.17,0.089,0.084
0.899,0.686,0.797,0.723,0.47,0.215,0.149,0.173
0.899,0.684,0.796,0.721,0.466,0.184,0.112,0.122
0.899,0.685,0.795,0.722,0.466,0.177,0.103,0.106
0.899,0.685,0.796,0.722,0.468,0.215,0.147,0.168
0.899,0.686,0.796,0.723,0.47,0.221,0.154,0.179
0.899,0.686,0.795,0.723,0.469,0.179,0.104,0.109
0.899,0.691,0.793,0.726,0.473,0.172,0.091,0.089
0.899,0.683,0.796,0.72,0.465,0.181,0.109,0.118
0.899,0.683,0.796,0.721,0.466,0.185,0.113,0.124
0.899,0.684,0.794,0.721,0.465,0.201,0.128,0.136
0.9,0.696,0.793,0.731,0.479,0.163,0.076,0.062
0.855,0.861,0.72,0.757,0.564,0.442,0.245,0.116
0.9,0.701,0.793,0.734,0.485,0.144,0.045,0.007
0.899,0.689,0.795,0.725,0.472,0.175,0.099,0.102
0.899,0.685,0.795,0.722,0.468,0.183,0.11,0.118
0.899,0.694,0.792,0.728,0.476,0.166,0.081,0.068
0.898,0.683,0.794,0.72,0.464,0.19,0.118,0.124
0.899,0.688,0.795,0.725,0.471,0.178,0.101,0.103
0.852,0.866,0.719,0.756,0.566,0.418,0.217,0.085
0.899,0.691,0.793,0.726,0.473,0.165,0.081,0.068
0.899,0.689,0.794,0.725,0.472,0.177,0.099,0.101
0.9,0.698,0.793,0.733,0.483,0.156,0.064,0.042
0.899,0.688,0.795,0.724,0.471,0.178,0.102,0.105
0.899,0.685,0.794,0.722,0.467,0.181,0.106,0.111
0.849,0.866,0.716,0.753,0.562,0.412,0.211,0.081
0.899,0.688,0.795,0.725,0.471,0.178,0.101,0.103
0.899,0.689,0.795,0.725,0.472,0.177,0.1,0.102
0.899,0.685,0.795,0.722,0.468,0.183,0.11,0.118
0.899,0.689,0.793,0.725,0.471,0.172,0.094,0.093
0.899,0.689,0.795,0.725,0.472,0.177,0.1,0.102
0.899,0.689,0.796,0.725,0.473,0.175,0.099,0.102
0.899,0.683,0.795,0.721,0.465,0.188,0.116,0.123
0.846,0.867,0.714,0.75,0.561,0.407,0.205,0.073
0.899,0.685,0.795,0.722,0.468,0.19,0.117,0.125
0.899,0.691,0.793,0.726,0.472,0.172,0.092,0.09
0.899,0.686,0.795,0.723,0.468,0.179,0.104,0.11
0.899,0.686,0.794,0.723,0.468,0.181,0.105,0.109
0.899,0.689,0.794,0.725,0.472,0.173,0.094,0.094
0.899,0.685,0.795,0.722,0.467,0.205,0.134,0.148
0.899,0.685,0.795,0.722,0.468,0.194,0.12,0.125
0.855,0.864,0.721,0.758,0.567,0.432,0.235,0.11
0.899,0.685,0.796,0.722,0.468,0.184,0.111,0.119
0.899,0.686,0.794,0.722,0.467,0.195,0.121,0.124
0.899,0.685,0.796,0.722,0.468,0.184,0.111,0.119
0.899,0.686,0.795,0.723,0.468,0.183,0.11,0.117
0.899,0.685,0.795,0.722,0.468,0.19,0.117,0.125
0.854,0.864,0.72,0.757,0.566,0.427,0.229,0.102
0.899,0.685,0.794,0.722,0.466,0.2,0.127,0.133
0.899,0.685,0.795,0.722,0.468,0.183,0.11,0.118
0.899,0.685,0.795,0.722,0.467,0.209,0.139,0.155
0.899,0.686,0.795,0.723,0.468,0.179,0.104,0.11
0.855,0.863,0.721,0.758,0.566,0.437,0.239,0.111
0.899,0.684,0.795,0.721,0.466,0.202,0.131,0.142
0.899,0.685,0.795,0.722,0.467,0.206,0.135,0.147
0.899,0.69,0.792,0.726,0.472,0.168,0.086,0.077
0.899,0.685,0.795,0.722,0.468,0.192,0.118,0.125
0.855,0.862,0.721,0.758,0.565,0.438,0.241,0.115
0.899,0.689,0.794,0.725,0.471,0.175,0.096,0.095
0.899,0.685,0.795,0.722,0.467,0.186,0.112,0.119
0.899,0.689,0.794,0.725,0.472,0.175,0.098,0.101
0.899,0.685,0.796,0.722,0.468,0.184,0.111,0.119
0.899,0.69,0.794,0.726,0.473,0.172,0.093,0.092
0.855,0.863,0.721,0.758,0.566,0.436,0.238,0.11
0.899,0.685,0.795,0.722,0.468,0.183,0.11,0.118
0.854,0.864,0.72,0.757,0.566,0.427,0.229,0.102
0.899,0.685,0.795,0.722,0.468,0.183,0.11,0.118
0.855,0.862,0.721,0.758,0.566,0.438,0.241,0.114
0.899,0.686,0.795,0.723,0.468,0.179,0.104,0.109
0.854,0.864,0.721,0.758,0.567,0.427,0.228,0.1
0.855,0.862,0.721,0.758,0.565,0.429,0.232,0.107
0.856,0.862,0.722,0.759,0.566,0.439,0.243,0.117
