accuracy,recall,precision,f1,mcc,spd,aod,eod
0.887,0.582,0.778,0.609,0.303,0.098,0.098,0.159
0.879,0.61,0.716,0.637,0.308,0.157,0.166,0.265
0.888,0.581,0.79,0.608,0.307,0.124,0.137,0.225
0.879,0.608,0.712,0.635,0.302,0.171,0.178,0.269
0.887,0.582,0.786,0.609,0.307,0.129,0.145,0.237
0.881,0.615,0.725,0.644,0.322,0.165,0.16,0.231
0.887,0.578,0.784,0.603,0.297,0.128,0.144,0.232
0.888,0.582,0.792,0.609,0.309,0.118,0.133,0.224
0.887,0.582,0.778,0.609,0.303,0.098,0.098,0.159
0.887,0.578,0.791,0.604,0.302,0.119,0.13,0.209
0.887,0.582,0.778,0.609,0.303,0.098,0.098,0.159
0.882,0.605,0.728,0.633,0.309,0.17,0.174,0.259
0.887,0.581,0.784,0.607,0.303,0.137,0.147,0.225
0.887,0.589,0.775,0.618,0.313,0.151,0.167,0.265
0.888,0.587,0.786,0.616,0.316,0.141,0.152,0.239
0.887,0.585,0.783,0.613,0.31,0.135,0.149,0.238
0.88,0.598,0.72,0.625,0.294,0.123,0.12,0.183
0.881,0.61,0.722,0.638,0.313,0.181,0.178,0.251
0.888,0.583,0.788,0.61,0.308,0.123,0.135,0.221
0.882,0.603,0.728,0.631,0.306,0.146,0.151,0.234
0.881,0.611,0.726,0.64,0.316,0.178,0.18,0.265
0.88,0.601,0.719,0.628,0.298,0.169,0.182,0.281
0.881,0.573,0.735,0.594,0.261,0.122,0.128,0.193
0.881,0.611,0.724,0.64,0.316,0.189,0.195,0.287
0.88,0.603,0.718,0.631,0.3,0.178,0.195,0.306
0.888,0.584,0.793,0.613,0.314,0.131,0.139,0.217
0.881,0.611,0.725,0.64,0.316,0.189,0.195,0.287
0.88,0.606,0.718,0.634,0.304,0.158,0.163,0.251
0.881,0.592,0.727,0.618,0.289,0.118,0.131,0.224
0.883,0.583,0.748,0.608,0.286,0.141,0.151,0.23
0.881,0.605,0.722,0.633,0.306,0.162,0.165,0.249
0.879,0.602,0.716,0.629,0.296,0.138,0.145,0.233
0.882,0.58,0.739,0.605,0.277,0.137,0.138,0.196
0.873,0.609,0.691,0.632,0.288,0.155,0.149,0.213
0.883,0.602,0.735,0.631,0.31,0.134,0.136,0.214
0.878,0.595,0.711,0.621,0.284,0.14,0.141,0.21
0.882,0.585,0.736,0.61,0.283,0.164,0.171,0.245
0.875,0.611,0.697,0.635,0.296,0.178,0.177,0.255
0.876,0.614,0.701,0.639,0.303,0.189,0.191,0.277
0.876,0.624,0.702,0.649,0.316,0.197,0.184,0.243
0.876,0.609,0.703,0.634,0.297,0.158,0.159,0.24
0.885,0.581,0.764,0.607,0.293,0.124,0.137,0.221
0.876,0.617,0.703,0.642,0.307,0.191,0.192,0.279
0.881,0.581,0.751,0.606,0.286,0.142,0.116,0.134
0.881,0.615,0.739,0.646,0.332,0.201,0.174,0.228
0.854,0.638,0.661,0.648,0.297,0.215,0.149,0.125
0.88,0.594,0.735,0.621,0.298,0.159,0.143,0.201
0.878,0.612,0.721,0.64,0.315,0.191,0.167,0.224
0.868,0.627,0.687,0.647,0.308,0.182,0.127,0.12
0.884,0.584,0.784,0.611,0.308,0.137,0.126,0.189
0.881,0.584,0.754,0.61,0.292,0.143,0.136,0.21
0.867,0.629,0.687,0.65,0.311,0.22,0.169,0.175
0.878,0.574,0.734,0.596,0.264,0.116,0.097,0.129
0.867,0.623,0.683,0.643,0.3,0.192,0.148,0.164
0.875,0.608,0.71,0.634,0.302,0.186,0.163,0.217
0.884,0.585,0.777,0.612,0.307,0.123,0.111,0.171
0.869,0.631,0.691,0.652,0.316,0.223,0.165,0.152
0.883,0.578,0.771,0.603,0.291,0.115,0.106,0.166
0.866,0.628,0.684,0.648,0.307,0.221,0.173,0.183
0.877,0.602,0.717,0.629,0.297,0.173,0.149,0.195
0.887,0.585,0.816,0.614,0.328,0.12,0.111,0.182
0.881,0.61,0.735,0.64,0.322,0.188,0.154,0.185
0.876,0.606,0.714,0.633,0.302,0.193,0.173,0.237
0.878,0.601,0.722,0.629,0.3,0.156,0.135,0.191
0.88,0.61,0.73,0.639,0.319,0.199,0.17,0.212
0.885,0.58,0.802,0.606,0.31,0.116,0.104,0.16
0.864,0.616,0.674,0.635,0.284,0.186,0.142,0.151
0.882,0.592,0.751,0.62,0.304,0.145,0.129,0.189
0.883,0.574,0.787,0.597,0.292,0.123,0.122,0.2
0.876,0.594,0.712,0.619,0.282,0.185,0.171,0.236
0.883,0.581,0.769,0.606,0.295,0.132,0.125,0.194
0.88,0.579,0.746,0.603,0.279,0.126,0.112,0.16
0.886,0.585,0.797,0.613,0.317,0.111,0.101,0.167
0.874,0.617,0.705,0.643,0.31,0.187,0.149,0.177
0.876,0.599,0.713,0.625,0.29,0.159,0.136,0.182
0.88,0.574,0.753,0.596,0.274,0.113,0.088,0.105
0.862,0.616,0.668,0.634,0.279,0.202,0.158,0.168
0.881,0.597,0.746,0.626,0.309,0.152,0.131,0.182
0.863,0.614,0.672,0.634,0.28,0.194,0.151,0.161
0.878,0.576,0.733,0.598,0.266,0.098,0.074,0.096
0.879,0.594,0.73,0.62,0.293,0.163,0.157,0.242
0.876,0.602,0.712,0.628,0.294,0.176,0.158,0.221
0.854,0.636,0.659,0.646,0.294,0.195,0.145,0.163
0.885,0.586,0.79,0.614,0.316,0.129,0.114,0.17
0.877,0.609,0.718,0.637,0.309,0.173,0.139,0.168
0.88,0.609,0.734,0.639,0.32,0.184,0.154,0.194
0.884,0.585,0.777,0.613,0.307,0.121,0.103,0.149
0.88,0.58,0.742,0.603,0.278,0.119,0.09,0.103
0.879,0.612,0.726,0.64,0.318,0.189,0.156,0.192
0.879,0.588,0.734,0.613,0.286,0.148,0.137,0.204
0.875,0.561,0.714,0.577,0.229,0.101,0.078,0.084
0.868,0.628,0.687,0.648,0.309,0.226,0.179,0.193
0.879,0.574,0.739,0.595,0.265,0.086,0.063,0.084
0.879,0.6,0.727,0.628,0.302,0.168,0.148,0.202
0.885,0.579,0.797,0.605,0.307,0.133,0.128,0.202
0.875,0.56,0.714,0.576,0.227,0.074,0.052,0.06
0.867,0.618,0.682,0.639,0.293,0.187,0.138,0.137
0.879,0.608,0.727,0.636,0.312,0.189,0.161,0.204
0.881,0.608,0.736,0.638,0.32,0.189,0.165,0.219
0.886,0.578,0.808,0.604,0.31,0.115,0.111,0.185
0.876,0.563,0.72,0.58,0.235,0.076,0.056,0.074
0.885,0.579,0.8,0.604,0.307,0.11,0.099,0.155
0.877,0.568,0.73,0.587,0.25,0.089,0.065,0.076
0.886,0.581,0.805,0.608,0.315,0.128,0.125,0.204
0.887,0.581,0.815,0.608,0.32,0.115,0.108,0.178
0.879,0.604,0.729,0.632,0.309,0.211,0.189,0.241
0.881,0.619,0.738,0.65,0.337,0.199,0.168,0.218
0.885,0.578,0.797,0.603,0.304,0.108,0.092,0.136
0.885,0.575,0.801,0.598,0.3,0.114,0.108,0.172
0.884,0.574,0.796,0.597,0.296,0.12,0.118,0.194
0.885,0.581,0.794,0.607,0.308,0.127,0.121,0.191
0.879,0.604,0.728,0.632,0.307,0.196,0.169,0.208
0.887,0.585,0.808,0.613,0.323,0.121,0.111,0.176
0.879,0.605,0.728,0.633,0.31,0.21,0.183,0.225
0.886,0.583,0.804,0.61,0.317,0.124,0.112,0.173
0.885,0.578,0.803,0.604,0.308,0.125,0.116,0.177
0.876,0.614,0.715,0.641,0.313,0.174,0.132,0.148
0.879,0.605,0.73,0.633,0.31,0.188,0.154,0.178
0.886,0.583,0.798,0.61,0.314,0.119,0.113,0.187
0.879,0.612,0.726,0.64,0.318,0.197,0.166,0.206
0.884,0.574,0.794,0.597,0.294,0.12,0.119,0.195
0.885,0.581,0.793,0.607,0.308,0.138,0.132,0.204
0.879,0.609,0.73,0.638,0.317,0.177,0.143,0.172
0.88,0.616,0.732,0.646,0.328,0.205,0.164,0.183
0.886,0.578,0.809,0.603,0.31,0.13,0.13,0.214
0.879,0.617,0.724,0.646,0.325,0.177,0.132,0.142
0.884,0.576,0.792,0.6,0.298,0.133,0.129,0.202
0.885,0.582,0.797,0.609,0.313,0.121,0.116,0.194
0.885,0.578,0.804,0.603,0.308,0.119,0.116,0.192
0.879,0.619,0.725,0.647,0.327,0.178,0.136,0.153
0.878,0.618,0.72,0.646,0.322,0.177,0.131,0.139
0.878,0.613,0.721,0.641,0.316,0.178,0.139,0.159
0.88,0.601,0.732,0.63,0.307,0.18,0.163,0.229
0.879,0.612,0.727,0.641,0.32,0.162,0.12,0.136
0.885,0.578,0.802,0.604,0.307,0.14,0.142,0.232
0.876,0.613,0.713,0.64,0.31,0.18,0.142,0.164
0.881,0.622,0.734,0.652,0.338,0.212,0.181,0.23
0.876,0.61,0.715,0.637,0.308,0.155,0.111,0.117
0.878,0.615,0.722,0.643,0.32,0.169,0.124,0.133
0.88,0.619,0.729,0.648,0.33,0.173,0.128,0.139
0.88,0.615,0.733,0.645,0.328,0.195,0.156,0.178
0.877,0.617,0.719,0.645,0.32,0.173,0.127,0.134
0.878,0.618,0.723,0.646,0.324,0.174,0.131,0.148
0.878,0.613,0.722,0.641,0.316,0.172,0.13,0.141
0.87,0.617,0.693,0.64,0.3,0.196,0.16,0.192
0.878,0.613,0.72,0.641,0.315,0.163,0.123,0.14
0.876,0.612,0.714,0.639,0.309,0.17,0.132,0.153
0.878,0.613,0.722,0.641,0.316,0.164,0.124,0.141
0.87,0.616,0.692,0.64,0.299,0.196,0.159,0.186
0.872,0.612,0.697,0.636,0.297,0.2,0.163,0.188
0.874,0.614,0.704,0.639,0.305,0.203,0.168,0.199
0.877,0.607,0.717,0.634,0.305,0.183,0.143,0.154
0.873,0.622,0.702,0.647,0.314,0.199,0.158,0.182
0.872,0.616,0.698,0.641,0.304,0.191,0.152,0.176
0.881,0.578,0.758,0.601,0.283,0.126,0.116,0.173
0.877,0.612,0.717,0.639,0.312,0.178,0.138,0.154
0.873,0.617,0.701,0.641,0.306,0.181,0.126,0.108
0.883,0.582,0.767,0.608,0.296,0.138,0.134,0.211
0.872,0.622,0.7,0.646,0.313,0.211,0.166,0.181
0.873,0.614,0.701,0.639,0.303,0.196,0.157,0.177
0.871,0.621,0.696,0.644,0.308,0.197,0.15,0.156
0.876,0.612,0.715,0.639,0.31,0.175,0.135,0.153
0.877,0.615,0.719,0.642,0.317,0.204,0.167,0.195
0.867,0.611,0.682,0.633,0.285,0.194,0.158,0.183
0.871,0.613,0.696,0.637,0.298,0.184,0.148,0.177
0.881,0.616,0.736,0.646,0.33,0.185,0.148,0.178
0.871,0.618,0.696,0.642,0.304,0.203,0.157,0.163
0.875,0.61,0.71,0.636,0.304,0.187,0.15,0.171
0.873,0.616,0.702,0.641,0.306,0.19,0.151,0.172
0.869,0.613,0.689,0.636,0.292,0.174,0.138,0.166
0.871,0.618,0.694,0.642,0.303,0.211,0.168,0.183
0.872,0.619,0.7,0.643,0.308,0.203,0.162,0.184
0.872,0.614,0.697,0.638,0.3,0.19,0.154,0.182
0.868,0.603,0.681,0.625,0.273,0.196,0.168,0.207
0.869,0.612,0.689,0.635,0.291,0.188,0.149,0.169
0.872,0.62,0.697,0.643,0.307,0.192,0.148,0.16
0.867,0.616,0.681,0.637,0.29,0.18,0.144,0.176
0.885,0.581,0.793,0.608,0.309,0.104,0.085,0.127
0.874,0.622,0.706,0.648,0.317,0.204,0.153,0.149
0.886,0.582,0.8,0.609,0.314,0.119,0.109,0.174
0.872,0.619,0.7,0.643,0.308,0.201,0.161,0.184
0.87,0.616,0.691,0.639,0.298,0.202,0.16,0.173
0.87,0.603,0.688,0.626,0.279,0.16,0.133,0.173
0.885,0.582,0.791,0.608,0.309,0.137,0.129,0.195
0.873,0.616,0.703,0.641,0.307,0.207,0.176,0.22
0.874,0.617,0.704,0.643,0.31,0.195,0.158,0.189
0.886,0.584,0.799,0.612,0.317,0.12,0.11,0.176
0.87,0.611,0.689,0.634,0.29,0.187,0.158,0.201
0.871,0.617,0.696,0.641,0.303,0.181,0.14,0.159
0.885,0.581,0.796,0.607,0.309,0.125,0.112,0.163
0.886,0.582,0.805,0.61,0.317,0.115,0.101,0.153
0.886,0.579,0.804,0.605,0.311,0.108,0.093,0.141
0.871,0.613,0.695,0.637,0.296,0.202,0.166,0.191
0.874,0.63,0.707,0.654,0.327,0.217,0.171,0.191
0.887,0.587,0.801,0.617,0.324,0.13,0.116,0.175
0.885,0.581,0.796,0.608,0.31,0.113,0.098,0.148
0.882,0.582,0.762,0.608,0.293,0.118,0.093,0.114
0.882,0.582,0.761,0.608,0.293,0.122,0.096,0.114
0.886,0.598,0.774,0.629,0.328,0.132,0.103,0.132
0.874,0.61,0.706,0.636,0.302,0.177,0.144,0.172
0.872,0.603,0.696,0.627,0.284,0.168,0.135,0.155
0.871,0.618,0.694,0.641,0.302,0.201,0.16,0.175
0.875,0.628,0.708,0.653,0.327,0.195,0.148,0.159
0.878,0.603,0.72,0.63,0.301,0.153,0.134,0.19
0.879,0.6,0.73,0.628,0.303,0.14,0.109,0.131
0.878,0.614,0.72,0.642,0.317,0.184,0.162,0.223
0.884,0.593,0.764,0.622,0.313,0.13,0.105,0.136
0.875,0.606,0.709,0.632,0.298,0.126,0.096,0.128
0.885,0.593,0.776,0.623,0.321,0.138,0.115,0.151
0.872,0.613,0.695,0.637,0.298,0.213,0.179,0.208
0.876,0.625,0.714,0.651,0.327,0.187,0.133,0.122
0.885,0.588,0.776,0.617,0.312,0.113,0.088,0.115
0.878,0.617,0.719,0.644,0.319,0.194,0.157,0.181
0.884,0.58,0.777,0.606,0.298,0.113,0.092,0.121
0.885,0.58,0.79,0.605,0.304,0.109,0.09,0.125
0.883,0.585,0.768,0.612,0.302,0.116,0.086,0.1
0.881,0.586,0.743,0.612,0.29,0.119,0.083,0.078
0.868,0.632,0.687,0.652,0.315,0.214,0.163,0.165
0.866,0.625,0.68,0.644,0.3,0.199,0.171,0.224
0.884,0.586,0.778,0.613,0.309,0.127,0.105,0.136
0.876,0.602,0.714,0.628,0.295,0.143,0.115,0.149
0.871,0.617,0.695,0.641,0.302,0.179,0.141,0.164
0.872,0.616,0.696,0.64,0.302,0.19,0.166,0.222
0.882,0.581,0.756,0.606,0.287,0.11,0.074,0.067
0.869,0.629,0.689,0.65,0.312,0.23,0.184,0.196
0.866,0.616,0.677,0.636,0.287,0.19,0.164,0.213
0.883,0.584,0.762,0.61,0.297,0.105,0.071,0.073
0.881,0.577,0.755,0.601,0.281,0.101,0.077,0.097
0.885,0.59,0.783,0.619,0.319,0.13,0.107,0.14
0.876,0.625,0.712,0.651,0.325,0.185,0.137,0.142
0.886,0.59,0.787,0.62,0.321,0.108,0.083,0.112
0.881,0.587,0.747,0.613,0.293,0.132,0.104,0.12
0.884,0.58,0.777,0.605,0.298,0.107,0.082,0.101
0.871,0.634,0.698,0.656,0.325,0.221,0.181,0.216
0.865,0.617,0.676,0.637,0.287,0.18,0.142,0.166
0.881,0.582,0.746,0.607,0.285,0.122,0.103,0.139
0.884,0.585,0.77,0.612,0.303,0.11,0.088,0.122
0.872,0.613,0.698,0.638,0.299,0.199,0.164,0.188
0.861,0.648,0.677,0.66,0.324,0.224,0.161,0.153
0.879,0.578,0.732,0.601,0.269,0.105,0.077,0.085
0.886,0.584,0.796,0.611,0.315,0.099,0.077,0.108
0.873,0.626,0.701,0.65,0.318,0.202,0.173,0.225
0.876,0.605,0.711,0.632,0.298,0.153,0.13,0.181
0.881,0.584,0.748,0.609,0.288,0.111,0.08,0.087
0.885,0.587,0.78,0.616,0.313,0.129,0.109,0.146
0.865,0.626,0.679,0.645,0.301,0.187,0.148,0.177
0.874,0.605,0.702,0.63,0.292,0.144,0.109,0.129
0.883,0.588,0.762,0.615,0.303,0.137,0.109,0.128
0.875,0.601,0.706,0.627,0.289,0.137,0.107,0.134
0.871,0.603,0.691,0.627,0.281,0.16,0.122,0.13
0.865,0.625,0.679,0.644,0.299,0.207,0.17,0.202
0.865,0.622,0.678,0.641,0.294,0.213,0.179,0.217
0.873,0.606,0.699,0.631,0.291,0.121,0.087,0.111
0.863,0.626,0.673,0.643,0.295,0.215,0.174,0.196
0.865,0.634,0.681,0.651,0.311,0.205,0.159,0.178
0.865,0.63,0.68,0.649,0.307,0.216,0.176,0.208
0.874,0.604,0.702,0.629,0.289,0.134,0.1,0.119
0.868,0.614,0.683,0.636,0.289,0.201,0.174,0.221
0.868,0.631,0.688,0.651,0.313,0.214,0.168,0.184
0.863,0.628,0.674,0.645,0.299,0.208,0.166,0.189
0.864,0.624,0.675,0.642,0.295,0.211,0.159,0.152
0.864,0.625,0.675,0.643,0.296,0.205,0.163,0.185
0.868,0.63,0.688,0.65,0.312,0.203,0.147,0.136
0.864,0.623,0.675,0.642,0.294,0.229,0.205,0.267
0.863,0.626,0.675,0.644,0.298,0.21,0.158,0.153
0.879,0.603,0.727,0.631,0.306,0.149,0.118,0.144
0.865,0.632,0.68,0.65,0.308,0.196,0.148,0.162
0.863,0.616,0.671,0.634,0.281,0.17,0.13,0.147
0.877,0.6,0.716,0.626,0.293,0.152,0.126,0.163
0.879,0.605,0.726,0.633,0.308,0.17,0.147,0.194
0.876,0.611,0.714,0.638,0.309,0.146,0.113,0.145
0.88,0.599,0.733,0.627,0.304,0.137,0.116,0.162
0.878,0.597,0.722,0.624,0.294,0.148,0.121,0.15
0.874,0.624,0.705,0.649,0.319,0.199,0.159,0.183
0.867,0.628,0.685,0.648,0.308,0.212,0.173,0.203
0.878,0.615,0.72,0.643,0.318,0.2,0.165,0.192
0.875,0.605,0.706,0.63,0.294,0.139,0.113,0.153
0.879,0.602,0.729,0.63,0.306,0.153,0.128,0.167
0.876,0.606,0.71,0.632,0.299,0.161,0.133,0.172
0.876,0.608,0.711,0.635,0.302,0.155,0.125,0.159
0.879,0.604,0.729,0.633,0.31,0.146,0.118,0.154
0.878,0.617,0.719,0.645,0.32,0.217,0.181,0.208
0.879,0.605,0.728,0.633,0.31,0.145,0.115,0.145
0.879,0.604,0.728,0.632,0.308,0.15,0.117,0.14
0.877,0.604,0.716,0.631,0.3,0.159,0.137,0.186
0.879,0.617,0.725,0.645,0.324,0.186,0.159,0.211
0.868,0.635,0.69,0.655,0.32,0.228,0.178,0.187
0.878,0.608,0.719,0.635,0.308,0.168,0.146,0.198
0.877,0.612,0.719,0.64,0.313,0.195,0.16,0.186
0.879,0.61,0.725,0.638,0.314,0.154,0.126,0.167
0.877,0.607,0.715,0.634,0.303,0.157,0.132,0.178
0.875,0.599,0.71,0.625,0.288,0.157,0.13,0.163
0.867,0.618,0.683,0.639,0.294,0.219,0.193,0.246
0.87,0.62,0.692,0.643,0.303,0.182,0.153,0.202
0.876,0.609,0.713,0.636,0.305,0.151,0.125,0.171
0.869,0.619,0.688,0.641,0.299,0.231,0.203,0.252
0.873,0.631,0.702,0.654,0.325,0.254,0.221,0.268
0.876,0.599,0.713,0.625,0.29,0.153,0.124,0.15
0.873,0.624,0.701,0.649,0.316,0.207,0.176,0.222
0.867,0.618,0.681,0.639,0.292,0.199,0.173,0.224
0.87,0.62,0.691,0.643,0.303,0.209,0.165,0.174
0.873,0.626,0.701,0.65,0.318,0.219,0.175,0.189
0.868,0.619,0.685,0.64,0.297,0.198,0.159,0.181
0.867,0.617,0.682,0.638,0.293,0.208,0.168,0.184
0.879,0.612,0.724,0.64,0.317,0.19,0.16,0.195
0.868,0.623,0.687,0.645,0.303,0.202,0.165,0.197
0.885,0.592,0.772,0.621,0.316,0.132,0.106,0.133
0.871,0.624,0.697,0.647,0.312,0.204,0.167,0.2
0.871,0.623,0.695,0.646,0.31,0.204,0.164,0.188
0.877,0.605,0.715,0.632,0.301,0.144,0.115,0.148
0.869,0.62,0.689,0.642,0.301,0.216,0.182,0.216
0.878,0.608,0.719,0.636,0.309,0.185,0.159,0.203
0.873,0.621,0.701,0.646,0.312,0.212,0.177,0.21
0.872,0.625,0.699,0.649,0.316,0.225,0.191,0.232
0.868,0.617,0.684,0.639,0.293,0.213,0.174,0.192
0.851,0.638,0.654,0.645,0.292,0.211,0.156,0.157
0.866,0.609,0.677,0.63,0.278,0.225,0.201,0.247
0.872,0.622,0.699,0.646,0.312,0.221,0.186,0.22
0.872,0.627,0.698,0.651,0.317,0.21,0.172,0.205
0.872,0.626,0.699,0.65,0.317,0.18,0.142,0.174
0.869,0.617,0.689,0.64,0.298,0.215,0.174,0.187
0.869,0.62,0.688,0.643,0.301,0.196,0.167,0.213
0.871,0.617,0.693,0.64,0.3,0.218,0.193,0.246
0.868,0.622,0.686,0.643,0.301,0.207,0.171,0.202
0.874,0.626,0.706,0.651,0.321,0.198,0.161,0.193
0.867,0.624,0.682,0.644,0.3,0.199,0.163,0.194
0.869,0.62,0.688,0.642,0.301,0.23,0.198,0.235
