gen,nevals,avg,std,min,max
0,50,[0.62038 0.11242],[0.01720336 0.05883131],[0.576 0.004],[0.657 0.24 ]
1,5,[0.6154 0.1144],[0.01798444 0.04168261],[0.582 0.071],[0.635 0.18 ]
2,5,[0.6204 0.1474],[0.01094715 0.06127838],[0.601 0.066],[0.635 0.226]
3,5,[0.6266 0.1044],[0.00608605 0.04299116],[0.618 0.034],[0.637 0.154]
4,4,[0.6236 0.1158],[0.00939361 0.03765315],[0.609 0.079],[0.638 0.182]
5,5,[0.6268 0.116 ],[0.0112321  0.04796666],[0.606 0.077],[0.638 0.206]
6,4,[0.6314 0.1246],[0.01092886 0.04800667],[0.614 0.074],[0.643 0.192]
7,5,[0.618  0.0768],[0.01496663 0.03571778],[0.593 0.015],[0.637 0.126]
8,3,[0.6244 0.0924],[0.01626776 0.01774937],[0.593 0.073],[0.637 0.126]
9,5,[0.621  0.0936],[0.00734847 0.07639267],[0.609 0.005],[0.628 0.21 ]
10,4,[0.6286 0.0994],[0.01434713 0.03031567],[0.609 0.072],[0.653 0.155]
11,5,[0.6312 0.1034],[0.00861162 0.04915526],[0.615 0.061],[0.639 0.186]
12,4,[0.6268 0.135 ],[0.00872697 0.02742262],[0.611 0.1  ],[0.637 0.182]
13,3,[0.626  0.1224],[0.008      0.02126594],[0.611 0.098],[0.635 0.151]
14,4,[0.6418 0.1104],[0.00643117 0.01848892],[0.635 0.086],[0.653 0.141]
15,4,[0.641  0.0954],[0.01266491 0.05944611],[0.624 0.031],[0.659 0.165]
16,2,[0.641 0.077],[0.0091433 0.0575604],[0.624 0.031],[0.649 0.167]
17,5,[0.636 0.174],[0.0143527 0.0317805],[0.612 0.15 ],[0.655 0.233]
18,2,[0.6418 0.2126],[0.00688186 0.03505767],[0.636 0.161],[0.655 0.254]
19,3,[0.6396 0.1988],[0.00966644 0.07180084],[0.622 0.077],[0.65  0.277]
20,4,[0.637  0.1974],[0.00794984 0.06024483],[0.626 0.126],[0.646 0.277]
21,4,[0.637  0.1868],[0.00521536 0.05794963],[0.632 0.122],[0.646 0.277]
22,4,[0.6406 0.2542],[0.0063435  0.19178571],[0.631 0.078],[0.649 0.602]
23,4,[0.6428 0.1724],[0.0044     0.07736304],[0.637 0.078],[0.649 0.262]
24,4,[0.6324 0.131 ],[0.00917824 0.07716217],[0.615 0.052],[0.642 0.277]
25,4,[0.635  0.1312],[0.01082589 0.08259152],[0.615 0.052],[0.648 0.251]
