gen,nevals,avg,std,min,max
0,50,[0.62054 0.0814 ],[0.01538858 0.04593953],[0.583 0.008],[0.649 0.251]
1,5,[0.6166 0.0604],[0.01383618 0.01412232],[0.605 0.04 ],[0.64  0.084]
2,5,[0.6284 0.0604],[0.0107629  0.04964111],[0.612 0.006],[0.644 0.14 ]
3,5,[0.6268 0.0876],[0.01596747 0.06828938],[0.612 0.045],[0.656 0.223]
4,3,[0.6196 0.0656],[0.00958332 0.02926158],[0.603 0.045],[0.629 0.121]
5,2,[0.618  0.0978],[0.01293058 0.03010913],[0.603 0.045],[0.634 0.121]
6,4,[0.6214 0.116 ],[0.01336563 0.0450422 ],[0.603 0.045],[0.642 0.174]
7,4,[0.6198 0.1208],[0.01590472 0.04614499],[0.598 0.066],[0.634 0.204]
8,4,[0.626 0.118],[0.00850882 0.04723981],[0.613 0.062],[0.634 0.204]
9,5,[0.6276 0.1276],[0.00770973 0.02492067],[0.613 0.104],[0.634 0.176]
10,5,[0.632 0.134],[0.01041153 0.02229798],[0.613 0.118],[0.645 0.176]
11,4,[0.6244 0.1046],[0.00877724 0.04602869],[0.613 0.049],[0.634 0.176]
12,5,[0.6256 0.1194],[0.01048046 0.03515452],[0.613 0.078],[0.639 0.176]
13,4,[0.6218 0.0906],[0.00881816 0.04454481],[0.61  0.009],[0.634 0.136]
14,5,[0.6292 0.0952],[0.00604649 0.05525722],[0.62 0.03],[0.639 0.182]
15,5,[0.6216 0.0808],[0.01259524 0.04319907],[0.602 0.012],[0.639 0.131]
16,2,[0.6124 0.1062],[0.00989141 0.04364126],[0.602 0.072],[0.627 0.181]
17,4,[0.6172 0.0718],[0.00949526 0.05554602],[0.606 0.027],[0.634 0.181]
18,5,[0.6066 0.0632],[0.00272764 0.03506793],[0.602 0.029],[0.609 0.118]
19,5,[0.6128 0.0814],[0.00337046 0.03456356],[0.607 0.048],[0.617 0.125]
20,4,[0.6102 0.0654],[0.00788416 0.03535873],[0.596 0.01 ],[0.618 0.112]
21,5,[0.6164 0.046 ],[0.00747262 0.02042547],[0.603 0.018],[0.623 0.074]
22,5,[0.6122 0.0386],[0.01498533 0.03224655],[0.589 0.002],[0.633 0.097]
23,2,[0.614 0.053],[0.00918695 0.03197499],[0.603 0.02 ],[0.627 0.111]
24,4,[0.609  0.0668],[0.01001998 0.03614084],[0.599 0.031],[0.628 0.136]
25,4,[0.6228 0.056 ],[0.01087014 0.04196665],[0.605 0.022],[0.635 0.136]
