gen,nevals,avg,std,min,max
0,50,[0.62548 0.09654],[0.02467407 0.05686236],[0.559 0.011],[0.665 0.229]
1,3,[0.62   0.0494],[0.02836195 0.02827437],[0.572 0.009],[0.661 0.09 ]
2,4,[0.6132 0.0774],[0.03085061 0.06913928],[0.572 0.001],[0.66 0.18]
3,4,[0.6288 0.117 ],[0.00813388 0.04914468],[0.615 0.062],[0.64 0.18]
4,3,[0.6286 0.0914],[0.00966644 0.02166656],[0.619 0.07 ],[0.647 0.122]
5,4,[0.6306 0.0908],[0.00640625 0.04112128],[0.623 0.035],[0.638 0.136]
6,4,[0.6276 0.0946],[0.00431741 0.02567956],[0.62  0.067],[0.633 0.136]
7,5,[0.629  0.1172],[0.00784857 0.03457976],[0.618 0.087],[0.641 0.18 ]
8,5,[0.6192 0.1312],[0.00752064 0.04907301],[0.609 0.084],[0.63  0.225]
9,5,[0.6156 0.0732],[0.00731027 0.03585192],[0.608 0.002],[0.629 0.097]
10,5,[0.6232 0.0848],[0.00856505 0.03381952],[0.61  0.036],[0.634 0.142]
11,2,[0.6208 0.0928],[0.01068457 0.0365371 ],[0.61  0.036],[0.634 0.147]
12,2,[0.617  0.0848],[0.00394968 0.04459327],[0.61  0.036],[0.622 0.147]
13,4,[0.6218 0.0958],[0.00624179 0.02365925],[0.614 0.065],[0.633 0.133]
14,4,[0.6308 0.1314],[0.01919792 0.06249672],[0.613 0.065],[0.662 0.25 ]
15,5,[0.6346 0.1012],[0.02490462 0.06523619],[0.603 0.027],[0.665 0.176]
16,5,[0.6172 0.1132],[0.00945304 0.0289026 ],[0.606 0.081],[0.629 0.161]
17,3,[0.6148 0.1124],[0.01254432 0.05040873],[0.606 0.081],[0.639 0.213]
18,4,[0.618 0.14 ],[0.01021763 0.03247768],[0.606 0.09 ],[0.633 0.176]
19,5,[0.622  0.1248],[0.00576194 0.03774864],[0.612 0.079],[0.629 0.178]
20,5,[0.6152 0.0792],[0.00936803 0.0484413 ],[0.605 0.043],[0.63  0.174]
21,4,[0.6074 0.093 ],[0.00608605 0.05254712],[0.601 0.013],[0.618 0.174]
22,5,[0.6248 0.1296],[0.01770198 0.03629105],[0.6   0.088],[0.65  0.181]
23,4,[0.6332 0.0748],[0.01062826 0.0371505 ],[0.62  0.022],[0.647 0.126]
24,4,[0.6422 0.0986],[0.00556417 0.04577161],[0.634 0.044],[0.647 0.178]
25,4,[0.6426 0.1152],[0.00911263 0.05219349],[0.628 0.051],[0.654 0.178]
