gen,nevals,avg,std,min,max
0,50,[0.61176 0.07168],[0.01917244 0.04145718],[0.562 0.   ],[0.651 0.163]
1,5,[0.6148 0.0974],[0.01339254 0.01618147],[0.605 0.07 ],[0.641 0.119]
2,4,[0.6186 0.073 ],[0.01246756 0.02194539],[0.608 0.043],[0.643 0.103]
3,3,[0.611  0.0678],[0.00517687 0.02005393],[0.601 0.043],[0.616 0.095]
4,5,[0.6048 0.089 ],[0.01665413 0.02258318],[0.578 0.071],[0.629 0.133]
5,5,[0.6004 0.066 ],[0.01235476 0.04463631],[0.583 0.011],[0.621 0.137]
6,4,[0.6082 0.0714],[0.01545833 0.05504398],[0.59  0.011],[0.635 0.157]
7,4,[0.6    0.0774],[0.00268328 0.04489365],[0.597 0.043],[0.605 0.163]
8,4,[0.6036 0.047 ],[0.00833307 0.02229798],[0.595 0.017],[0.616 0.08 ]
9,4,[0.6024 0.0374],[0.00688767 0.04884506],[0.593 0.011],[0.608 0.135]
10,3,[0.6036 0.0178],[0.00783837 0.01016661],[0.595 0.003],[0.615 0.035]
11,3,[0.6032 0.0372],[0.00679412 0.0430971 ],[0.595 0.003],[0.612 0.12 ]
12,5,[0.6086 0.046 ],[0.01725804 0.0428579 ],[0.578 0.008],[0.627 0.12 ]
13,3,[0.6126 0.085 ],[0.01207642 0.03598889],[0.596 0.044],[0.625 0.149]
14,4,[0.6174 0.0762],[0.01434713 0.02039019],[0.6   0.044],[0.639 0.098]
15,4,[0.6148 0.0824],[0.00820731 0.03220932],[0.605 0.023],[0.623 0.113]
16,4,[0.6254 0.1048],[0.00527636 0.01466151],[0.621 0.09 ],[0.635 0.129]
17,5,[0.6212 0.1066],[0.00974474 0.04024724],[0.606 0.044],[0.633 0.162]
18,5,[0.6266 0.0812],[0.00801499 0.04262112],[0.615 0.008],[0.637 0.139]
19,2,[0.6252 0.1142],[0.00877268 0.01453823],[0.615 0.1  ],[0.637 0.139]
20,5,[0.6212 0.1124],[0.00679412 0.01197664],[0.613 0.09 ],[0.63  0.124]
21,4,[0.6196 0.0946],[0.01694225 0.03866057],[0.592 0.025],[0.642 0.138]
22,5,[0.6192 0.0912],[0.01097998 0.01591729],[0.608 0.063],[0.637 0.112]
23,4,[0.6172 0.11  ],[0.00435431 0.01885736],[0.609 0.082],[0.622 0.134]
24,4,[0.6168 0.1104],[0.00146969 0.01693045],[0.615 0.082],[0.619 0.135]
25,5,[0.6186 0.1022],[0.00427083 0.03856112],[0.613 0.042],[0.625 0.147]
