gen,nevals,avg,std,min,max
0,50,[0.61374 0.12332],[0.01728561 0.06097325],[0.568 0.015],[0.645 0.224]
1,4,[0.6094 0.109 ],[0.01013114 0.03486546],[0.595 0.069],[0.626 0.174]
2,5,[0.6006 0.093 ],[0.01754537 0.03508276],[0.574 0.061],[0.622 0.158]
3,4,[0.6162 0.135 ],[0.0109252  0.04583448],[0.602 0.073],[0.627 0.205]
4,5,[0.6132 0.1512],[0.01016661 0.0442511 ],[0.6   0.069],[0.627 0.194]
5,5,[0.6138 0.138 ],[0.01756588 0.06282993],[0.586 0.031],[0.629 0.198]
6,5,[0.6128 0.161 ],[0.0095373  0.04361192],[0.601 0.087],[0.626 0.198]
7,4,[0.6088 0.1272],[0.01741723 0.06726188],[0.586 0.041],[0.632 0.205]
8,3,[0.6024 0.1046],[0.00598665 0.04280934],[0.594 0.051],[0.61  0.167]
9,3,[0.6086 0.096 ],[0.01512085 0.03843436],[0.59  0.044],[0.627 0.146]
10,4,[0.593  0.0736],[0.01382751 0.01855371],[0.581 0.044],[0.62  0.097]
11,4,[0.5946 0.1038],[0.02452427 0.05740871],[0.573 0.023],[0.64 0.2 ]
12,4,[0.5852 0.067 ],[0.01378985 0.03559775],[0.574 0.023],[0.612 0.127]
13,3,[0.587  0.0866],[0.01730896 0.05851017],[0.574 0.023],[0.621 0.174]
14,5,[0.5912 0.0762],[0.01774711 0.06111432],[0.563 0.016],[0.613 0.187]
15,4,[0.5948 0.0732],[0.01612948 0.01917707],[0.566 0.054],[0.608 0.098]
16,3,[0.5984 0.0878],[0.01818351 0.0657553 ],[0.573 0.002],[0.624 0.203]
17,5,[0.6002 0.0954],[0.01263962 0.06571027],[0.588 0.005],[0.617 0.206]
18,5,[0.6022 0.08  ],[0.02147929 0.05611417],[0.566 0.008],[0.633 0.18 ]
19,5,[0.5984 0.078 ],[0.01400857 0.03758723],[0.579 0.036],[0.618 0.135]
20,3,[0.5998 0.0718],[0.0156     0.02186687],[0.579 0.039],[0.622 0.107]
21,4,[0.6062 0.0948],[0.00643117 0.04969668],[0.594 0.056],[0.612 0.188]
22,5,[0.602 0.101],[0.02213594 0.06769343],[0.573 0.016],[0.634 0.195]
23,5,[0.5966 0.077 ],[0.01389388 0.03509986],[0.573 0.043],[0.611 0.14 ]
24,5,[0.5918 0.0726],[0.01257617 0.02626481],[0.573 0.037],[0.606 0.102]
25,3,[0.614  0.1154],[0.0086487  0.04724659],[0.605 0.072],[0.628 0.207]
