gen,nevals,avg,std,min,max
0,50,[0.60774 0.13856],[0.02125823 0.05396412],[0.561 0.008],[0.655 0.268]
1,3,[0.6128 0.1366],[0.03086357 0.04469273],[0.561 0.098],[0.656 0.218]
2,5,[0.6002 0.116 ],[0.01801555 0.0261916 ],[0.576 0.076],[0.629 0.152]
3,3,[0.596 0.121],[0.01424079 0.02200909],[0.576 0.095],[0.614 0.154]
4,4,[0.5924 0.1296],[0.01300154 0.0257107 ],[0.572 0.098],[0.61  0.175]
5,4,[0.601  0.1276],[0.01807761 0.02428662],[0.572 0.086],[0.621 0.153]
6,5,[0.586 0.144],[0.01788854 0.01407125],[0.561 0.128],[0.611 0.165]
7,5,[0.5892 0.125 ],[0.02739635 0.01129602],[0.553 0.11 ],[0.629 0.143]
8,3,[0.5938 0.109 ],[0.02276313 0.00485798],[0.569 0.102],[0.629 0.117]
9,5,[0.5718 0.1028],[0.01205653 0.03536891],[0.562 0.063],[0.595 0.153]
10,3,[0.5762 0.0712],[0.01064707 0.02326714],[0.563 0.031],[0.594 0.098]
11,3,[0.584  0.0734],[0.01638292 0.029984  ],[0.559 0.031],[0.608 0.124]
12,3,[0.5726 0.0872],[0.01616911 0.03808622],[0.559 0.02 ],[0.603 0.124]
13,5,[0.5836 0.1088],[0.0094784  0.02872212],[0.567 0.069],[0.594 0.155]
14,4,[0.5922 0.13  ],[0.01756588 0.02852367],[0.562 0.079],[0.611 0.157]
15,4,[0.5808 0.1478],[0.01006777 0.01663009],[0.567 0.118],[0.596 0.168]
16,5,[0.5752 0.1168],[0.02205811 0.03100581],[0.551 0.08 ],[0.609 0.168]
17,3,[0.594  0.2098],[0.03425785 0.19966913],[0.559 0.093],[0.651 0.606]
18,5,[0.6364 0.25  ],[0.01326047 0.19042479],[0.615 0.083],[0.65 0.61]
19,4,[0.6258 0.1394],[0.00910824 0.05409103],[0.615 0.083],[0.64 0.23]
20,5,[0.618  0.1334],[0.00414729 0.07497093],[0.61  0.054],[0.621 0.239]
21,4,[0.6156 0.1466],[0.00402989 0.08423918],[0.61  0.065],[0.621 0.269]
22,4,[0.6102 0.071 ],[0.0004     0.01371131],[0.61  0.054],[0.611 0.088]
23,5,[0.6108 0.058 ],[0.00624179 0.01171324],[0.605 0.043],[0.622 0.075]
24,5,[0.6134 0.0846],[0.00749933 0.02377057],[0.605 0.052],[0.627 0.117]
25,5,[0.6146 0.0944],[0.00691665 0.03097483],[0.606 0.068],[0.625 0.153]
