gen,nevals,avg,std,min,max
0,50,[0.61012 0.12088],[0.01810706 0.06376351],[0.566 0.003],[0.656 0.239]
1,5,[0.6168 0.2204],[0.01362938 0.04801916],[0.599 0.159],[0.635 0.274]
2,4,[0.6074 0.226 ],[0.01287789 0.0395525 ],[0.593 0.151],[0.63 0.26]
3,5,[0.6136 0.1832],[0.00392938 0.02802428],[0.608 0.142],[0.618 0.22 ]
4,5,[0.6148 0.1986],[0.01177115 0.02586581],[0.595 0.164],[0.629 0.233]
5,4,[0.619  0.1846],[0.00764199 0.0260123 ],[0.606 0.16 ],[0.63  0.222]
6,5,[0.6064 0.1842],[0.01167219 0.05862218],[0.593 0.095],[0.621 0.279]
7,2,[0.61   0.1702],[0.00957079 0.07330866],[0.594 0.053],[0.621 0.279]
8,4,[0.604  0.1964],[0.00993982 0.04505375],[0.594 0.11 ],[0.623 0.231]
9,5,[0.6082 0.1568],[0.010008   0.05619751],[0.599 0.048],[0.624 0.207]
10,4,[0.6026 0.1964],[0.00913455 0.04568851],[0.587 0.113],[0.612 0.238]
11,2,[0.6006 0.1978],[0.00205913 0.02358304],[0.599 0.168],[0.604 0.238]
12,4,[0.6092 0.1544],[0.00636867 0.05578028],[0.599 0.045],[0.618 0.196]
13,3,[0.6018 0.1504],[0.00798499 0.06551519],[0.59  0.021],[0.613 0.192]
14,5,[0.6028 0.1828],[0.00765245 0.05509773],[0.589 0.073],[0.609 0.216]
15,4,[0.5986 0.1798],[0.00618385 0.04076469],[0.59  0.105],[0.608 0.214]
16,5,[0.6052 0.1326],[0.00713863 0.07828052],[0.594 0.002],[0.614 0.204]
17,5,[0.6056 0.143 ],[0.01284679 0.06816744],[0.592 0.011],[0.63  0.207]
18,5,[0.6142 0.0828],[0.01384774 0.0580324 ],[0.602 0.032],[0.64  0.193]
19,5,[0.6084 0.1354],[0.0168119  0.08893278],[0.59  0.029],[0.632 0.25 ]
20,4,[0.6044 0.1536],[0.00821219 0.08255568],[0.591 0.004],[0.612 0.241]
21,4,[0.6044 0.1074],[0.01372006 0.08646525],[0.579 0.004],[0.616 0.229]
22,4,[0.6066 0.0576],[0.00372022 0.08591298],[0.601 0.005],[0.612 0.229]
23,5,[0.6128 0.0398],[0.01070327 0.04460673],[0.603 0.005],[0.633 0.128]
24,5,[0.6246 0.025 ],[0.01233856 0.01219836],[0.61  0.007],[0.641 0.042]
25,4,[0.6122 0.023 ],[0.01334766 0.02230695],[0.595 0.007],[0.636 0.067]
