gen,nevals,avg,std,min,max
0,50,[0.67442 0.02678],[0.0183304  0.02390756],[0.613 0.   ],[0.71  0.082]
1,5,[0.6742 0.0244],[0.02243569 0.03062417],[0.647 0.001],[0.707 0.085]
2,4,[0.6694 0.0176],[0.02080961 0.01593236],[0.647 0.002],[0.7   0.047]
3,3,[0.6672 0.0214],[0.00820731 0.02067462],[0.657 0.007],[0.68  0.061]
4,3,[0.6694 0.0416],[0.01022937 0.0206165 ],[0.657 0.008],[0.687 0.064]
5,4,[0.6654 0.0468],[0.01427725 0.01505191],[0.643 0.021],[0.683 0.061]
6,4,[0.677  0.0398],[0.01549193 0.0123677 ],[0.667 0.018],[0.707 0.056]
7,5,[0.6672 0.0414],[0.01018627 0.03283656],[0.65  0.002],[0.68  0.076]
8,5,[0.6886 0.0174],[0.0196835  0.00964572],[0.663 0.003],[0.713 0.033]
9,3,[0.6978 0.02  ],[0.01281249 0.02328948],[0.683 0.003],[0.713 0.062]
10,3,[0.7058 0.0264],[0.00798499 0.02598153],[0.693 0.003],[0.713 0.067]
11,4,[0.7024 0.0182],[0.01361764 0.01187266],[0.68  0.003],[0.713 0.038]
12,5,[0.6994 0.0298],[0.00922171 0.01975247],[0.687 0.012],[0.71  0.063]
13,3,[0.6986 0.0254],[0.01036533 0.02159259],[0.683 0.005],[0.71  0.067]
14,4,[0.692  0.0208],[0.00979796 0.01993389],[0.68  0.004],[0.71  0.058]
15,4,[0.7012 0.0192],[0.00649307 0.01062826],[0.69  0.004],[0.71  0.032]
16,5,[0.6914 0.0132],[0.00974885 0.01170299],[0.677 0.004],[0.707 0.032]
17,5,[0.6912 0.0112],[0.01348184 0.01147868],[0.673 0.001],[0.713 0.032]
18,4,[0.6812 0.0188],[0.01420422 0.02777337],[0.657 0.001],[0.693 0.073]
19,4,[0.6848 0.02  ],[0.01428846 0.02685517],[0.657 0.001],[0.697 0.073]
20,5,[0.6872 0.0336],[0.00658483 0.01562818],[0.68  0.014],[0.697 0.058]
21,3,[0.6814 0.0314],[0.00956243 0.02133167],[0.667 0.004],[0.697 0.064]
22,1,[0.6794 0.0348],[0.00671118 0.0212264 ],[0.667 0.004],[0.687 0.064]
23,4,[0.684 0.016],[0.00394968 0.01492649],[0.68  0.001],[0.69  0.044]
24,4,[0.6786 0.0626],[0.00796492 0.03180943],[0.67  0.016],[0.693 0.106]
25,3,[0.6706 0.0644],[0.0209055  0.02969579],[0.633 0.026],[0.693 0.106]
