gen,nevals,avg,std,min,max
0,50,[0.7296  0.04324],[0.03069072 0.02897969],[0.603 0.001],[0.767 0.111]
1,4,[0.7402 0.054 ],[0.02184857 0.03426368],[0.707 0.015],[0.77  0.111]
2,4,[0.7414 0.0516],[0.01128893 0.02309632],[0.73  0.018],[0.763 0.076]
3,4,[0.734  0.0378],[0.02278596 0.03745611],[0.693 0.003],[0.757 0.105]
4,5,[0.7362 0.0376],[0.00908625 0.021077  ],[0.727 0.015],[0.747 0.076]
5,4,[0.7386 0.0392],[0.01412232 0.03054439],[0.723 0.009],[0.76  0.093]
6,3,[0.7406 0.0384],[0.01431922 0.02718529],[0.723 0.008],[0.76  0.073]
7,3,[0.7392 0.0466],[0.0095373  0.02240179],[0.723 0.012],[0.753 0.073]
8,4,[0.7498 0.0414],[0.00754718 0.01760227],[0.743 0.018],[0.763 0.069]
9,4,[0.7466 0.0418],[0.01190966 0.02664883],[0.737 0.008],[0.77  0.079]
10,4,[0.732  0.0326],[0.02171635 0.02871655],[0.69  0.008],[0.753 0.089]
11,4,[0.7306 0.0334],[0.03034205 0.01838042],[0.673 0.017],[0.763 0.067]
12,4,[0.7294 0.0188],[0.02174029 0.01038075],[0.687 0.008],[0.747 0.037]
13,3,[0.7354 0.0264],[0.02433598 0.00897998],[0.687 0.01 ],[0.75  0.037]
14,3,[0.74   0.0198],[0.00268328 0.00798499],[0.737 0.006],[0.743 0.027]
15,5,[0.7512 0.0218],[0.01271849 0.01616663],[0.727 0.008],[0.763 0.047]
16,4,[0.7486 0.0314],[0.01180847 0.01531796],[0.737 0.012],[0.763 0.058]
17,5,[0.73   0.0344],[0.02406657 0.02895237],[0.7   0.003],[0.767 0.075]
18,4,[0.7326 0.0506],[0.02768826 0.01996597],[0.7   0.017],[0.767 0.075]
19,4,[0.7412 0.0466],[0.02131103 0.04591122],[0.7   0.005],[0.76  0.131]
20,4,[0.7408 0.042 ],[0.0222477  0.01706458],[0.7   0.013],[0.767 0.059]
21,4,[0.746  0.0308],[0.00438178 0.02447366],[0.74  0.001],[0.753 0.061]
22,3,[0.7494 0.0286],[0.01044222 0.01370547],[0.737 0.016],[0.763 0.052]
23,4,[0.7494 0.0338],[0.00922171 0.00861162],[0.74  0.021],[0.763 0.047]
24,3,[0.7482 0.0412],[0.00785875 0.02368459],[0.737 0.003],[0.757 0.076]
25,4,[0.7456 0.0268],[0.01130664 0.01543243],[0.727 0.006],[0.757 0.047]
