gen,nevals,avg,std,min,max
0,50,[0.7329  0.05906],[0.0165605  0.03713888],[0.68  0.001],[0.763 0.132]
1,5,[0.732  0.0494],[0.0159875  0.01336563],[0.71  0.025],[0.753 0.062]
2,4,[0.736  0.0502],[0.01338656 0.02934212],[0.717 0.008],[0.757 0.086]
3,5,[0.7386 0.0592],[0.01017055 0.0294034 ],[0.72  0.015],[0.75  0.104]
4,4,[0.7488 0.0528],[0.01008762 0.02142335],[0.737 0.012],[0.767 0.074]
5,4,[0.7348 0.038 ],[0.01060943 0.01760682],[0.72  0.012],[0.747 0.065]
6,4,[0.7348 0.0406],[0.0153675  0.02155551],[0.717 0.013],[0.757 0.067]
7,2,[0.736 0.034],[0.01293058 0.02133542],[0.717 0.013],[0.757 0.069]
8,5,[0.7438 0.0658],[0.01861612 0.02615645],[0.713 0.046],[0.763 0.116]
9,3,[0.7388 0.0512],[0.01318181 0.03686407],[0.727 0.001],[0.763 0.116]
10,3,[0.7428 0.045 ],[0.01572768 0.03912544],[0.727 0.001],[0.763 0.116]
11,3,[0.7446 0.0316],[0.01732743 0.01886372],[0.72  0.004],[0.763 0.052]
12,5,[0.73   0.0602],[0.00562139 0.04713131],[0.72  0.012],[0.737 0.132]
13,3,[0.7258 0.0262],[0.00719444 0.02009378],[0.713 0.008],[0.733 0.064]
14,4,[0.7312 0.0376],[0.01139122 0.01588207],[0.713 0.008],[0.743 0.055]
15,4,[0.734  0.0232],[0.0166012 0.0109252],[0.717 0.01 ],[0.763 0.038]
16,4,[0.7288 0.043 ],[0.00858836 0.01017841],[0.717 0.024],[0.74  0.051]
17,4,[0.7372 0.0636],[0.00955824 0.01454098],[0.727 0.048],[0.753 0.09 ]
18,5,[0.7312 0.0552],[0.00735935 0.02380252],[0.72 0.02],[0.743 0.081]
19,4,[0.734  0.0586],[0.00822192 0.01767031],[0.72  0.034],[0.743 0.081]
20,2,[0.73   0.0558],[0.00894427 0.01803774],[0.72  0.041],[0.74  0.085]
21,2,[0.7368 0.0746],[0.00730479 0.0328061 ],[0.727 0.041],[0.747 0.132]
22,3,[0.7374 0.0844],[0.01395134 0.02882776],[0.723 0.041],[0.76  0.132]
23,5,[0.7386 0.0366],[0.0028     0.01233856],[0.733 0.025],[0.74  0.057]
24,5,[0.7314 0.079 ],[0.01197664 0.02249444],[0.717 0.053],[0.75 0.12]
25,5,[0.7394 0.0488],[0.00941488 0.02164625],[0.727 0.027],[0.753 0.086]
