gen,nevals,avg,std,min,max
0,50,[0.7015  0.06322],[0.02858059 0.04648582],[0.633 0.009],[0.757 0.314]
1,4,[0.698  0.0686],[0.0193804 0.034777 ],[0.68  0.014],[0.723 0.106]
2,3,[0.7008 0.0802],[0.01905151 0.027571  ],[0.68  0.029],[0.727 0.102]
3,3,[0.7062 0.0798],[0.01633891 0.02398666],[0.68  0.034],[0.727 0.102]
4,4,[0.7088 0.1264],[0.00549181 0.10217358],[0.7   0.045],[0.717 0.328]
5,4,[0.7248 0.0694],[0.010008   0.02594301],[0.71  0.024],[0.737 0.095]
6,4,[0.72   0.0662],[0.01797776 0.0342485 ],[0.69  0.002],[0.743 0.096]
7,4,[0.721  0.0886],[0.01019804 0.09625508],[0.707 0.002],[0.737 0.272]
8,4,[0.7162 0.0454],[0.01032279 0.02496878],[0.697 0.002],[0.727 0.068]
9,4,[0.7228 0.0584],[0.01163443 0.02541338],[0.707 0.014],[0.74  0.089]
10,4,[0.7094 0.0546],[0.01005187 0.01298615],[0.7   0.042],[0.727 0.075]
11,5,[0.7186 0.1   ],[0.02390481 0.10673519],[0.68  0.017],[0.743 0.308]
12,4,[0.712  0.0678],[0.01895257 0.0264983 ],[0.68  0.028],[0.733 0.099]
13,3,[0.7028 0.0794],[0.01597999 0.01581898],[0.68  0.054],[0.727 0.099]
14,3,[0.7196 0.097 ],[0.01212601 0.01996998],[0.697 0.069],[0.73  0.131]
15,4,[0.6986 0.0804],[0.03199125 0.03715158],[0.64  0.038],[0.727 0.131]
16,4,[0.712  0.0688],[0.01426885 0.04148928],[0.69  0.004],[0.733 0.117]
17,4,[0.7262 0.0678],[0.00713863 0.03119231],[0.717 0.027],[0.737 0.11 ]
18,4,[0.7178 0.0492],[0.01282809 0.0310316 ],[0.693 0.027],[0.73 0.11]
19,3,[0.7218 0.06  ],[0.00146969 0.04046233],[0.72 0.  ],[0.723 0.11 ]
20,5,[0.7266 0.0668],[0.01207642 0.01310572],[0.703 0.043],[0.737 0.083]
21,3,[0.7234 0.0626],[0.01256344 0.02428662],[0.703 0.018],[0.74  0.085]
22,3,[0.726 0.06 ],[0.0091214  0.01949359],[0.717 0.031],[0.74  0.085]
23,3,[0.728  0.0596],[0.01075174 0.02478387],[0.713 0.018],[0.74  0.085]
24,4,[0.7286 0.051 ],[0.01262696 0.02536927],[0.71  0.018],[0.747 0.08 ]
25,3,[0.7214 0.0726],[0.01585686 0.01737354],[0.707 0.052],[0.747 0.101]
