gen,nevals,avg,std,min,max
0,50,[0.7289  0.03378],[0.03160332 0.02267888],[0.623 0.001],[0.77  0.093]
1,3,[0.7192 0.0462],[0.02903377 0.02986235],[0.68  0.009],[0.753 0.093]
2,5,[0.7174 0.0304],[0.03855697 0.01939691],[0.663 0.009],[0.76  0.061]
3,5,[0.7286 0.0298],[0.01596997 0.02093227],[0.707 0.012],[0.747 0.069]
4,4,[0.724  0.0406],[0.02153137 0.04117572],[0.697 0.006],[0.75  0.119]
5,3,[0.7322 0.0328],[0.02173845 0.01971193],[0.7   0.006],[0.767 0.064]
6,5,[0.7246 0.0418],[0.01887432 0.03747746],[0.7   0.009],[0.75  0.092]
7,4,[0.7366 0.0216],[0.01848892 0.01174053],[0.7   0.011],[0.75  0.044]
8,5,[0.726  0.0262],[0.01895257 0.00926067],[0.693 0.015],[0.75  0.039]
9,1,[0.7246 0.0208],[0.02623433 0.00337046],[0.693 0.015],[0.75  0.024]
10,4,[0.7394 0.008 ],[0.01101998 0.00764199],[0.72 0.  ],[0.75  0.019]
11,4,[0.7286 0.0064],[0.02038235 0.005004  ],[0.693 0.   ],[0.75  0.015]
12,4,[0.7254 0.0402],[0.02020495 0.02603382],[0.693 0.008],[0.747 0.075]
13,2,[0.7138 0.0282],[0.01752027 0.02519047],[0.693 0.008],[0.733 0.066]
14,5,[0.704  0.0444],[0.01741264 0.01451344],[0.673 0.027],[0.723 0.07 ]
15,5,[0.7168 0.0416],[0.00754718 0.01824938],[0.707 0.016],[0.727 0.065]
16,4,[0.7106 0.0294],[0.01781685 0.02356777],[0.69  0.007],[0.743 0.065]
17,4,[0.714  0.0364],[0.01214907 0.0241545 ],[0.7   0.008],[0.73  0.071]
18,5,[0.7474 0.0278],[0.01492113 0.02015341],[0.723 0.002],[0.76  0.052]
19,4,[0.752 0.024],[0.01797776 0.01679286],[0.723 0.001],[0.777 0.052]
20,4,[0.7412 0.0216],[0.00581034 0.01190966],[0.733 0.002],[0.75  0.035]
21,5,[0.7394 0.02  ],[0.00700286 0.01920417],[0.73  0.005],[0.747 0.057]
22,5,[0.746 0.032],[0.00687023 0.01693517],[0.737 0.012],[0.757 0.06 ]
23,3,[0.7352 0.0182],[0.01919792 0.00724983],[0.703 0.011],[0.75  0.032]
24,5,[0.7446 0.032 ],[0.01484049 0.01638292],[0.73  0.015],[0.773 0.056]
25,5,[0.7394 0.012 ],[0.00755248 0.00874071],[0.727 0.002],[0.75  0.028]
