gen,nevals,avg,std,min,max
0,50,[0.70714 0.04176],[0.021149   0.02835035],[0.617 0.001],[0.733 0.121]
1,3,[0.7156 0.0418],[0.01522629 0.01847593],[0.687 0.02 ],[0.73  0.073]
2,3,[0.7088 0.0482],[0.00881816 0.02059515],[0.693 0.018],[0.717 0.082]
3,4,[0.7176 0.0418],[0.01419296 0.02002399],[0.697 0.015],[0.737 0.068]
4,4,[0.7094 0.034 ],[0.01063203 0.02256546],[0.69  0.003],[0.72  0.062]
5,3,[0.7166 0.055 ],[0.00926499 0.00957079],[0.707 0.039],[0.733 0.067]
6,1,[0.7204 0.0454],[0.01034601 0.01936595],[0.71  0.011],[0.733 0.067]
7,5,[0.7166 0.0444],[0.01286235 0.02699333],[0.697 0.   ],[0.733 0.074]
8,4,[0.7174 0.0408],[0.01795104 0.03049852],[0.683 0.005],[0.733 0.077]
9,4,[0.7186 0.0608],[0.01958162 0.02127346],[0.68  0.032],[0.733 0.082]
10,5,[0.7154 0.0552],[0.01078147 0.02778777],[0.697 0.014],[0.727 0.095]
11,5,[0.7018 0.0436],[0.01256025 0.03557865],[0.683 0.002],[0.717 0.093]
12,5,[0.6974 0.054 ],[0.01762498 0.0266233 ],[0.677 0.011],[0.73  0.088]
13,5,[0.7002 0.0434],[0.02844925 0.02900069],[0.647 0.004],[0.73  0.087]
14,5,[0.7054 0.0498],[0.01811739 0.0228858 ],[0.68  0.031],[0.723 0.093]
15,5,[0.6928 0.0266],[0.02365925 0.02174029],[0.65 0.  ],[0.72 0.06]
16,4,[0.69   0.0258],[0.0211471  0.01036147],[0.65  0.014],[0.713 0.045]
17,4,[0.7038 0.0306],[0.01966113 0.01562818],[0.673 0.016],[0.733 0.055]
18,3,[0.7006 0.0522],[0.01298615 0.02509502],[0.683 0.015],[0.723 0.093]
19,5,[0.6786 0.0418],[0.04559649 0.02818084],[0.623 0.005],[0.733 0.091]
20,4,[0.6938 0.034 ],[0.03712896 0.03147062],[0.623 0.003],[0.723 0.093]
21,3,[0.6784 0.022 ],[0.04257511 0.01401428],[0.623 0.008],[0.723 0.044]
22,4,[0.6706 0.0148],[0.03522272 0.02019307],[0.627 0.002],[0.713 0.055]
23,4,[0.676  0.0264],[0.05472842 0.02649981],[0.607 0.005],[0.737 0.072]
24,3,[0.6758 0.009 ],[0.04959597 0.00657267],[0.613 0.003],[0.733 0.021]
25,3,[0.6518 0.0122],[0.0450573  0.00863481],[0.61  0.005],[0.713 0.029]
