gen,nevals,avg,std,min,max
0,50,[0.72896 0.04028],[0.02706582 0.02901726],[0.647 0.002],[0.767 0.12 ]
1,5,[0.7232 0.0266],[0.0156512  0.01961224],[0.7   0.002],[0.743 0.062]
2,5,[0.7154 0.0328],[0.00958332 0.01774711],[0.697 0.004],[0.723 0.048]
3,5,[0.7178 0.037 ],[0.01710439 0.02616104],[0.7   0.007],[0.743 0.082]
4,5,[0.7154 0.0262],[0.01778314 0.01860538],[0.7   0.007],[0.75  0.057]
5,3,[0.712  0.0178],[0.00593296 0.01260793],[0.707 0.002],[0.723 0.038]
6,3,[0.7066 0.026 ],[0.00833307 0.0150333 ],[0.693 0.009],[0.717 0.046]
7,4,[0.6934 0.025 ],[0.02444259 0.02346913],[0.657 0.003],[0.723 0.07 ]
8,4,[0.6922 0.0256],[0.02060485 0.02953371],[0.657 0.005],[0.72  0.084]
9,4,[0.7128 0.023 ],[0.01399143 0.01141928],[0.687 0.008],[0.727 0.043]
10,5,[0.712  0.0474],[0.0091433  0.03366066],[0.697 0.018],[0.723 0.103]
11,5,[0.7142 0.0232],[0.00597997 0.01285924],[0.707 0.01 ],[0.72  0.044]
12,2,[0.7142 0.0184],[0.00936803 0.00917824],[0.707 0.01 ],[0.73  0.035]
13,4,[0.7114 0.0336],[0.01092886 0.01417886],[0.7  0.02],[0.73 0.06]
14,4,[0.7132 0.027 ],[0.01045753 0.01289961],[0.703 0.005],[0.73  0.045]
15,5,[0.7132 0.0368],[0.00365513 0.02104661],[0.71 0.01],[0.72  0.067]
16,4,[0.721  0.0292],[0.0116619  0.02424376],[0.713 0.   ],[0.743 0.067]
17,5,[0.7206 0.028 ],[0.01374918 0.0128841 ],[0.707 0.009],[0.743 0.04 ]
18,5,[0.718  0.0238],[0.00867179 0.0136587 ],[0.707 0.01 ],[0.733 0.048]
19,3,[0.7154 0.0232],[0.00873155 0.0208173 ],[0.707 0.002],[0.73  0.049]
20,3,[0.7108 0.0166],[0.00620967 0.01040385],[0.707 0.007],[0.723 0.035]
21,3,[0.7122 0.0266],[0.0040694  0.01348481],[0.707 0.   ],[0.717 0.035]
22,4,[0.7138 0.0346],[0.02651339 0.02612738],[0.683 0.01 ],[0.763 0.084]
23,4,[0.7092 0.0466],[0.01193985 0.01757953],[0.687 0.035],[0.723 0.081]
24,3,[0.7166 0.0418],[0.02310498 0.02841408],[0.687 0.007],[0.753 0.094]
25,4,[0.728  0.0338],[0.01493988 0.02352361],[0.713 0.002],[0.753 0.071]
