gen,nevals,avg,std,min,max
0,50,[0.71482 0.07666],[0.03373289 0.07157726],[0.623 0.002],[0.773 0.3  ]
1,5,[0.7346 0.1054],[0.03262269 0.09866023],[0.683 0.003],[0.777 0.282]
2,5,[0.7306 0.0504],[0.02393825 0.0213972 ],[0.69  0.012],[0.753 0.068]
3,4,[0.7474 0.0512],[0.0119432 0.0289579],[0.733 0.017],[0.767 0.088]
4,4,[0.7418 0.0554],[0.00990757 0.0419981 ],[0.733 0.002],[0.76  0.118]
5,3,[0.7232 0.0636],[0.0136147  0.04229704],[0.7   0.008],[0.74  0.118]
6,5,[0.739  0.0758],[0.008      0.03078571],[0.733 0.017],[0.753 0.108]
7,4,[0.75   0.0636],[0.01520526 0.0411028 ],[0.73  0.017],[0.773 0.113]
8,5,[0.738  0.1006],[0.01075174 0.0930733 ],[0.72  0.017],[0.75  0.278]
9,3,[0.73   0.1668],[0.01820989 0.09236753],[0.707 0.072],[0.753 0.278]
10,2,[0.7308 0.132 ],[0.01704582 0.07594998],[0.707 0.072],[0.753 0.278]
11,4,[0.7288 0.1182],[0.01793767 0.07996599],[0.703 0.074],[0.757 0.278]
12,4,[0.7226 0.059 ],[0.02454873 0.01531013],[0.697 0.038],[0.76  0.078]
13,4,[0.7288 0.0864],[0.01463421 0.02340598],[0.71  0.058],[0.75  0.119]
14,4,[0.7274 0.0736],[0.00909065 0.04565348],[0.717 0.018],[0.743 0.119]
15,4,[0.7266 0.2536],[0.0088227  0.07552907],[0.713 0.104],[0.737 0.31 ]
16,5,[0.7032 0.1472],[0.01299846 0.12307136],[0.683 0.018],[0.717 0.308]
17,4,[0.708  0.1992],[0.02972541 0.12150621],[0.653 0.049],[0.74  0.308]
18,4,[0.71   0.1182],[0.01263329 0.10095623],[0.687 0.023],[0.723 0.308]
19,4,[0.7108 0.1236],[0.02725729 0.10294581],[0.667 0.003],[0.747 0.308]
20,4,[0.7194 0.1688],[0.04050481 0.12084602],[0.643 0.057],[0.757 0.32 ]
21,4,[0.7072 0.1178],[0.0507874  0.10194391],[0.643 0.027],[0.767 0.312]
22,4,[0.7112 0.117 ],[0.04268677 0.10656641],[0.653 0.038],[0.76  0.322]
23,5,[0.74   0.0596],[0.01229634 0.02656765],[0.727 0.033],[0.76  0.108]
24,4,[0.732  0.0436],[0.01798889 0.02133167],[0.707 0.003],[0.76  0.063]
25,5,[0.714 0.046],[0.01546609 0.02014944],[0.687 0.008],[0.73  0.063]
