gen,nevals,avg,std,min,max
0,50,[0.71766 0.02566],[0.02357932 0.01809156],[0.647 0.001],[0.757 0.07 ]
1,4,[0.7    0.0284],[0.02606914 0.01669251],[0.67  0.005],[0.747 0.05 ]
2,3,[0.7046 0.03  ],[0.02358474 0.02022869],[0.683 0.005],[0.747 0.054]
3,5,[0.718  0.0204],[0.02217205 0.01974437],[0.68  0.001],[0.747 0.056]
4,2,[0.7326 0.0246],[0.01606985 0.00564269],[0.713 0.02 ],[0.747 0.035]
5,4,[0.7428 0.031 ],[0.00976524 0.01136662],[0.727 0.02 ],[0.757 0.051]
6,5,[0.7332 0.0248],[0.00643117 0.01166876],[0.723 0.015],[0.74  0.047]
7,4,[0.742 0.019],[0.00596657 0.00850882],[0.733 0.005],[0.75  0.031]
8,2,[0.7388 0.0248],[0.00785875 0.01271849],[0.727 0.005],[0.747 0.041]
9,2,[0.7428 0.0292],[0.01075918 0.01769068],[0.727 0.001],[0.76  0.047]
10,3,[0.744  0.0368],[0.00822192 0.0212264 ],[0.737 0.001],[0.76  0.066]
11,4,[0.7402 0.0312],[0.01062826 0.01649727],[0.727 0.004],[0.757 0.051]
12,4,[0.7364 0.0314],[0.00928655 0.01683568],[0.723 0.005],[0.75  0.056]
13,3,[0.7418 0.042 ],[0.00762627 0.01240967],[0.733 0.025],[0.75  0.058]
14,5,[0.7354 0.0284],[0.00662118 0.02608908],[0.727 0.001],[0.747 0.071]
15,5,[0.74  0.048],[0.00632456 0.00809938],[0.73  0.035],[0.75  0.058]
16,5,[0.7374 0.0126],[0.00682935 0.01103812],[0.73  0.002],[0.747 0.033]
17,3,[0.7368 0.0258],[0.00574108 0.01881914],[0.73  0.006],[0.747 0.051]
18,4,[0.7206 0.017 ],[0.00781281 0.00817313],[0.713 0.007],[0.73  0.031]
19,4,[0.7408 0.0458],[0.01144378 0.01251239],[0.727 0.031],[0.757 0.063]
20,4,[0.7308 0.0406],[0.00552811 0.01369087],[0.723 0.027],[0.737 0.066]
21,5,[0.7346 0.0206],[0.00349857 0.01768163],[0.73  0.001],[0.74  0.047]
22,5,[0.7352 0.0496],[0.00982649 0.02166656],[0.72  0.015],[0.75  0.073]
23,3,[0.7234 0.0142],[0.02404662 0.01051475],[0.68  0.004],[0.75  0.034]
24,5,[0.7358 0.0228],[0.00627375 0.0168926 ],[0.727 0.002],[0.743 0.045]
25,4,[0.7334 0.0222],[0.00366606 0.01524992],[0.727 0.002],[0.737 0.045]
