gen,nevals,avg,std,min,max
0,50,[0.81332 0.09408],[0.01629901 0.03718378],[0.788 0.046],[0.85  0.222]
1,3,[0.8168 0.105 ],[0.02096092 0.05188834],[0.794 0.068],[0.846 0.208]
2,4,[0.8134 0.1142],[0.01351444 0.04825101],[0.796 0.083],[0.837 0.21 ]
3,4,[0.8148 0.1104],[0.00515364 0.05095331],[0.807 0.065],[0.821 0.21 ]
4,5,[0.814 0.082],[0.00583095 0.01100909],[0.808 0.065],[0.825 0.094]
5,4,[0.8126 0.1594],[0.0010198  0.05800552],[0.811 0.085],[0.814 0.212]
6,4,[0.8132 0.118 ],[0.00365513 0.04705316],[0.809 0.091],[0.82  0.212]
7,4,[0.8178 0.091 ],[0.00285657 0.0060663 ],[0.813 0.084],[0.822 0.098]
8,4,[0.8136 0.0904],[0.0010198 0.0054626],[0.812 0.081],[0.815 0.098]
9,4,[0.813  0.1154],[0.00154919 0.04847102],[0.81  0.084],[0.814 0.212]
10,4,[0.8082 0.1138],[0.00783326 0.04951525],[0.793 0.083],[0.815 0.212]
11,4,[0.809  0.1352],[0.00521536 0.06126467],[0.799 0.077],[0.814 0.212]
12,4,[0.812  0.1082],[0.00289828 0.05195152],[0.809 0.079],[0.816 0.212]
13,4,[0.8132 0.14  ],[0.00318748 0.06684011],[0.81  0.083],[0.819 0.236]
14,4,[0.8126 0.0806],[0.01346997 0.01013114],[0.794 0.066],[0.836 0.091]
15,5,[0.8118 0.1136],[0.00256125 0.05399481],[0.808 0.073],[0.815 0.22 ]
16,3,[0.8158 0.1144],[0.01894624 0.05068175],[0.795 0.078],[0.851 0.214]
17,5,[0.8172 0.1192],[0.01057166 0.04748642],[0.81  0.091],[0.838 0.214]
18,5,[0.8114 0.0934],[0.00392938 0.00407922],[0.804 0.086],[0.815 0.098]
19,3,[0.8136 0.089 ],[0.00504381 0.00596657],[0.804 0.079],[0.819 0.096]
20,5,[0.8168 0.11  ],[0.00955824 0.04903876],[0.808 0.082],[0.835 0.208]
21,5,[0.8204 0.1036],[0.01022937 0.05383902],[0.811 0.063],[0.839 0.208]
22,3,[0.8202 0.134 ],[0.00854166 0.06017641],[0.811 0.063],[0.835 0.208]
23,4,[0.82   0.0914],[0.01048809 0.00895768],[0.811 0.076],[0.84  0.101]
24,3,[0.8206 0.0874],[0.01003195 0.00868562],[0.812 0.076],[0.84  0.099]
25,5,[0.81   0.1168],[0.00782304 0.04664504],[0.797 0.09 ],[0.819 0.21 ]
