gen,nevals,avg,std,min,max
0,50,[0.81462 0.08156],[0.01512599 0.02296098],[0.79  0.041],[0.855 0.218]
1,4,[0.8352 0.0798],[0.01660602 0.00783326],[0.807 0.065],[0.854 0.088]
2,4,[0.835  0.0762],[0.00782304 0.01083328],[0.824 0.063],[0.847 0.092]
3,5,[0.8246 0.0868],[0.00703136 0.00577581],[0.816 0.078],[0.836 0.093]
4,5,[0.818  0.0694],[0.01440833 0.02012561],[0.798 0.033],[0.84  0.087]
5,4,[0.8158 0.0716],[0.01053376 0.01443052],[0.798 0.058],[0.827 0.092]
6,2,[0.8114 0.087 ],[0.01390827 0.01491308],[0.798 0.058],[0.836 0.101]
7,4,[0.8114 0.085 ],[0.01112834 0.00576194],[0.798 0.075],[0.831 0.092]
8,5,[0.8026 0.0812],[0.00531413 0.00470744],[0.798 0.076],[0.813 0.09 ]
9,5,[0.8078 0.0814],[0.01041921 0.00854634],[0.799 0.066],[0.828 0.092]
10,5,[0.8    0.1122],[0.00695701 0.05251057],[0.79  0.075],[0.81  0.216]
11,3,[0.797  0.0832],[0.00927362 0.00757364],[0.786 0.075],[0.81  0.096]
12,5,[0.8028 0.0822],[0.00783326 0.00594643],[0.793 0.074],[0.814 0.09 ]
13,5,[0.8032 0.0918],[0.00479166 0.00285657],[0.794 0.088],[0.807 0.096]
14,4,[0.8042 0.0914],[0.00074833 0.0054626 ],[0.803 0.083],[0.805 0.099]
15,4,[0.8076 0.0872],[0.0032619  0.00770454],[0.803 0.079],[0.813 0.099]
16,4,[0.8168 0.1002],[0.007494  0.0538717],[0.808 0.061],[0.829 0.206]
17,5,[0.8182 0.0766],[0.0084947 0.0106132],[0.806 0.057],[0.832 0.087]
18,3,[0.8164 0.0746],[0.0063435  0.01246756],[0.806 0.057],[0.825 0.095]
19,5,[0.8186 0.0738],[0.00939361 0.01665413],[0.808 0.044],[0.835 0.095]
20,5,[0.8144 0.0754],[0.00906863 0.01339552],[0.804 0.059],[0.83  0.097]
21,4,[0.8226 0.0716],[0.01709503 0.00917824],[0.802 0.059],[0.843 0.086]
22,5,[0.82  0.078],[0.00965401 0.0083666 ],[0.806 0.064],[0.831 0.088]
23,5,[0.8274 0.0762],[0.0088227  0.00630555],[0.814 0.069],[0.84  0.084]
24,4,[0.8274 0.0794],[0.00861626 0.00484149],[0.815 0.071],[0.839 0.084]
25,3,[0.8212 0.0736],[0.00805978 0.00705975],[0.808 0.06 ],[0.833 0.08 ]
