gen,nevals,avg,std,min,max
0,50,[0.81696 0.0965 ],[0.01393838 0.04270094],[0.78 0.02],[0.847 0.28 ]
1,4,[0.8314 0.0826],[0.00926499 0.00997196],[0.822 0.065],[0.847 0.093]
2,3,[0.8316 0.0838],[0.0124996  0.01114271],[0.813 0.065],[0.848 0.093]
3,4,[0.8214 0.0872],[0.01884251 0.01165161],[0.796 0.065],[0.848 0.098]
4,4,[0.8246 0.1168],[0.02084802 0.04673928],[0.796 0.089],[0.847 0.21 ]
5,3,[0.83   0.1358],[0.01382751 0.06063794],[0.803 0.082],[0.839 0.21 ]
6,3,[0.817  0.1064],[0.01884675 0.05237022],[0.793 0.066],[0.839 0.21 ]
7,4,[0.8172 0.09  ],[0.01747455 0.00654217],[0.8   0.079],[0.839 0.098]
8,5,[0.8138 0.0876],[0.01646086 0.0063435 ],[0.789 0.08 ],[0.839 0.097]
9,5,[0.823  0.0868],[0.01269646 0.00305941],[0.811 0.082],[0.839 0.091]
10,3,[0.8276 0.1104],[0.01237093 0.04693229],[0.811 0.082],[0.838 0.204]
11,5,[0.8254 0.0924],[0.0146506  0.00361109],[0.812 0.088],[0.847 0.099]
12,4,[0.8186 0.0928],[0.01426324 0.00370945],[0.809 0.089],[0.847 0.099]
13,4,[0.8246 0.0912],[0.01789525 0.00765245],[0.809 0.078],[0.847 0.101]
14,4,[0.8178 0.0808],[0.02023265 0.01357056],[0.795 0.056],[0.847 0.093]
15,4,[0.8254 0.0884],[0.01642681 0.0051614 ],[0.801 0.08 ],[0.847 0.094]
16,3,[0.8202 0.0804],[0.01953868 0.0172812 ],[0.797 0.047],[0.847 0.094]
17,5,[0.8282 0.087 ],[0.01315143 0.00787401],[0.812 0.073],[0.848 0.097]
18,5,[0.8214 0.1096],[0.0098102  0.05163565],[0.808 0.065],[0.835 0.21 ]
19,1,[0.8164 0.08  ],[0.01580633 0.03404703],[0.796 0.012],[0.835 0.099]
20,4,[0.8174 0.0938],[0.0096871 0.0051923],[0.808 0.085],[0.835 0.099]
21,4,[0.8126 0.0924],[0.0032     0.00621611],[0.808 0.084],[0.818 0.099]
22,4,[0.813  0.1102],[0.0089666  0.04953544],[0.804 0.073],[0.829 0.208]
23,3,[0.8214 0.0904],[0.01256344 0.00431741],[0.807 0.086],[0.837 0.098]
24,4,[0.825  0.1412],[0.01269646 0.06250568],[0.809 0.087],[0.837 0.23 ]
25,4,[0.8226 0.0782],[0.01241934 0.01860538],[0.804 0.049],[0.835 0.099]
