gen,nevals,avg,std,min,max
0,50,[0.81736 0.08538],[0.01605834 0.02129121],[0.787 0.028],[0.857 0.208]
1,4,[0.824  0.1148],[0.01814387 0.04975701],[0.799 0.085],[0.844 0.214]
2,2,[0.8096 0.1   ],[0.02008582 0.06135797],[0.779 0.028],[0.836 0.214]
3,3,[0.8104 0.0946],[0.01925201 0.06322531],[0.779 0.028],[0.833 0.214]
4,5,[0.819 0.086],[0.00927362 0.01232883],[0.807 0.064],[0.832 0.101]
5,4,[0.8208 0.0856],[0.01117855 0.01003195],[0.805 0.068],[0.835 0.099]
6,4,[0.826  0.0796],[0.01604992 0.0063435 ],[0.794 0.07 ],[0.836 0.088]
7,4,[0.8232 0.0804],[0.01561282 0.0065909 ],[0.794 0.07 ],[0.84  0.087]
8,4,[0.829  0.0818],[0.00532917 0.00870402],[0.823 0.066],[0.837 0.09 ]
9,5,[0.8358 0.0876],[0.00370945 0.00560714],[0.831 0.081],[0.841 0.094]
10,2,[0.8314 0.0788],[0.0088227  0.01561282],[0.816 0.049],[0.841 0.094]
11,2,[0.8252 0.067 ],[0.00803492 0.02014944],[0.815 0.037],[0.834 0.088]
12,4,[0.8194 0.0792],[0.01103812 0.00724983],[0.806 0.066],[0.831 0.087]
13,5,[0.8136 0.0866],[0.01297074 0.06019502],[0.791 0.045],[0.828 0.206]
14,5,[0.8172 0.0652],[0.00854166 0.02536454],[0.803 0.022],[0.827 0.091]
15,4,[0.8176 0.0526],[0.00835703 0.02196907],[0.803 0.022],[0.826 0.089]
16,3,[0.8208 0.0758],[0.00292575 0.02103711],[0.817 0.041],[0.826 0.099]
17,2,[0.8246 0.0722],[0.0072     0.01929145],[0.818 0.041],[0.838 0.095]
18,5,[0.8286 0.0882],[0.00781281 0.00636867],[0.82  0.079],[0.84  0.097]
19,4,[0.8198 0.0788],[0.01177115 0.00813388],[0.805 0.064],[0.84  0.088]
20,5,[0.818  0.0784],[0.00644981 0.01300154],[0.809 0.062],[0.829 0.094]
21,5,[0.8174 0.107 ],[0.00939361 0.05274088],[0.802 0.072],[0.831 0.212]
22,4,[0.815  0.0764],[0.00654217 0.00372022],[0.802 0.072],[0.819 0.081]
23,4,[0.8062 0.072 ],[0.01156547 0.01608726],[0.786 0.052],[0.818 0.098]
24,5,[0.806  0.0908],[0.01446375 0.06528522],[0.778 0.023],[0.819 0.214]
25,4,[0.8122 0.0772],[0.01301384 0.01969162],[0.795 0.038],[0.829 0.09 ]
