gen,nevals,avg,std,min,max
0,50,[0.81852 0.07628],[0.01281131 0.00917832],[0.792 0.058],[0.857 0.098]
1,4,[0.811  0.0808],[0.01148913 0.00611228],[0.792 0.07 ],[0.823 0.087]
2,5,[0.807  0.0852],[0.00737564 0.00793473],[0.797 0.073],[0.817 0.094]
3,5,[0.8078 0.072 ],[0.00813388 0.01279062],[0.797 0.055],[0.816 0.09 ]
4,4,[0.8032 0.0842],[0.00549181 0.01059056],[0.796 0.07 ],[0.81 0.1 ]
5,3,[0.8016 0.0852],[0.00523832 0.0095163 ],[0.794 0.074],[0.809 0.1  ]
6,5,[0.8078 0.083 ],[0.00798499 0.00766812],[0.8   0.069],[0.823 0.092]
7,4,[0.8064 0.0894],[0.00496387 0.00564269],[0.797 0.082],[0.811 0.096]
8,3,[0.8112 0.0878],[0.00248193 0.00337046],[0.809 0.082],[0.816 0.092]
9,4,[0.8116 0.0852],[0.00272764 0.00607947],[0.808 0.077],[0.816 0.095]
10,4,[0.8118 0.079 ],[0.00617738 0.00384708],[0.804 0.072],[0.821 0.083]
11,5,[0.8124 0.0732],[0.00974885 0.02034109],[0.794 0.033],[0.822 0.089]
12,4,[0.8116 0.0734],[0.0095205  0.02096282],[0.794 0.033],[0.822 0.092]
13,3,[0.8138 0.069 ],[0.00331059 0.02191803],[0.811 0.026],[0.82  0.085]
14,3,[0.8156 0.0754],[0.0032619  0.00739189],[0.811 0.064],[0.82  0.085]
15,4,[0.8208 0.0752],[0.00231517 0.0069685 ],[0.818 0.064],[0.823 0.083]
16,4,[0.824 0.068],[0.00489898 0.01221475],[0.818 0.053],[0.833 0.086]
17,3,[0.8206 0.0728],[0.00484149 0.00964158],[0.811 0.059],[0.824 0.088]
18,4,[0.82   0.0842],[0.00807465 0.00667533],[0.804 0.077],[0.826 0.095]
19,5,[0.8154 0.0482],[0.01467787 0.0163878 ],[0.792 0.024],[0.835 0.063]
20,4,[0.8124 0.0634],[0.00615142 0.01560256],[0.806 0.045],[0.821 0.09 ]
21,3,[0.8156 0.1102],[0.00801499 0.06582522],[0.806 0.064],[0.825 0.24 ]
22,4,[0.8176 0.0788],[0.01215895 0.00679412],[0.8   0.069],[0.83 0.09]
23,5,[0.8228 0.0734],[0.01352627 0.0109654 ],[0.803 0.059],[0.835 0.092]
24,2,[0.8248 0.0704],[0.01215566 0.01307823],[0.804 0.059],[0.835 0.092]
25,4,[0.812  0.0738],[0.00862554 0.00899778],[0.803 0.063],[0.825 0.086]
