gen,nevals,avg,std,min,max
0,50,[0.81656 0.08176],[0.01166389 0.01064248],[0.796 0.042],[0.844 0.101]
1,3,[0.8088 0.0706],[0.00649307 0.02313958],[0.796 0.027],[0.814 0.09 ]
2,3,[0.8084 0.0776],[0.00640625 0.00954149],[0.796 0.065],[0.814 0.087]
3,3,[0.8116 0.0676],[0.01505457 0.01696585],[0.798 0.043],[0.839 0.087]
4,4,[0.8184 0.0704],[0.01717673 0.00991161],[0.799 0.057],[0.839 0.085]
5,3,[0.8096 0.0828],[0.01172348 0.00676461],[0.799 0.078],[0.829 0.096]
6,3,[0.8056 0.0742],[0.00688767 0.02068236],[0.796 0.037],[0.817 0.096]
7,4,[0.8056 0.0624],[0.00471593 0.02082883],[0.799 0.037],[0.813 0.082]
8,3,[0.8082 0.0654],[0.00655439 0.0183913 ],[0.799 0.037],[0.819 0.09 ]
9,5,[0.8026 0.0754],[0.00760526 0.01300154],[0.791 0.055],[0.811 0.089]
10,4,[0.8152 0.072 ],[0.0172093 0.0114717],[0.799 0.055],[0.839 0.085]
11,3,[0.8352 0.0724],[0.00523068 0.00960417],[0.828 0.062],[0.843 0.087]
12,5,[0.8328 0.0782],[0.01252837 0.0151182 ],[0.809 0.064],[0.845 0.099]
13,1,[0.8394 0.08  ],[0.0048     0.01240967],[0.833 0.064],[0.845 0.094]
14,2,[0.8436 0.0694],[0.00233238 0.00791454],[0.839 0.061],[0.845 0.079]
15,4,[0.8402 0.0738],[0.0040694  0.00667533],[0.834 0.064],[0.845 0.083]
16,4,[0.8414 0.0808],[0.00135647 0.00785875],[0.839 0.074],[0.843 0.096]
17,3,[0.838  0.0778],[0.00853229 0.0036    ],[0.821 0.073],[0.843 0.082]
18,5,[0.8402 0.0758],[0.00711056 0.01064707],[0.826 0.055],[0.844 0.084]
19,4,[0.8436 0.0764],[0.00185472 0.00344093],[0.84  0.071],[0.845 0.081]
20,5,[0.8418 0.0774],[0.00556417 0.0032619 ],[0.831 0.074],[0.846 0.083]
21,5,[0.841 0.071],[0.00485798 0.00509902],[0.834 0.062],[0.847 0.076]
22,4,[0.8368 0.0728],[0.00793473 0.0049558 ],[0.822 0.064],[0.846 0.078]
23,4,[0.832  0.0702],[0.01108152 0.00594643],[0.816 0.062],[0.845 0.076]
24,5,[0.8372 0.0714],[0.00904212 0.00833307],[0.821 0.055],[0.846 0.078]
25,3,[0.8366 0.0636],[0.01500133 0.01513407],[0.808 0.035],[0.851 0.078]
