gen,nevals,avg,std,min,max
0,50,[0.8183  0.07312],[0.01432096 0.0154177 ],[0.792 0.039],[0.852 0.1  ]
1,4,[0.8218 0.0682],[0.01747455 0.0113031 ],[0.801 0.049],[0.852 0.084]
2,3,[0.8194 0.0782],[0.01724645 0.00964158],[0.801 0.066],[0.852 0.094]
3,3,[0.8126 0.0914],[0.00549909 0.002498  ],[0.806 0.088],[0.818 0.094]
4,3,[0.8142 0.0888],[0.00733212 0.00719444],[0.806 0.076],[0.825 0.097]
5,5,[0.8118 0.0822],[0.00813388 0.00830422],[0.803 0.07 ],[0.823 0.092]
6,4,[0.8174 0.082 ],[0.0106132  0.00787401],[0.805 0.074],[0.836 0.092]
7,4,[0.8232 0.075 ],[0.01126765 0.00672309],[0.807 0.064],[0.836 0.085]
8,5,[0.8174 0.0778],[0.01939691 0.02644542],[0.791 0.028],[0.843 0.101]
9,0,[0.8278 0.087 ],[0.01611707 0.01102724],[0.8   0.074],[0.843 0.101]
10,4,[0.8146 0.0794],[0.00997196 0.01659639],[0.8   0.055],[0.828 0.101]
11,5,[0.8198 0.058 ],[0.01075918 0.01553061],[0.807 0.034],[0.836 0.078]
12,4,[0.8252 0.0542],[0.0113031  0.01202331],[0.807 0.034],[0.838 0.071]
13,4,[0.8166 0.0652],[0.01142979 0.00854166],[0.796 0.056],[0.829 0.079]
14,5,[0.8082 0.074 ],[0.01087014 0.01693517],[0.797 0.048],[0.825 0.098]
15,5,[0.803  0.0506],[0.01228007 0.03011046],[0.791 0.009],[0.823 0.089]
16,3,[0.799  0.0668],[0.02282981 0.02745469],[0.774 0.022],[0.829 0.101]
17,2,[0.805  0.0608],[0.02455199 0.02512688],[0.774 0.022],[0.835 0.101]
18,5,[0.8014 0.0668],[0.01085541 0.02018316],[0.787 0.039],[0.818 0.1  ]
19,4,[0.8002 0.0642],[0.02278069 0.01032279],[0.764 0.05 ],[0.833 0.075]
20,4,[0.7848 0.054 ],[0.01880851 0.02864263],[0.764 0.005],[0.813 0.085]
21,5,[0.7994 0.0414],[0.01562818 0.01647544],[0.769 0.013],[0.813 0.064]
22,5,[0.8108 0.0588],[0.01400571 0.0148243 ],[0.795 0.03 ],[0.835 0.072]
23,2,[0.8076 0.0606],[0.00889044 0.01546092],[0.795 0.03 ],[0.817 0.072]
24,3,[0.8116 0.064 ],[0.0109654  0.01872966],[0.799 0.03 ],[0.83  0.087]
25,4,[0.8204 0.0648],[0.01534405 0.01441388],[0.802 0.046],[0.839 0.087]
