gen,nevals,avg,std,min,max
0,50,[0.61966 0.05552],[0.04567345 0.06237668],[0.545 0.   ],[0.674 0.257]
1,3,[0.5908 0.0092],[0.04590599 0.01601749],[0.555 0.   ],[0.666 0.041]
2,5,[0.5694 0.0238],[0.03402117 0.02928754],[0.545 0.   ],[0.637 0.064]
3,4,[0.5766 0.042 ],[0.04522654 0.05297169],[0.551 0.   ],[0.667 0.125]
4,4,[0.6012 0.0544],[0.05022509 0.06564328],[0.555 0.   ],[0.669 0.173]
5,5,[0.5682 0.0022],[0.0264 0.0044],[0.555 0.   ],[0.621 0.011]
6,3,[0.5724 0.0472],[0.0234572 0.0944   ],[0.555 0.   ],[0.614 0.236]
7,5,[0.6002 0.0148],[0.03877834 0.0198736 ],[0.555 0.   ],[0.652 0.053]
8,3,[0.6206 0.036 ],[0.03680543 0.03682934],[0.555 0.   ],[0.658 0.099]
9,4,[0.6162 0.0686],[0.05003359 0.07282197],[0.555 0.   ],[0.661 0.197]
10,5,[0.597 0.052],[0.05175326 0.08017231],[0.555 0.   ],[0.669 0.207]
11,4,[0.5984 0.0522],[0.05326763 0.08017581],[0.555 0.   ],[0.669 0.207]
12,4,[0.6166 0.0352],[0.05030547 0.02929437],[0.555 0.   ],[0.659 0.069]
13,4,[0.616  0.0298],[0.04995598 0.03411979],[0.555 0.   ],[0.662 0.072]
14,5,[0.608  0.0434],[0.04384518 0.04913492],[0.555 0.   ],[0.656 0.118]
15,3,[0.6148 0.0488],[0.04974495 0.06820968],[0.555 0.   ],[0.669 0.18 ]
16,5,[0.6228 0.018 ],[0.03845205 0.0158871 ],[0.555 0.   ],[0.661 0.039]
17,3,[0.6026 0.0086],[0.04115143 0.01527874],[0.555 0.   ],[0.659 0.039]
18,4,[5.816e-01 4.000e-04],[0.03257975 0.0008    ],[0.555 0.   ],[0.622 0.002]
19,4,[0.5822 0.0014],[0.03331306 0.00174356],[0.555 0.   ],[0.623 0.004]
20,5,[0.5948 0.0064],[0.03253552 0.00833307],[0.555 0.   ],[0.624 0.022]
21,4,[0.6216 0.0086],[0.00185472 0.00770973],[0.619 0.   ],[0.624 0.023]
22,4,[0.6066 0.0098],[0.02586581 0.00818291],[0.555 0.   ],[0.623 0.023]
23,3,[0.6214 0.0104],[0.00195959 0.0118254 ],[0.619 0.003],[0.623 0.034]
24,3,[0.6248 0.015 ],[0.00870402 0.01221475],[0.619 0.004],[0.642 0.034]
25,5,[0.6268 0.0116],[0.00818291 0.00708802],[0.618 0.   ],[0.642 0.019]
