gen,nevals,avg,std,min,max
0,50,[0.60498 0.06834],[0.0582383  0.06153588],[0.529 0.   ],[0.68  0.202]
1,3,[0.6474 0.111 ],[0.05922364 0.06416541],[0.529 0.   ],[0.68  0.173]
2,3,[0.6168 0.063 ],[0.07168933 0.05289991],[0.529 0.   ],[0.676 0.125]
3,4,[0.6016 0.0642],[0.06068146 0.06869178],[0.529 0.   ],[0.671 0.188]
4,4,[0.6378 0.1086],[0.05751313 0.06144461],[0.529 0.   ],[0.679 0.174]
5,5,[0.6186 0.0802],[0.07316994 0.06645419],[0.529 0.   ],[0.68  0.149]
6,3,[0.581  0.0488],[0.06493073 0.06061815],[0.529 0.   ],[0.679 0.138]
7,4,[0.6616 0.1272],[0.01930389 0.01270276],[0.637 0.109],[0.679 0.14 ]
8,4,[0.6508 0.1108],[0.03541977 0.03409047],[0.587 0.052],[0.678 0.153]
9,2,[0.6434 0.1088],[0.03293995 0.0310316 ],[0.587 0.052],[0.677 0.139]
10,5,[0.6528 0.1046],[0.01981313 0.0278036 ],[0.636 0.064],[0.679 0.151]
11,3,[0.6692 0.1164],[0.01575309 0.0392204 ],[0.638 0.051],[0.679 0.151]
12,4,[0.6684 0.1232],[0.01723485 0.04593648],[0.634 0.032],[0.679 0.153]
13,3,[0.6644 0.1238],[0.01710672 0.04628347],[0.634 0.032],[0.679 0.155]
14,3,[0.6608 0.1292],[0.01467515 0.08034774],[0.634 0.032],[0.675 0.262]
15,4,[0.6642 0.081 ],[0.01008762 0.03504283],[0.647 0.042],[0.675 0.138]
16,4,[0.613  0.0574],[0.0688767  0.05256463],[0.529 0.   ],[0.679 0.135]
17,4,[0.6068 0.083 ],[0.06444346 0.06845729],[0.529 0.   ],[0.677 0.156]
18,5,[0.6082 0.0796],[0.06515029 0.06512941],[0.529 0.   ],[0.673 0.137]
19,4,[0.5994 0.0774],[0.05826354 0.0680635 ],[0.529 0.   ],[0.656 0.165]
20,4,[0.6266 0.0888],[0.05050386 0.05316164],[0.529 0.   ],[0.666 0.162]
21,4,[0.6354 0.1036],[0.01232234 0.0544889 ],[0.628 0.07 ],[0.66  0.212]
22,4,[0.6446 0.1032],[0.01380724 0.0548467 ],[0.627 0.063],[0.66  0.212]
23,3,[0.6502 0.1228],[0.0123677  0.05798758],[0.629 0.063],[0.665 0.199]
24,4,[0.623  0.0876],[0.04803332 0.05796758],[0.529 0.   ],[0.657 0.172]
25,4,[0.6194 0.0528],[0.04611984 0.04630508],[0.529 0.   ],[0.655 0.135]
