gen,nevals,avg,std,min,max
0,50,[0.59984 0.07266],[0.05616417 0.06187943],[0.478 0.   ],[0.67  0.195]
1,4,[0.6232 0.0962],[0.04938583 0.07210936],[0.531 0.   ],[0.666 0.195]
2,5,[0.6158 0.1104],[0.04356329 0.05672953],[0.531 0.   ],[0.648 0.152]
3,4,[0.6104 0.1034],[0.04269239 0.08667087],[0.531 0.   ],[0.652 0.193]
4,3,[0.5704 0.0448],[0.0488     0.05504689],[0.531 0.   ],[0.641 0.119]
5,4,[0.6052 0.0934],[0.06077302 0.07708593],[0.531 0.   ],[0.66  0.175]
6,5,[0.5552 0.0366],[0.0484 0.0732],[0.531 0.   ],[0.652 0.183]
7,4,[0.5762 0.0524],[0.05606211 0.06809581],[0.531 0.   ],[0.658 0.167]
8,5,[0.6118 0.1056],[0.04722457 0.08155146],[0.531 0.   ],[0.653 0.194]
9,5,[0.5798 0.0726],[0.03503941 0.05609492],[0.531 0.   ],[0.638 0.154]
10,4,[0.5462 0.0384],[0.0207403  0.04326939],[0.531 0.   ],[0.586 0.106]
11,3,[0.535  0.0106],[0.008  0.0212],[0.531 0.   ],[0.551 0.053]
12,3,[0.551  0.0538],[0.01943193 0.07610887],[0.531 0.   ],[0.583 0.201]
13,4,[0.5528 0.0394],[0.04019154 0.05930126],[0.531 0.   ],[0.633 0.153]
14,5,[0.5414 0.0064],[0.0208 0.0128],[0.531 0.   ],[0.583 0.032]
15,5,[0.551  0.0204],[0.02194539 0.02974962],[0.531 0.   ],[0.591 0.077]
16,3,[0.5622 0.0124],[0.03987179 0.02430309],[0.531 0.   ],[0.627 0.061]
17,4,[0.5708 0.0292],[0.04879508 0.03655899],[0.531 0.   ],[0.634 0.085]
18,4,[0.6156 0.0832],[0.04277195 0.04803499],[0.531 0.   ],[0.647 0.135]
19,3,[0.5936 0.0692],[0.05143384 0.06529135],[0.531 0.   ],[0.645 0.175]
20,4,[0.5586 0.0298],[0.0387639  0.04252246],[0.531 0.   ],[0.63  0.109]
21,4,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
22,4,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
23,5,[0.5568 0.0284],[0.0516 0.0568],[0.531 0.   ],[0.66  0.142]
24,4,[0.558 0.029],[0.054 0.058],[0.531 0.   ],[0.666 0.145]
25,4,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
