gen,nevals,avg,std,min,max
0,50,[0.6014  0.06412],[0.04839876 0.07017112],[0.542 0.   ],[0.663 0.235]
1,4,[0.6232 0.0802],[0.04183491 0.06358742],[0.542 0.   ],[0.657 0.185]
2,5,[0.6488 0.1058],[0.01739425 0.05898949],[0.624 0.016],[0.673 0.197]
3,4,[0.6364 0.0572],[0.00893532 0.02733057],[0.626 0.022],[0.653 0.086]
4,3,[0.6356 0.0888],[0.02376215 0.04506617],[0.593 0.022],[0.662 0.16 ]
5,5,[0.6404 0.0774],[0.01807318 0.03119359],[0.606 0.041],[0.656 0.123]
6,4,[0.6504 0.1014],[0.00760526 0.05528327],[0.64  0.004],[0.66  0.173]
7,4,[0.6508 0.086 ],[0.00570614 0.039995  ],[0.643 0.034],[0.659 0.151]
8,3,[0.6534 0.1202],[0.00574804 0.05699614],[0.646 0.051],[0.659 0.2  ]
9,5,[0.6528 0.0922],[0.00435431 0.04258356],[0.648 0.038],[0.66  0.162]
10,5,[0.6506 0.092 ],[0.00293939 0.058961  ],[0.646 0.012],[0.655 0.188]
11,4,[0.6488 0.133 ],[0.01579114 0.06389992],[0.618 0.036],[0.66  0.191]
12,4,[0.6602 0.1888],[0.00074833 0.03367135],[0.659 0.14 ],[0.661 0.236]
13,5,[0.6444 0.159 ],[0.02972945 0.0337046 ],[0.585 0.112],[0.661 0.188]
14,3,[0.612  0.1108],[0.03595553 0.01553577],[0.581 0.087],[0.657 0.13 ]
15,2,[0.5792 0.082 ],[0.00511468 0.03356188],[0.569 0.016],[0.582 0.105]
16,5,[0.5706 0.0534],[0.01085541 0.04266427],[0.552 0.002],[0.581 0.103]
17,5,[0.5744 0.0306],[0.02277367 0.03707614],[0.542 0.   ],[0.61  0.103]
18,4,[0.5802 0.0908],[0.00752064 0.03286579],[0.566 0.027],[0.587 0.122]
19,5,[0.5832 0.0654],[0.02457967 0.03809777],[0.565 0.028],[0.631 0.115]
20,1,[0.5856 0.0558],[0.03970189 0.0556    ],[0.565 0.028],[0.665 0.167]
21,5,[0.5808 0.0332],[0.034626   0.00337046],[0.562 0.027],[0.65  0.037]
22,4,[0.5958 0.0458],[0.04252717 0.03335506],[0.542 0.   ],[0.65 0.1 ]
23,4,[0.5754 0.0342],[0.040018   0.03656446],[0.542 0.   ],[0.65 0.1 ]
24,5,[0.5694 0.0492],[0.03809252 0.06280573],[0.542 0.   ],[0.639 0.151]
25,4,[0.577  0.0706],[0.03556965 0.06047016],[0.542 0.   ],[0.639 0.151]
