gen,nevals,avg,std,min,max
0,50,[0.62878 0.12374],[0.04334388 0.07773103],[0.542 0.   ],[0.677 0.28 ]
1,4,[0.617  0.0946],[0.03864195 0.05576235],[0.542 0.   ],[0.647 0.156]
2,5,[0.6388 0.083 ],[0.0040694  0.04524157],[0.634 0.018],[0.645 0.149]
3,4,[0.642  0.1322],[0.00963328 0.04549462],[0.628 0.081],[0.656 0.209]
4,4,[0.6378 0.0952],[0.00630555 0.01998399],[0.628 0.075],[0.646 0.129]
5,3,[0.636  0.0856],[0.0054037  0.02243747],[0.628 0.066],[0.645 0.129]
6,4,[0.6174 0.075 ],[0.03871227 0.05216129],[0.542 0.   ],[0.652 0.144]
7,1,[0.6168 0.0438],[0.0375148 0.0266263],[0.542 0.   ],[0.641 0.075]
8,4,[0.6174 0.0626],[0.03786608 0.04789823],[0.542 0.   ],[0.643 0.141]
9,5,[0.6368 0.0914],[0.00818291 0.02382939],[0.628 0.049],[0.649 0.116]
10,3,[0.637  0.0906],[0.01003992 0.03142356],[0.623 0.049],[0.652 0.133]
11,4,[0.6362 0.0778],[0.00856505 0.01576579],[0.623 0.063],[0.647 0.105]
12,3,[0.6356 0.0836],[0.0094361  0.04326939],[0.627 0.044],[0.653 0.168]
13,5,[0.6234 0.0776],[0.0222405  0.02915888],[0.579 0.03 ],[0.636 0.116]
14,4,[0.6206 0.0748],[0.02980336 0.0167021 ],[0.561 0.05 ],[0.636 0.098]
15,3,[0.592 0.073],[0.03558651 0.0196774 ],[0.561 0.05 ],[0.636 0.096]
16,4,[0.5508 0.0558],[0.04962822 0.03087005],[0.496 0.002],[0.636 0.081]
17,3,[0.5626 0.0534],[0.04652569 0.04575413],[0.496 0.   ],[0.636 0.129]
18,5,[0.5794 0.0528],[0.0331578  0.03984671],[0.542 0.   ],[0.641 0.121]
19,3,[0.564 0.028],[0.01860108 0.02428992],[0.542 0.   ],[0.587 0.062]
20,3,[0.5618 0.007 ],[0.01800444 0.00862554],[0.542 0.   ],[0.587 0.019]
21,5,[0.5482 0.0122],[0.0124 0.0244],[0.542 0.   ],[0.573 0.061]
22,4,[0.5734 0.0532],[0.04656007 0.07877411],[0.542 0.   ],[0.662 0.203]
23,3,[0.5562 0.0162],[0.01741723 0.02441639],[0.542 0.   ],[0.579 0.063]
24,4,[0.5642 0.0336],[0.0182691  0.03443603],[0.542 0.   ],[0.582 0.082]
25,3,[0.5706 0.031 ],[0.01492113 0.03040395],[0.542 0.   ],[0.586 0.089]
