gen,nevals,avg,std,min,max
0,50,[0.6222  0.10306],[0.04820041 0.07841872],[0.537 0.   ],[0.679 0.286]
1,4,[0.6042 0.0718],[0.03300545 0.04992554],[0.55 0.  ],[0.636 0.155]
2,4,[0.5914 0.0604],[0.0392153  0.05830129],[0.55 0.  ],[0.641 0.156]
3,5,[0.5984 0.076 ],[0.03829151 0.06200645],[0.55 0.  ],[0.651 0.186]
4,5,[0.6086 0.0792],[0.03735023 0.04241415],[0.55 0.  ],[0.65  0.117]
5,3,[0.5954 0.071 ],[0.04334789 0.05605355],[0.54 0.  ],[0.647 0.153]
6,5,[0.5816 0.0578],[0.03367254 0.05964025],[0.55 0.  ],[0.639 0.152]
7,5,[0.565  0.0314],[0.04005996 0.03618619],[0.528 0.   ],[0.643 0.08 ]
8,4,[0.5902 0.0954],[0.04708036 0.06092487],[0.529 0.   ],[0.646 0.184]
9,4,[0.5964 0.0728],[0.02714848 0.0387164 ],[0.566 0.016],[0.642 0.137]
10,3,[0.5894 0.0532],[0.03666933 0.03090243],[0.548 0.016],[0.637 0.087]
11,4,[0.5806 0.0594],[0.04137439 0.02854891],[0.542 0.011],[0.636 0.09 ]
12,3,[0.582  0.0878],[0.050008   0.01497197],[0.524 0.063],[0.645 0.11 ]
13,4,[0.5638 0.088 ],[0.02363387 0.04676751],[0.524 0.059],[0.594 0.181]
14,5,[0.5608 0.0788],[0.00998799 0.04550341],[0.553 0.031],[0.58  0.155]
15,5,[0.5764 0.108 ],[0.04373831 0.04548406],[0.541 0.035],[0.662 0.171]
16,3,[0.5818 0.1394],[0.03225151 0.07086212],[0.56  0.035],[0.646 0.233]
17,3,[0.554  0.0862],[0.01078888 0.06440932],[0.535 0.   ],[0.566 0.175]
18,5,[0.5624 0.1186],[0.01416474 0.03903127],[0.539 0.062],[0.582 0.155]
19,5,[0.565  0.0954],[0.0045607  0.06265333],[0.557 0.012],[0.569 0.17 ]
20,4,[0.599  0.1294],[0.05191917 0.08488015],[0.545 0.046],[0.678 0.248]
21,1,[0.6192 0.1516],[0.04527869 0.08750223],[0.566 0.046],[0.678 0.248]
22,4,[0.6356 0.2246],[0.03547168 0.0348861 ],[0.568 0.176],[0.673 0.269]
23,3,[0.6306 0.2246],[0.03483447 0.04093214],[0.561 0.166],[0.649 0.269]
24,4,[0.6528 0.2164],[0.0138766  0.01570478],[0.641 0.193],[0.68  0.234]
25,3,[0.6564 0.2112],[0.01324538 0.02554525],[0.643 0.173],[0.673 0.24 ]
