gen,nevals,avg,std,min,max
0,50,[0.61494 0.0554 ],[0.0479589 0.0444882],[0.527 0.   ],[0.667 0.176]
1,4,[0.6048 0.063 ],[0.05074012 0.06720417],[0.527 0.011],[0.655 0.196]
2,5,[0.6374 0.0948],[0.04246693 0.04137826],[0.554 0.046],[0.666 0.145]
3,2,[0.6378 0.0804],[0.0373063  0.05313982],[0.565 0.013],[0.666 0.145]
4,2,[0.6438 0.0892],[0.03948367 0.05229302],[0.565 0.013],[0.666 0.145]
5,5,[0.6406 0.105 ],[0.04186454 0.05258517],[0.557 0.039],[0.663 0.156]
6,3,[0.6268 0.0984],[0.04595824 0.05763194],[0.558 0.   ],[0.665 0.149]
7,2,[0.6644 0.1418],[0.0012     0.01710439],[0.663 0.127],[0.666 0.172]
8,5,[0.654  0.1116],[0.01750429 0.04132602],[0.619 0.045],[0.663 0.151]
9,2,[0.6452 0.096 ],[0.02139533 0.04577335],[0.619 0.045],[0.663 0.151]
10,5,[0.604 0.054],[0.05545449 0.0513965 ],[0.539 0.   ],[0.663 0.138]
11,4,[0.5556 0.0132],[0.0332 0.0264],[0.539 0.   ],[0.622 0.066]
12,3,[0.619 0.068],[0.04316943 0.03888959],[0.539 0.   ],[0.665 0.117]
13,5,[0.6028 0.0598],[0.05409029 0.05431169],[0.539 0.   ],[0.665 0.128]
14,5,[0.599  0.0524],[0.049988  0.0436055],[0.539 0.   ],[0.65  0.102]
15,2,[0.585  0.0314],[0.05656501 0.03861399],[0.539 0.   ],[0.662 0.084]
16,5,[0.5626 0.0316],[0.0472 0.0632],[0.539 0.   ],[0.657 0.158]
17,4,[0.6086 0.0406],[0.05695472 0.03969685],[0.539 0.   ],[0.661 0.106]
18,5,[0.5808 0.0416],[0.05154571 0.05265207],[0.539 0.   ],[0.653 0.125]
19,5,[0.58   0.0376],[0.05057272 0.0472889 ],[0.539 0.   ],[0.651 0.111]
20,4,[0.567  0.0282],[0.04299302 0.04337926],[0.539 0.   ],[0.65  0.112]
21,4,[0.5978 0.0662],[0.04891789 0.04581877],[0.539 0.   ],[0.662 0.123]
22,4,[0.5916 0.0442],[0.05323007 0.03755742],[0.539 0.   ],[0.663 0.086]
23,4,[0.6188 0.0772],[0.05341685 0.04820539],[0.539 0.   ],[0.663 0.128]
24,4,[0.6362 0.0744],[0.04864319 0.05738502],[0.539 0.   ],[0.663 0.148]
25,3,[0.6298 0.1052],[0.0463655  0.05275756],[0.539 0.   ],[0.663 0.137]
