gen,nevals,avg,std,min,max
0,50,[0.61942 0.10786],[0.0439359  0.07101099],[0.541 0.   ],[0.665 0.235]
1,4,[0.5942 0.1044],[0.05046345 0.08790586],[0.541 0.   ],[0.657 0.213]
2,5,[0.622  0.1356],[0.04466766 0.06231404],[0.557 0.067],[0.661 0.221]
3,4,[0.5996 0.0778],[0.04560526 0.06086181],[0.557 0.01 ],[0.657 0.186]
4,5,[0.6214 0.0964],[0.0401278  0.03076752],[0.562 0.043],[0.654 0.132]
5,5,[0.6246 0.1304],[0.05304941 0.05034124],[0.52  0.069],[0.66  0.195]
6,5,[0.6184 0.1344],[0.04244809 0.04203617],[0.545 0.075],[0.66  0.195]
7,5,[0.6474 0.1728],[0.00976934 0.04046431],[0.633 0.116],[0.659 0.223]
8,5,[0.6408 0.1628],[0.01068457 0.05370065],[0.628 0.103],[0.655 0.252]
9,2,[0.6438 0.1238],[0.01062826 0.02064364],[0.628 0.102],[0.653 0.151]
10,4,[0.6398 0.0832],[0.01648514 0.05151466],[0.615 0.008],[0.654 0.162]
11,3,[0.6208 0.0936],[0.0233015  0.04123397],[0.581 0.049],[0.654 0.159]
12,5,[0.6126 0.06  ],[0.01149957 0.03141337],[0.599 0.   ],[0.629 0.09 ]
13,4,[0.618  0.0978],[0.0108074  0.07433277],[0.599 0.027],[0.632 0.242]
14,3,[0.6172 0.0922],[0.01195659 0.08082178],[0.596 0.016],[0.632 0.242]
15,4,[0.6104 0.0456],[0.00752596 0.03473672],[0.601 0.004],[0.619 0.095]
16,4,[0.6114 0.0494],[0.00816333 0.02749982],[0.601 0.015],[0.621 0.078]
17,4,[0.6184 0.06  ],[0.0093723  0.04047715],[0.601 0.009],[0.629 0.127]
18,4,[0.6214 0.0748],[0.0106132  0.06473762],[0.603 0.009],[0.635 0.197]
19,3,[0.6218 0.0802],[0.01087014 0.08483254],[0.606 0.008],[0.635 0.197]
20,5,[0.6094 0.1374],[0.02801143 0.09070303],[0.554 0.039],[0.63  0.248]
21,4,[0.6226 0.2012],[0.03482872 0.0543669 ],[0.554 0.119],[0.647 0.266]
22,2,[0.6218 0.1912],[0.03473557 0.05471161],[0.554 0.135],[0.648 0.266]
23,5,[0.6288 0.1604],[0.03348074 0.05695823],[0.562 0.08 ],[0.648 0.257]
24,3,[0.6308 0.1606],[0.02578682 0.06287002],[0.58  0.078],[0.648 0.257]
25,4,[0.643  0.1898],[0.00991968 0.0544955 ],[0.624 0.126],[0.652 0.257]
