gen,nevals,avg,std,min,max
0,50,[0.60902 0.0884 ],[0.04549483 0.10170506],[0.499 0.   ],[0.662 0.638]
1,5,[0.6376 0.0808],[0.01787288 0.03890707],[0.609 0.031],[0.652 0.143]
2,4,[0.6314 0.0534],[0.01688313 0.01595744],[0.611 0.035],[0.652 0.08 ]
3,3,[0.6296 0.055 ],[0.0408245  0.03449058],[0.548 0.   ],[0.652 0.098]
4,4,[0.6098 0.051 ],[0.05053474 0.06229607],[0.548 0.   ],[0.656 0.167]
5,4,[0.6108 0.0704],[0.05133965 0.08463238],[0.548 0.   ],[0.657 0.187]
6,4,[0.5994 0.062 ],[0.04755039 0.0767776 ],[0.548 0.   ],[0.657 0.187]
7,3,[0.6336 0.1452],[0.04285604 0.0813447 ],[0.548 0.   ],[0.657 0.231]
8,4,[0.6354 0.1272],[0.04379315 0.0868364 ],[0.548 0.   ],[0.662 0.202]
9,2,[0.6114 0.0996],[0.05180193 0.08368895],[0.548 0.   ],[0.657 0.202]
10,5,[0.5884 0.044 ],[0.04947969 0.05425864],[0.548 0.   ],[0.649 0.12 ]
11,5,[0.5898 0.0544],[0.05121875 0.07001028],[0.548 0.   ],[0.655 0.17 ]
12,4,[0.5832 0.0266],[0.04357247 0.03259202],[0.548 0.   ],[0.646 0.068]
13,4,[0.548 0.   ],[0. 0.],[0.548 0.   ],[0.548 0.   ]
14,2,[0.5698 0.0116],[0.0436 0.0232],[0.548 0.   ],[0.657 0.058]
15,4,[0.57   0.0226],[0.044  0.0452],[0.548 0.   ],[0.658 0.113]
16,4,[0.5686 0.0476],[0.04426104 0.05830129],[0.542 0.   ],[0.657 0.12 ]
17,4,[0.5982 0.0634],[0.04889744 0.05300415],[0.548 0.   ],[0.657 0.118]
18,4,[0.6052 0.0694],[0.04412437 0.04620216],[0.548 0.   ],[0.66  0.125]
19,5,[0.5462 0.0008],[0.0036 0.0016],[0.539 0.   ],[0.548 0.004]
20,5,[0.548 0.   ],[0. 0.],[0.548 0.   ],[0.548 0.   ]
21,4,[0.548 0.   ],[0. 0.],[0.548 0.   ],[0.548 0.   ]
22,5,[0.5686 0.0286],[0.0412 0.0572],[0.548 0.   ],[0.651 0.143]
23,3,[0.5612 0.0088],[0.0264 0.0176],[0.548 0.   ],[0.614 0.044]
24,5,[0.5588 0.002 ],[0.0216 0.004 ],[0.548 0.   ],[0.602 0.01 ]
25,4,[0.5588 0.002 ],[0.0216 0.004 ],[0.548 0.   ],[0.602 0.01 ]
