gen,nevals,avg,std,min,max
0,50,[0.90368 0.37368],[0.00288056 0.03030343],[0.896 0.31 ],[0.909 0.46 ]
1,3,[0.9028 0.3452],[0.00146969 0.02002399],[0.901 0.31 ],[0.905 0.362]
2,4,[0.9036 0.3648],[0.002498   0.02844222],[0.901 0.322],[0.907 0.41 ]
3,5,[0.9048 0.3824],[0.00248193 0.01581898],[0.901 0.354],[0.908 0.4  ]
4,3,[0.9046 0.3712],[0.00307246 0.02365079],[0.9   0.324],[0.908 0.386]
5,4,[0.9028 0.372 ],[0.00435431 0.01564609],[0.896 0.352],[0.908 0.388]
6,5,[0.902  0.3628],[0.00357771 0.02418595],[0.897 0.322],[0.907 0.396]
7,4,[0.901  0.3736],[0.00316228 0.03330826],[0.897 0.322],[0.906 0.424]
8,4,[0.9002 0.3896],[0.0031241  0.02217747],[0.897 0.36 ],[0.906 0.424]
9,4,[0.9006 0.3868],[0.00135647 0.01562562],[0.899 0.362],[0.903 0.404]
10,4,[0.901  0.3768],[0.00126491 0.02667133],[0.899 0.336],[0.903 0.41 ]
11,4,[0.9016 0.3736],[0.0032     0.03333227],[0.898 0.312],[0.907 0.404]
12,5,[0.902 0.376],[0.00328634 0.02031748],[0.898 0.338],[0.907 0.394]
13,5,[0.9038 0.3732],[0.00271293 0.02435077],[0.9   0.342],[0.906 0.408]
14,3,[0.9066 0.388 ],[0.0004899  0.02952965],[0.906 0.332],[0.907 0.416]
15,4,[0.9058 0.3948],[0.00146969 0.01661806],[0.903 0.366],[0.907 0.412]
16,4,[0.9062 0.3924],[0.00222711 0.02170346],[0.902 0.36 ],[0.908 0.42 ]
17,5,[0.907 0.402],[0.00141421 0.00669328],[0.905 0.39 ],[0.909 0.408]
18,2,[0.907  0.3936],[0.00109545 0.00958332],[0.905 0.38 ],[0.908 0.408]
19,1,[0.9068 0.3968],[0.0016     0.00574108],[0.905 0.39 ],[0.909 0.404]
20,4,[0.9052 0.3876],[0.00222711 0.01304761],[0.901 0.37 ],[0.907 0.41 ]
21,2,[0.9042 0.3888],[0.00263818 0.02444913],[0.901 0.37 ],[0.907 0.436]
22,4,[0.904  0.3824],[0.00252982 0.01817251],[0.901 0.356],[0.907 0.406]
23,4,[0.9028 0.372 ],[0.00193907 0.02389979],[0.9  0.35],[0.905 0.416]
24,5,[0.9032 0.3832],[0.00222711 0.00765245],[0.899 0.37 ],[0.905 0.392]
25,5,[0.9034 0.3824],[0.00257682 0.0118254 ],[0.901 0.362],[0.907 0.396]
