gen,nevals,avg,std,min,max
0,50,[0.89854 0.38464],[0.00199208 0.02739179],[0.894 0.314],[0.902 0.428]
1,4,[0.8974 0.352 ],[0.00233238 0.02709982],[0.894 0.328],[0.901 0.404]
2,4,[0.8984 0.4032],[0.00195959 0.03928562],[0.895 0.334],[0.901 0.444]
3,3,[0.8988 0.4108],[0.00132665 0.02981543],[0.897 0.36 ],[0.901 0.444]
4,4,[0.8994 0.414 ],[0.00205913 0.0186333 ],[0.896 0.382],[0.902 0.436]
5,4,[0.899 0.402],[0.00189737 0.02704071],[0.897 0.37 ],[0.902 0.44 ]
6,3,[0.9    0.3816],[0.00109545 0.03816595],[0.899 0.328],[0.902 0.446]
7,4,[0.9002 0.3984],[0.00132665 0.02009577],[0.898 0.382],[0.902 0.438]
8,4,[0.8996 0.388 ],[0.00185472 0.02241428],[0.897 0.35 ],[0.902 0.414]
9,4,[0.8998 0.4008],[0.00116619 0.03243702],[0.898 0.368],[0.901 0.458]
10,3,[0.8972 0.3808],[0.00248193 0.01203993],[0.893 0.368],[0.9 0.4]
11,4,[0.8982 0.3976],[0.00365513 0.01997599],[0.893 0.38 ],[0.902 0.43 ]
12,3,[0.9008 0.3896],[0.00116619 0.01346997],[0.899 0.374],[0.902 0.414]
13,4,[0.899  0.3992],[0.00244949 0.01411949],[0.895 0.374],[0.902 0.416]
14,3,[0.8974 0.4036],[0.00149666 0.01722324],[0.895 0.374],[0.899 0.428]
15,5,[0.8988 0.39  ],[0.0016     0.01720465],[0.897 0.368],[0.901 0.406]
16,4,[0.8976 0.3816],[0.0008     0.02404662],[0.897 0.346],[0.899 0.404]
17,3,[0.898  0.3828],[0.00063246 0.02578682],[0.897 0.36 ],[0.899 0.428]
18,4,[0.8978 0.3772],[0.00116619 0.02022276],[0.896 0.352],[0.899 0.408]
19,3,[0.8974 0.3664],[0.00185472 0.0327756 ],[0.894 0.316],[0.899 0.412]
20,4,[0.8994 0.4048],[0.0008    0.0217844],[0.899 0.388],[0.901 0.446]
21,4,[0.8988 0.3988],[0.00074833 0.02888875],[0.898 0.364],[0.9   0.446]
22,4,[0.8978 0.3964],[0.00116619 0.02711162],[0.896 0.364],[0.899 0.446]
23,5,[0.8992 0.3948],[0.00146969 0.0215258 ],[0.897 0.36 ],[0.901 0.428]
24,5,[0.898  0.3824],[0.         0.02463818],[0.898 0.344],[0.898 0.418]
25,4,[0.8974 0.3876],[0.0010198  0.01286235],[0.896 0.372],[0.899 0.406]
