gen,nevals,avg,std,min,max
0,50,[0.89946 0.40244],[0.00230833 0.02884244],[0.89  0.326],[0.903 0.468]
1,4,[0.8988 0.4   ],[0.0009798  0.03410572],[0.897 0.378],[0.9   0.468]
2,3,[0.899  0.3892],[0.00063246 0.01135606],[0.898 0.374],[0.9   0.408]
3,5,[0.8988 0.398 ],[0.00172047 0.00748331],[0.896 0.388],[0.901 0.41 ]
4,4,[0.8994 0.398 ],[0.00149666 0.00839047],[0.898 0.386],[0.902 0.412]
5,2,[0.8998 0.388 ],[0.00116619 0.02074608],[0.898 0.35 ],[0.901 0.412]
6,4,[0.8996 0.3896],[0.0010198  0.01248359],[0.898 0.37 ],[0.901 0.408]
7,4,[0.9    0.3956],[0.00109545 0.0199359 ],[0.898 0.372],[0.901 0.428]
8,3,[0.8984 0.3808],[0.00185472 0.03079221],[0.895 0.324],[0.9   0.408]
9,5,[0.9012 0.3916],[0.0009798  0.00763151],[0.9   0.382],[0.903 0.404]
10,5,[0.9008 0.4016],[0.00256125 0.02159259],[0.897 0.364],[0.904 0.428]
11,4,[0.9008 0.408 ],[0.00278568 0.02579922],[0.897 0.358],[0.904 0.428]
12,4,[0.902  0.4008],[0.00260768 0.03055749],[0.898 0.358],[0.905 0.444]
13,5,[0.9008 0.4124],[0.00248193 0.02228542],[0.896 0.388],[0.903 0.452]
14,3,[0.9006 0.4   ],[0.00205913 0.01663731],[0.898 0.374],[0.903 0.424]
15,5,[0.9    0.4096],[0.00244949 0.02029384],[0.897 0.38 ],[0.904 0.442]
16,5,[0.8976 0.3516],[0.00366606 0.05422029],[0.894 0.268],[0.902 0.422]
17,4,[0.9002 0.394 ],[0.00342929 0.03182452],[0.896 0.34 ],[0.903 0.422]
18,4,[0.9012 0.4012],[0.00278568 0.01986353],[0.896 0.376],[0.904 0.426]
19,5,[0.9026 0.41  ],[0.0008     0.01232883],[0.902 0.394],[0.904 0.426]
20,5,[0.9024 0.4256],[0.00149666 0.00991161],[0.9   0.416],[0.904 0.442]
21,5,[0.9022 0.4224],[0.00116619 0.01416474],[0.901 0.4  ],[0.904 0.438]
22,3,[0.9022 0.4056],[0.00193907 0.02377898],[0.899 0.36 ],[0.904 0.43 ]
23,2,[0.9002 0.3952],[0.00292575 0.0335285 ],[0.896 0.36 ],[0.904 0.448]
24,4,[0.9004 0.3956],[0.00257682 0.02565619],[0.898 0.356],[0.904 0.418]
25,3,[0.8994 0.3864],[0.00185472 0.02648471],[0.898 0.354],[0.903 0.418]
