gen,nevals,avg,std,min,max
0,50,[0.90406 0.383  ],[0.00308162 0.0321826 ],[0.898 0.286],[0.912 0.448]
1,4,[0.9058 0.4076],[0.0016     0.03517727],[0.904 0.366],[0.908 0.462]
2,4,[0.905  0.3804],[0.00089443 0.01911649],[0.904 0.364],[0.906 0.416]
3,3,[0.9054 0.3852],[0.0012     0.02014349],[0.904 0.372],[0.907 0.424]
4,4,[0.904  0.4088],[0.00109545 0.02994929],[0.902 0.358],[0.905 0.438]
5,3,[0.9042 0.392 ],[0.00231517 0.02328948],[0.901 0.358],[0.907 0.422]
6,4,[0.9056 0.4048],[0.00185472 0.01949769],[0.902 0.366],[0.907 0.418]
7,4,[0.905  0.4164],[0.00167332 0.02615033],[0.902 0.366],[0.907 0.44 ]
8,4,[0.9038 0.4004],[0.00193907 0.0302364 ],[0.901 0.348],[0.906 0.432]
9,5,[0.905 0.394],[0.00219089 0.016     ],[0.902 0.368],[0.908 0.412]
10,4,[0.9052 0.404 ],[0.00172047 0.02878889],[0.902 0.366],[0.907 0.442]
11,3,[0.9056 0.3928],[0.00205913 0.03636702],[0.902 0.33 ],[0.908 0.428]
12,4,[0.905  0.3912],[0.00167332 0.0251587 ],[0.902 0.356],[0.907 0.426]
13,4,[0.9056 0.3876],[0.0008     0.01030728],[0.905 0.372],[0.907 0.4  ]
14,5,[0.9056 0.3704],[0.0010198  0.01241934],[0.904 0.35 ],[0.907 0.386]
15,4,[0.9058 0.3728],[0.00222711 0.00917388],[0.902 0.356],[0.909 0.38 ]
16,5,[0.905  0.3928],[0.00109545 0.01582909],[0.903 0.364],[0.906 0.408]
17,5,[0.9056 0.3744],[0.00135647 0.00731027],[0.904 0.362],[0.908 0.384]
18,4,[0.9058 0.3888],[0.00116619 0.0056    ],[0.904 0.382],[0.907 0.398]
19,0,[0.9046 0.3872],[0.0008     0.00348712],[0.904 0.382],[0.906 0.39 ]
20,4,[0.9034 0.3844],[0.00185472 0.01405133],[0.901 0.374],[0.906 0.412]
21,5,[0.905 0.374],[0.00334664 0.02834078],[0.901 0.334],[0.909 0.412]
22,5,[0.9036 0.384 ],[0.00162481 0.03121538],[0.902 0.334],[0.906 0.424]
23,5,[0.902  0.4184],[0.00167332 0.03265333],[0.9   0.366],[0.905 0.448]
24,4,[0.9012 0.3892],[0.0016     0.01602997],[0.9   0.366],[0.904 0.414]
25,3,[0.9024 0.3824],[0.00162481 0.02669532],[0.9   0.334],[0.904 0.414]
