gen,nevals,avg,std,min,max
0,50,[0.90244 0.32712],[0.00244262 0.03696303],[0.896 0.118],[0.907 0.384]
1,4,[0.9032 0.3372],[0.00116619 0.0210751 ],[0.902 0.296],[0.905 0.356]
2,5,[0.9038 0.3332],[0.0009798  0.01622837],[0.902 0.302],[0.905 0.346]
3,5,[0.9032 0.3388],[0.00074833 0.01281249],[0.902 0.322],[0.904 0.358]
4,5,[0.9034 0.3476],[0.0008     0.01977473],[0.902 0.324],[0.904 0.378]
5,4,[0.905 0.334],[0.00089443 0.01277498],[0.904 0.32 ],[0.906 0.356]
6,3,[0.9042 0.3332],[0.0009798  0.00765245],[0.903 0.322],[0.906 0.34 ]
7,4,[0.9044 0.3464],[0.00149666 0.01703643],[0.903 0.324],[0.907 0.376]
8,3,[0.9048 0.3512],[0.0009798  0.01773584],[0.903 0.324],[0.906 0.376]
9,5,[0.904 0.336],[0.00063246 0.01528398],[0.903 0.318],[0.905 0.358]
10,4,[0.9048 0.3356],[0.00116619 0.0153049 ],[0.903 0.318],[0.906 0.354]
11,5,[0.9028 0.342 ],[0.00146969 0.01634625],[0.9   0.314],[0.904 0.364]
12,3,[0.9026 0.3284],[0.00287054 0.03238271],[0.897 0.264],[0.905 0.35 ]
13,5,[0.9038 0.3328],[0.00146969 0.0064    ],[0.901 0.324],[0.905 0.34 ]
14,5,[0.9034 0.3372],[0.00185472 0.01531535],[0.9  0.31],[0.905 0.354]
15,5,[0.904 0.338],[0.00063246 0.01943193],[0.903 0.306],[0.905 0.366]
16,5,[0.904  0.3468],[0.00167332 0.02509502],[0.902 0.3  ],[0.906 0.368]
17,3,[0.9044 0.3504],[0.00162481 0.01894835],[0.902 0.318],[0.906 0.374]
18,1,[0.904 0.354],[0.00167332 0.02194539],[0.902 0.316],[0.906 0.374]
19,4,[0.9024 0.3604],[0.0032619 0.013937 ],[0.896 0.334],[0.905 0.374]
20,5,[0.9034 0.3492],[0.0010198 0.0176   ],[0.902 0.332],[0.905 0.38 ]
21,4,[0.9036 0.3592],[0.0010198  0.03079221],[0.902 0.3  ],[0.905 0.382]
22,5,[0.903  0.3584],[0.00178885 0.01865047],[0.901 0.338],[0.905 0.388]
23,4,[0.903  0.3428],[0.00126491 0.02830124],[0.901 0.304],[0.904 0.378]
24,5,[0.9022 0.34  ],[0.00203961 0.01658915],[0.899 0.308],[0.905 0.356]
25,4,[0.9026 0.3436],[0.00257682 0.01422111],[0.898 0.316],[0.905 0.354]
