gen,nevals,avg,std,min,max
0,50,[0.89894 0.37652],[0.00308811 0.04018519],[0.891 0.276],[0.905 0.45 ]
1,2,[0.9    0.3428],[0.00309839 0.03877319],[0.897 0.3  ],[0.905 0.402]
2,4,[0.8992 0.3536],[0.00231517 0.05448523],[0.897 0.278],[0.902 0.412]
3,4,[0.899 0.35 ],[0.00228035 0.04257699],[0.896 0.298],[0.902 0.402]
4,4,[0.9006 0.3728],[0.00135647 0.02594147],[0.899 0.33 ],[0.902 0.41 ]
5,3,[0.8988 0.3744],[0.00342929 0.02699333],[0.893 0.336],[0.902 0.41 ]
6,5,[0.8998 0.39  ],[0.00222711 0.02086145],[0.898 0.364],[0.903 0.42 ]
7,4,[0.9014 0.404 ],[0.00224499 0.03064637],[0.897 0.36 ],[0.903 0.45 ]
8,3,[0.8988 0.4064],[0.00278568 0.02295735],[0.895 0.384],[0.902 0.45 ]
9,4,[0.8978 0.3912],[0.00231517 0.02624805],[0.895 0.346],[0.902 0.42 ]
10,5,[0.8978 0.3976],[0.00278568 0.02838027],[0.893 0.35 ],[0.901 0.436]
11,4,[0.898  0.4056],[0.002      0.04056402],[0.895 0.378],[0.901 0.486]
12,4,[0.8974 0.3804],[0.00185472 0.01694225],[0.895 0.356],[0.9   0.408]
13,3,[0.8972 0.3948],[0.00278568 0.01445545],[0.892 0.378],[0.9   0.412]
14,4,[0.8992 0.4112],[0.00278568 0.02137662],[0.894 0.372],[0.902 0.432]
15,5,[0.8984 0.3992],[0.0026533  0.00976524],[0.895 0.388],[0.903 0.414]
16,5,[0.8984 0.3792],[0.00174356 0.0232069 ],[0.896 0.354],[0.901 0.42 ]
17,4,[0.8976 0.3768],[0.00233238 0.00844748],[0.894 0.362],[0.901 0.388]
18,4,[0.8964 0.3712],[0.00257682 0.03488495],[0.894 0.316],[0.901 0.426]
19,5,[0.8952 0.3456],[0.00172047 0.02926841],[0.893 0.298],[0.898 0.384]
20,4,[0.8972 0.3652],[0.00172047 0.0464    ],[0.894 0.276],[0.899 0.408]
21,4,[0.8968 0.3664],[0.00213542 0.03170867],[0.894 0.314],[0.9   0.406]
22,1,[0.8978 0.3888],[0.00116619 0.03747212],[0.897 0.314],[0.9   0.412]
23,5,[0.8956 0.3548],[0.00241661 0.01974234],[0.893 0.324],[0.9  0.38]
24,5,[0.8952 0.3644],[0.00299333 0.01973423],[0.893 0.34 ],[0.901 0.386]
25,4,[0.8956 0.354 ],[0.00162481 0.02237856],[0.893 0.32 ],[0.898 0.386]
