gen,nevals,avg,std,min,max
0,50,[0.65606 0.16372],[0.01595044 0.06919336],[0.598 0.074],[0.678 0.48 ]
1,4,[0.6526 0.1442],[0.01142979 0.02707323],[0.636 0.108],[0.665 0.18 ]
2,2,[0.6494 0.1406],[0.01175755 0.03048672],[0.636 0.1  ],[0.665 0.17 ]
3,4,[0.6536 0.1524],[0.01048046 0.01917916],[0.642 0.127],[0.672 0.17 ]
4,2,[0.6498 0.1482],[0.0059127  0.01971193],[0.642 0.12 ],[0.657 0.17 ]
5,4,[0.6534 0.1436],[0.01001199 0.02292248],[0.642 0.105],[0.672 0.169]
6,5,[0.647  0.1524],[0.00260768 0.0327878 ],[0.643 0.091],[0.651 0.185]
7,3,[0.6446 0.1526],[0.00361109 0.01363231],[0.641 0.129],[0.651 0.166]
8,5,[0.6486 0.1354],[0.00508331 0.01036533],[0.641 0.12 ],[0.656 0.152]
9,5,[0.6484 0.139 ],[0.00821219 0.02206354],[0.639 0.101],[0.66  0.158]
10,5,[0.642  0.1224],[0.0074027  0.03165186],[0.628 0.069],[0.65  0.164]
11,4,[0.6526 0.148 ],[0.00553534 0.01691153],[0.643 0.121],[0.658 0.166]
12,4,[0.6456 0.1284],[0.00484149 0.01214249],[0.639 0.112],[0.652 0.146]
13,5,[0.6502 0.1402],[0.00271293 0.01036147],[0.648 0.12 ],[0.654 0.149]
14,5,[0.6418 0.1404],[0.0079599  0.01801777],[0.627 0.111],[0.648 0.165]
15,2,[0.6456 0.1502],[0.00475815 0.02430967],[0.64  0.111],[0.653 0.184]
16,3,[0.6444 0.1464],[0.00557136 0.02623433],[0.639 0.111],[0.653 0.171]
17,5,[0.649  0.1598],[0.00971597 0.02114143],[0.642 0.121],[0.668 0.182]
18,4,[0.6484 0.1534],[0.00722772 0.02319138],[0.641 0.12 ],[0.662 0.177]
19,4,[0.6492 0.1264],[0.00719444 0.01420704],[0.64  0.106],[0.661 0.144]
20,5,[0.6488 0.1338],[0.00285657 0.01940515],[0.645 0.105],[0.653 0.16 ]
21,4,[0.6456 0.1408],[0.00904655 0.01660602],[0.63  0.122],[0.654 0.169]
22,2,[0.6494 0.1428],[0.00402989 0.010245  ],[0.642 0.128],[0.653 0.156]
23,2,[0.6502 0.1386],[0.00348712 0.01105622],[0.645 0.123],[0.655 0.154]
24,3,[0.647  0.1304],[0.00469042 0.01736203],[0.642 0.106],[0.655 0.154]
25,5,[0.6562 0.1682],[0.0059127  0.01324236],[0.647 0.144],[0.665 0.184]
