gen,nevals,avg,std,min,max
0,50,[0.65876 0.19012],[0.01328542 0.08102682],[0.63  0.118],[0.688 0.468]
1,4,[0.6678 0.1908],[0.00825591 0.01722092],[0.654 0.17 ],[0.676 0.21 ]
2,4,[0.6622 0.2244],[0.01168589 0.14337168],[0.643 0.121],[0.676 0.506]
3,5,[0.662 0.212],[0.00862554 0.12537464],[0.649 0.082],[0.671 0.452]
4,3,[0.6626 0.1854],[0.00595315 0.01529183],[0.655 0.169],[0.671 0.212]
5,4,[0.6626 0.2302],[0.01125344 0.10767432],[0.641 0.138],[0.673 0.44 ]
6,3,[0.6612 0.222 ],[0.01045753 0.11779304],[0.641 0.138],[0.67  0.452]
7,2,[0.6554 0.2764],[0.0132    0.1438869],[0.64  0.138],[0.67  0.452]
8,4,[0.6516 0.165 ],[0.01703643 0.0159875 ],[0.637 0.145],[0.683 0.19 ]
9,2,[0.653 0.167],[0.01643168 0.01611211],[0.637 0.145],[0.683 0.19 ]
10,5,[0.6532 0.2162],[0.01552289 0.11864974],[0.637 0.136],[0.673 0.452]
11,4,[0.6548 0.2288],[0.01400571 0.11375307],[0.639 0.161],[0.672 0.456]
12,2,[0.6598 0.2318],[0.01783704 0.1144    ],[0.634 0.14 ],[0.679 0.456]
13,4,[0.6596 0.1674],[0.02039216 0.02001599],[0.635 0.14 ],[0.682 0.199]
14,3,[0.6622 0.1586],[0.01900947 0.01338058],[0.63  0.133],[0.68  0.172]
15,5,[0.6594 0.175 ],[0.01675231 0.0154013 ],[0.635 0.158],[0.678 0.195]
16,5,[0.6548 0.2242],[0.01568949 0.11693314],[0.635 0.135],[0.677 0.454]
17,3,[0.649  0.1728],[0.01512614 0.0328597 ],[0.627 0.134],[0.672 0.216]
18,3,[0.6616 0.1874],[0.01005187 0.02846471],[0.645 0.152],[0.672 0.216]
19,5,[0.6518 0.1592],[0.01228658 0.02772291],[0.641 0.109],[0.673 0.194]
20,4,[0.6436 0.1584],[0.00900222 0.01642681],[0.634 0.134],[0.658 0.179]
21,4,[0.6458 0.1502],[0.00649307 0.01112475],[0.639 0.138],[0.657 0.171]
22,3,[0.6402 0.135 ],[0.01116065 0.02179908],[0.624 0.094],[0.657 0.154]
23,5,[0.6468 0.2128],[0.00861162 0.1277676 ],[0.638 0.123],[0.662 0.466]
24,5,[0.6416 0.155 ],[0.01557691 0.02524282],[0.626 0.122],[0.665 0.191]
25,3,[0.6338 0.1416],[0.01085173 0.02681492],[0.623 0.12 ],[0.648 0.188]
