gen,nevals,avg,std,min,max
0,50,[0.66632 0.16448],[0.0114218  0.02555327],[0.628 0.094],[0.683 0.211]
1,3,[0.672  0.1696],[0.00389872 0.01938659],[0.667 0.139],[0.677 0.193]
2,5,[0.6656 0.2194],[0.00553534 0.15016604],[0.66  0.102],[0.676 0.516]
3,5,[0.67  0.162],[0.00704273 0.01700588],[0.656 0.143],[0.675 0.188]
4,5,[0.6694 0.1688],[0.00845222 0.02476611],[0.654 0.137],[0.679 0.208]
5,4,[0.6716 0.1854],[0.00366606 0.02035289],[0.667 0.151],[0.677 0.208]
6,4,[0.6656 0.1792],[0.00488262 0.01869117],[0.66  0.154],[0.673 0.208]
7,3,[0.6674 0.1898],[0.0051614  0.02162776],[0.661 0.151],[0.673 0.212]
8,4,[0.6704 0.1892],[0.00538888 0.01014692],[0.661 0.176],[0.676 0.206]
9,4,[0.6736 0.1912],[0.00717217 0.01522367],[0.661 0.168],[0.681 0.216]
10,5,[0.6696 0.1732],[0.00560714 0.01022546],[0.665 0.156],[0.68  0.182]
11,5,[0.6672 0.1714],[0.00982649 0.01101998],[0.652 0.158],[0.683 0.19 ]
12,4,[0.6732 0.1584],[0.00545527 0.02778201],[0.668 0.104],[0.683 0.18 ]
13,4,[0.6664 0.1388],[0.00313688 0.02129225],[0.662 0.104],[0.671 0.16 ]
14,4,[0.6694 0.1692],[0.00272764 0.01619136],[0.667 0.148],[0.674 0.192]
15,4,[0.6634 0.1614],[0.00652993 0.02308766],[0.655 0.145],[0.67  0.207]
16,3,[0.6694 0.1436],[0.00287054 0.02706732],[0.665 0.113],[0.674 0.191]
17,4,[0.6682 0.157 ],[0.0097857  0.02044505],[0.654 0.136],[0.681 0.194]
18,5,[0.6588 0.1672],[0.01551   0.0136587],[0.638 0.157],[0.673 0.194]
19,3,[0.66  0.162],[0.01328157 0.0201792 ],[0.642 0.133],[0.673 0.194]
20,5,[0.6572 0.127 ],[0.01307517 0.02799286],[0.636 0.088],[0.672 0.161]
21,2,[0.6702 0.1706],[0.00844748 0.01795104],[0.662 0.149],[0.685 0.199]
22,3,[0.6696 0.1724],[0.00407922 0.02058737],[0.662 0.139],[0.674 0.199]
23,4,[0.6722 0.1728],[0.00655439 0.01646086],[0.662 0.158],[0.679 0.201]
24,4,[0.6712 0.1564],[0.00633719 0.03019669],[0.663 0.107],[0.679 0.201]
25,4,[0.6684 0.1612],[0.00731027 0.02132979],[0.655 0.137],[0.677 0.201]
