gen,nevals,avg,std,min,max
0,50,[0.6613  0.15702],[0.01269055 0.06776326],[0.621 0.058],[0.687 0.458]
1,4,[0.6584 0.1322],[0.00700286 0.0121721 ],[0.652 0.112],[0.67  0.146]
2,4,[0.6566 0.2024],[0.00688767 0.12146868],[0.649 0.119],[0.669 0.444]
3,4,[0.653  0.1366],[0.00521536 0.01645114],[0.647 0.116],[0.66  0.155]
4,4,[0.656  0.1336],[0.00357771 0.02135978],[0.652 0.106],[0.662 0.163]
5,5,[0.6524 0.122 ],[0.00553534 0.00442719],[0.645 0.114],[0.661 0.126]
6,4,[0.6564 0.1442],[0.01044222 0.02514279],[0.645 0.122],[0.673 0.192]
7,5,[0.6614 0.1544],[0.00870862 0.02196907],[0.651 0.13 ],[0.675 0.194]
8,3,[0.6646 0.1688],[0.01358823 0.01686891],[0.647 0.143],[0.681 0.194]
9,2,[0.6558 0.1642],[0.02186687 0.00507543],[0.624 0.156],[0.682 0.172]
10,3,[0.6592 0.218 ],[0.0207403  0.11807286],[0.624 0.153],[0.678 0.454]
11,4,[0.6678 0.1404],[0.00854166 0.0244998 ],[0.653 0.098],[0.678 0.162]
12,3,[0.6602 0.162 ],[0.00556417 0.01171324],[0.653 0.141],[0.666 0.174]
13,4,[0.6622 0.158 ],[0.01428846 0.02044505],[0.642 0.132],[0.68 0.19]
14,5,[0.6584 0.214 ],[0.00705975 0.12046078],[0.648 0.109],[0.668 0.45 ]
15,4,[0.6606 0.148 ],[0.01241934 0.01760682],[0.645 0.124],[0.683 0.178]
16,4,[0.6662 0.1516],[0.01445545 0.01637803],[0.647 0.133],[0.683 0.178]
17,4,[0.6712 0.1728],[0.00897552 0.01413365],[0.66  0.155],[0.682 0.197]
18,2,[0.6622 0.1558],[0.00342929 0.01540649],[0.66 0.13],[0.669 0.178]
19,5,[0.6634 0.1314],[0.00833307 0.01431922],[0.651 0.11 ],[0.677 0.145]
20,3,[0.6604 0.15  ],[0.00535164 0.0167332 ],[0.651 0.125],[0.666 0.175]
21,4,[0.6576 0.1528],[0.00601997 0.0066453 ],[0.65  0.145],[0.665 0.163]
22,3,[0.6624 0.151 ],[0.00440908 0.01777639],[0.656 0.128],[0.669 0.182]
23,5,[0.659  0.1462],[0.00787401 0.01877658],[0.645 0.113],[0.667 0.164]
24,4,[0.66   0.1542],[0.00648074 0.01368795],[0.653 0.138],[0.672 0.174]
25,4,[0.6604 0.157 ],[0.0063435  0.02211787],[0.653 0.122],[0.672 0.181]
