gen,nevals,avg,std,min,max
0,50,[0.67028 0.15022],[0.01308899 0.02680768],[0.636 0.081],[0.693 0.203]
1,4,[0.669 0.131],[0.01608726 0.01885736],[0.655 0.103],[0.697 0.158]
2,3,[0.6768 0.1536],[0.01147868 0.01341044],[0.656 0.139],[0.69  0.177]
3,5,[0.6756 0.1814],[0.01400857 0.01618147],[0.648 0.152],[0.686 0.198]
4,4,[0.6772 0.1704],[0.00870402 0.01195993],[0.66  0.155],[0.684 0.189]
5,4,[0.6774 0.1726],[0.01174053 0.01478648],[0.655 0.157],[0.688 0.199]
6,2,[0.6702 0.1724],[0.0138766  0.02761594],[0.652 0.128],[0.684 0.204]
7,4,[0.6756 0.1626],[0.01403709 0.02747071],[0.65  0.123],[0.687 0.208]
8,4,[0.665 0.145],[0.02458455 0.03044996],[0.619 0.09 ],[0.684 0.173]
9,4,[0.6562 0.1354],[0.03574577 0.04297255],[0.607 0.078],[0.689 0.185]
10,3,[0.6796 0.1748],[0.01264278 0.00881816],[0.655 0.163],[0.689 0.185]
11,2,[0.6778 0.18  ],[0.01178813 0.00660303],[0.655 0.167],[0.689 0.185]
12,4,[0.6792 0.1542],[0.00941063 0.02716174],[0.662 0.104],[0.69  0.182]
13,3,[0.6744 0.1526],[0.01201    0.04322314],[0.659 0.097],[0.69  0.195]
14,4,[0.6818 0.1498],[0.00932523 0.04478571],[0.669 0.066],[0.694 0.195]
15,5,[0.6614 0.159 ],[0.01386506 0.00885438],[0.652 0.148],[0.689 0.173]
16,4,[0.6534 0.1524],[0.002498 0.0168  ],[0.65 0.13],[0.656 0.18 ]
17,4,[0.6574 0.1434],[0.00185472 0.01555121],[0.656 0.12 ],[0.661 0.161]
18,4,[0.656  0.1336],[0.00109545 0.01762498],[0.655 0.106],[0.658 0.152]
19,5,[0.6586 0.1352],[0.00508331 0.01563841],[0.653 0.11 ],[0.668 0.154]
20,3,[0.6574 0.1408],[0.00656049 0.02348957],[0.648 0.11 ],[0.668 0.181]
21,5,[0.6578 0.1522],[0.0109252  0.02612585],[0.644 0.118],[0.676 0.199]
22,5,[0.6544 0.1284],[0.00970773 0.03187224],[0.637 0.101],[0.667 0.189]
23,4,[0.6602 0.144 ],[0.00435431 0.02684772],[0.656 0.101],[0.666 0.169]
24,4,[0.6578 0.168 ],[0.00932523 0.00660303],[0.641 0.156],[0.667 0.174]
25,5,[0.6592 0.133 ],[0.00943186 0.01531013],[0.646 0.112],[0.67  0.156]
