accuracy,recall,precision,f1,mcc,spd,aod,eod
0.802,0.815,0.755,0.769,0.566,0.169,0.07,0.026
0.84,0.759,0.797,0.775,0.555,0.097,0.048,0.06
0.802,0.815,0.755,0.769,0.567,0.167,0.069,0.025
0.841,0.757,0.799,0.774,0.554,0.091,0.04,0.049
0.839,0.755,0.797,0.772,0.551,0.091,0.04,0.046
0.804,0.815,0.756,0.771,0.569,0.157,0.055,0.005
0.802,0.815,0.754,0.769,0.566,0.169,0.071,0.027
0.807,0.815,0.758,0.773,0.57,0.144,0.044,0.005
0.803,0.816,0.756,0.77,0.568,0.161,0.058,0.007
0.84,0.757,0.797,0.773,0.553,0.094,0.045,0.055
0.805,0.815,0.757,0.772,0.569,0.152,0.05,0.0
0.805,0.814,0.756,0.771,0.568,0.15,0.049,0.0
0.84,0.757,0.797,0.773,0.553,0.094,0.045,0.055
0.811,0.813,0.76,0.775,0.571,0.136,0.034,0.017
0.84,0.758,0.797,0.774,0.553,0.096,0.047,0.058
0.839,0.753,0.797,0.771,0.549,0.088,0.035,0.04
0.84,0.756,0.799,0.773,0.554,0.09,0.038,0.044
0.84,0.755,0.798,0.772,0.551,0.091,0.04,0.047
0.839,0.749,0.799,0.768,0.545,0.079,0.025,0.025
0.841,0.758,0.798,0.774,0.555,0.092,0.041,0.049
0.841,0.762,0.797,0.776,0.558,0.102,0.054,0.069
0.839,0.753,0.798,0.771,0.549,0.089,0.036,0.04
0.804,0.815,0.756,0.771,0.569,0.158,0.056,0.005
0.84,0.757,0.797,0.773,0.553,0.094,0.043,0.051
0.839,0.753,0.798,0.77,0.549,0.086,0.034,0.037
0.802,0.815,0.755,0.769,0.566,0.169,0.069,0.022
0.84,0.759,0.797,0.774,0.555,0.098,0.049,0.061
0.84,0.758,0.797,0.774,0.553,0.095,0.045,0.056
0.84,0.757,0.797,0.773,0.553,0.095,0.045,0.056
0.803,0.815,0.756,0.77,0.568,0.162,0.06,0.01
0.802,0.815,0.755,0.769,0.566,0.169,0.07,0.023
0.802,0.815,0.755,0.769,0.567,0.166,0.064,0.015
0.802,0.815,0.755,0.769,0.566,0.169,0.07,0.023
0.803,0.815,0.756,0.77,0.568,0.159,0.057,0.007
0.803,0.816,0.756,0.77,0.568,0.16,0.058,0.007
0.803,0.815,0.756,0.77,0.568,0.159,0.057,0.007
0.8,0.814,0.754,0.768,0.564,0.172,0.075,0.031
0.803,0.815,0.756,0.77,0.568,0.16,0.058,0.007
0.84,0.758,0.797,0.774,0.553,0.095,0.046,0.056
0.802,0.815,0.755,0.769,0.566,0.17,0.072,0.027
0.803,0.815,0.755,0.77,0.567,0.163,0.061,0.01
0.802,0.815,0.755,0.769,0.567,0.165,0.064,0.014
0.802,0.815,0.755,0.769,0.566,0.169,0.07,0.023
0.802,0.815,0.755,0.769,0.567,0.163,0.061,0.011
0.807,0.815,0.758,0.773,0.569,0.145,0.044,0.005
0.804,0.815,0.756,0.77,0.568,0.156,0.054,0.005
0.804,0.816,0.756,0.771,0.569,0.159,0.057,0.006
0.803,0.815,0.756,0.77,0.568,0.159,0.057,0.007
0.803,0.815,0.756,0.77,0.568,0.157,0.055,0.006
0.802,0.815,0.755,0.769,0.567,0.165,0.064,0.014
0.802,0.815,0.755,0.769,0.566,0.167,0.066,0.018
0.803,0.815,0.755,0.77,0.567,0.162,0.06,0.01
0.8,0.814,0.753,0.767,0.564,0.169,0.068,0.018
0.802,0.815,0.755,0.769,0.567,0.165,0.064,0.015
0.803,0.815,0.756,0.77,0.568,0.162,0.059,0.007
0.802,0.815,0.755,0.769,0.566,0.169,0.07,0.023
0.803,0.815,0.756,0.77,0.568,0.16,0.058,0.007
0.801,0.815,0.754,0.768,0.565,0.174,0.076,0.032
0.84,0.758,0.797,0.774,0.553,0.095,0.045,0.056
0.803,0.815,0.756,0.77,0.568,0.162,0.061,0.011
0.802,0.815,0.755,0.769,0.567,0.166,0.064,0.015
0.802,0.815,0.755,0.769,0.567,0.165,0.064,0.015
0.802,0.814,0.754,0.769,0.565,0.173,0.08,0.043
0.803,0.815,0.756,0.77,0.568,0.159,0.057,0.007
0.84,0.757,0.798,0.773,0.553,0.093,0.042,0.05
0.803,0.815,0.756,0.77,0.568,0.164,0.063,0.014
0.803,0.815,0.756,0.77,0.568,0.159,0.057,0.006
0.806,0.815,0.757,0.772,0.569,0.15,0.048,0.002
0.803,0.815,0.755,0.77,0.567,0.162,0.059,0.007
0.802,0.815,0.755,0.769,0.566,0.161,0.06,0.01
0.804,0.815,0.756,0.77,0.568,0.158,0.056,0.006
0.839,0.75,0.798,0.769,0.546,0.082,0.027,0.027
0.804,0.815,0.756,0.77,0.568,0.155,0.054,0.005
0.801,0.814,0.754,0.768,0.565,0.175,0.079,0.038
0.84,0.759,0.797,0.775,0.556,0.097,0.049,0.061
0.84,0.754,0.798,0.772,0.551,0.088,0.036,0.043
0.803,0.815,0.756,0.77,0.568,0.158,0.056,0.007
0.803,0.815,0.756,0.77,0.568,0.161,0.06,0.011
0.839,0.753,0.798,0.771,0.549,0.085,0.032,0.034
0.802,0.815,0.755,0.769,0.567,0.168,0.07,0.026
0.84,0.755,0.798,0.772,0.551,0.091,0.039,0.045
0.84,0.758,0.798,0.774,0.555,0.097,0.05,0.065
0.8,0.815,0.754,0.768,0.565,0.17,0.068,0.017
0.84,0.759,0.797,0.774,0.554,0.1,0.056,0.074
0.84,0.754,0.799,0.772,0.551,0.088,0.034,0.038
0.802,0.815,0.755,0.769,0.567,0.172,0.077,0.036
0.84,0.753,0.799,0.771,0.55,0.085,0.033,0.037
0.84,0.756,0.799,0.773,0.553,0.09,0.039,0.047
0.803,0.815,0.756,0.77,0.568,0.158,0.056,0.006
0.804,0.815,0.756,0.771,0.568,0.157,0.055,0.005
0.806,0.814,0.757,0.772,0.569,0.149,0.048,0.002
0.84,0.757,0.798,0.773,0.553,0.091,0.04,0.048
0.84,0.758,0.798,0.774,0.554,0.094,0.044,0.053
0.804,0.815,0.756,0.77,0.568,0.157,0.055,0.005
0.84,0.755,0.798,0.772,0.551,0.091,0.039,0.045
0.84,0.757,0.799,0.774,0.554,0.092,0.041,0.049
0.802,0.815,0.755,0.769,0.566,0.166,0.065,0.015
0.804,0.815,0.756,0.771,0.568,0.152,0.051,0.002
0.84,0.756,0.798,0.773,0.552,0.089,0.037,0.042
0.841,0.758,0.798,0.774,0.555,0.094,0.043,0.053
0.801,0.818,0.754,0.768,0.569,0.161,0.073,0.04
0.847,0.767,0.803,0.782,0.569,0.084,0.02,0.008
0.804,0.818,0.755,0.77,0.569,0.145,0.057,0.023
0.805,0.818,0.756,0.771,0.57,0.145,0.058,0.025
0.845,0.761,0.803,0.778,0.563,0.073,0.006,0.015
0.802,0.818,0.754,0.769,0.569,0.154,0.068,0.037
0.806,0.818,0.756,0.771,0.571,0.141,0.054,0.02
0.846,0.765,0.804,0.781,0.567,0.077,0.011,0.006
0.847,0.767,0.803,0.782,0.57,0.084,0.022,0.013
0.806,0.818,0.757,0.772,0.571,0.138,0.051,0.018
0.803,0.818,0.755,0.769,0.569,0.146,0.06,0.029
0.805,0.818,0.756,0.771,0.571,0.142,0.055,0.021
0.847,0.767,0.804,0.782,0.57,0.083,0.02,0.009
0.804,0.818,0.755,0.77,0.57,0.149,0.063,0.031
0.802,0.819,0.755,0.769,0.57,0.161,0.073,0.039
0.846,0.762,0.804,0.779,0.564,0.073,0.006,0.013
0.802,0.818,0.754,0.769,0.569,0.155,0.069,0.037
0.846,0.764,0.804,0.78,0.566,0.076,0.009,0.009
0.846,0.766,0.804,0.782,0.569,0.081,0.018,0.005
0.846,0.765,0.804,0.781,0.567,0.078,0.012,0.005
0.802,0.818,0.754,0.769,0.569,0.156,0.07,0.038
0.801,0.818,0.754,0.768,0.569,0.155,0.069,0.037
0.846,0.766,0.804,0.781,0.568,0.079,0.015,0.0
0.845,0.761,0.804,0.778,0.563,0.07,0.002,0.021
0.802,0.818,0.754,0.769,0.569,0.15,0.064,0.032
0.801,0.818,0.754,0.768,0.569,0.157,0.07,0.038
0.846,0.765,0.804,0.781,0.567,0.079,0.014,0.002
0.801,0.818,0.754,0.768,0.568,0.155,0.069,0.037
0.803,0.818,0.755,0.77,0.569,0.144,0.057,0.023
0.802,0.819,0.755,0.769,0.57,0.159,0.071,0.039
0.846,0.763,0.804,0.779,0.565,0.075,0.008,0.011
0.803,0.818,0.755,0.77,0.569,0.15,0.064,0.032
0.802,0.819,0.754,0.769,0.569,0.156,0.07,0.038
0.801,0.818,0.754,0.768,0.569,0.155,0.069,0.037
0.801,0.818,0.754,0.768,0.568,0.157,0.07,0.038
0.802,0.818,0.754,0.769,0.569,0.153,0.068,0.037
0.847,0.767,0.804,0.782,0.569,0.082,0.018,0.006
0.798,0.818,0.753,0.766,0.567,0.167,0.079,0.044
0.846,0.763,0.803,0.779,0.565,0.075,0.008,0.011
0.847,0.766,0.804,0.782,0.569,0.08,0.014,0.002
0.845,0.76,0.804,0.778,0.562,0.069,0.001,0.024
0.801,0.818,0.754,0.768,0.569,0.16,0.072,0.039
0.846,0.759,0.807,0.778,0.563,0.065,0.005,0.029
0.802,0.818,0.754,0.769,0.568,0.148,0.062,0.03
0.847,0.767,0.804,0.782,0.57,0.085,0.025,0.018
0.847,0.767,0.804,0.782,0.57,0.082,0.018,0.004
0.846,0.764,0.803,0.78,0.565,0.076,0.01,0.009
0.803,0.818,0.755,0.769,0.569,0.149,0.062,0.03
0.846,0.764,0.804,0.78,0.566,0.076,0.009,0.009
0.802,0.818,0.754,0.769,0.569,0.15,0.065,0.036
0.802,0.818,0.754,0.769,0.569,0.153,0.068,0.037
0.847,0.767,0.804,0.782,0.57,0.08,0.015,0.0
0.801,0.819,0.754,0.768,0.569,0.161,0.074,0.04
0.801,0.818,0.754,0.768,0.569,0.155,0.069,0.037
0.802,0.818,0.754,0.769,0.569,0.153,0.067,0.036
0.803,0.818,0.755,0.769,0.569,0.146,0.06,0.029
0.8,0.818,0.753,0.767,0.568,0.167,0.079,0.045
0.802,0.818,0.755,0.769,0.569,0.151,0.064,0.031
0.802,0.819,0.755,0.769,0.57,0.158,0.071,0.039
0.845,0.761,0.803,0.778,0.563,0.073,0.007,0.012
0.846,0.765,0.804,0.781,0.567,0.079,0.014,0.002
0.802,0.818,0.754,0.769,0.569,0.152,0.065,0.032
0.801,0.819,0.754,0.768,0.569,0.16,0.073,0.04
0.801,0.819,0.754,0.768,0.569,0.159,0.072,0.039
0.801,0.818,0.754,0.768,0.569,0.155,0.069,0.038
0.801,0.819,0.754,0.768,0.569,0.159,0.072,0.039
0.846,0.758,0.807,0.777,0.563,0.064,0.005,0.028
0.846,0.763,0.803,0.78,0.565,0.075,0.009,0.009
0.846,0.766,0.803,0.782,0.568,0.082,0.019,0.006
0.847,0.766,0.804,0.782,0.569,0.082,0.019,0.006
0.801,0.819,0.754,0.769,0.569,0.158,0.072,0.039
0.846,0.766,0.804,0.782,0.568,0.082,0.02,0.009
0.846,0.765,0.804,0.781,0.568,0.079,0.015,0.0
0.847,0.766,0.804,0.782,0.569,0.082,0.02,0.009
0.801,0.818,0.754,0.768,0.569,0.156,0.07,0.038
0.846,0.764,0.803,0.78,0.566,0.078,0.013,0.003
0.846,0.764,0.803,0.78,0.566,0.077,0.01,0.008
0.846,0.764,0.803,0.78,0.566,0.079,0.015,0.001
0.846,0.764,0.804,0.78,0.567,0.077,0.011,0.007
0.847,0.767,0.803,0.782,0.57,0.084,0.023,0.013
0.846,0.765,0.803,0.781,0.567,0.077,0.011,0.006
0.846,0.766,0.803,0.781,0.568,0.082,0.02,0.009
0.847,0.767,0.804,0.782,0.57,0.085,0.027,0.021
0.805,0.818,0.756,0.771,0.57,0.144,0.057,0.024
0.846,0.766,0.804,0.781,0.568,0.079,0.013,0.003
0.846,0.765,0.804,0.781,0.568,0.079,0.015,0.0
0.847,0.766,0.804,0.782,0.569,0.081,0.018,0.006
0.847,0.767,0.804,0.782,0.569,0.083,0.02,0.01
0.845,0.761,0.803,0.778,0.562,0.072,0.004,0.017
0.801,0.819,0.754,0.768,0.569,0.159,0.072,0.039
0.802,0.819,0.754,0.769,0.569,0.166,0.081,0.05
0.846,0.766,0.803,0.782,0.568,0.087,0.029,0.025
0.846,0.76,0.806,0.778,0.564,0.067,0.002,0.026
0.802,0.819,0.754,0.769,0.569,0.166,0.08,0.05
0.801,0.818,0.754,0.768,0.568,0.154,0.068,0.037
0.8,0.818,0.754,0.768,0.568,0.16,0.073,0.041
0.806,0.817,0.756,0.771,0.57,0.141,0.054,0.022
0.801,0.818,0.754,0.768,0.568,0.156,0.069,0.037
0.801,0.818,0.754,0.768,0.569,0.16,0.073,0.04
0.798,0.818,0.752,0.766,0.567,0.166,0.078,0.043
0.804,0.817,0.755,0.77,0.569,0.141,0.054,0.021
0.801,0.819,0.754,0.768,0.569,0.167,0.081,0.051
0.801,0.819,0.754,0.768,0.569,0.163,0.076,0.043
0.801,0.818,0.754,0.768,0.569,0.167,0.083,0.053
0.802,0.818,0.754,0.769,0.569,0.153,0.067,0.037
0.805,0.818,0.756,0.771,0.57,0.139,0.051,0.017
0.801,0.819,0.754,0.768,0.569,0.167,0.083,0.054
0.802,0.818,0.754,0.768,0.569,0.154,0.068,0.037
0.846,0.758,0.807,0.777,0.562,0.064,0.006,0.032
0.8,0.818,0.753,0.767,0.568,0.16,0.075,0.045
0.802,0.819,0.755,0.769,0.57,0.154,0.067,0.034
0.807,0.817,0.757,0.773,0.571,0.136,0.049,0.016
0.799,0.818,0.753,0.766,0.567,0.161,0.076,0.046
0.803,0.818,0.755,0.769,0.569,0.15,0.063,0.03
0.847,0.767,0.804,0.782,0.569,0.083,0.024,0.018
0.801,0.818,0.754,0.768,0.569,0.156,0.071,0.04
0.802,0.818,0.755,0.769,0.569,0.152,0.067,0.036
0.847,0.766,0.804,0.782,0.569,0.085,0.026,0.02
0.802,0.818,0.754,0.768,0.569,0.154,0.068,0.037
0.846,0.765,0.804,0.781,0.567,0.078,0.012,0.005
0.847,0.767,0.804,0.782,0.569,0.081,0.018,0.006
0.801,0.818,0.754,0.768,0.568,0.162,0.075,0.042
0.846,0.76,0.805,0.778,0.563,0.07,0.002,0.02
0.846,0.765,0.803,0.781,0.567,0.079,0.014,0.0
0.799,0.818,0.753,0.767,0.568,0.165,0.077,0.042
0.802,0.817,0.754,0.769,0.568,0.15,0.065,0.033
0.801,0.818,0.754,0.768,0.568,0.154,0.069,0.04
0.847,0.767,0.804,0.782,0.57,0.082,0.02,0.011
0.801,0.818,0.754,0.768,0.569,0.164,0.078,0.046
0.846,0.763,0.804,0.78,0.565,0.076,0.009,0.01
0.846,0.763,0.803,0.779,0.565,0.075,0.008,0.011
0.802,0.819,0.755,0.769,0.57,0.163,0.076,0.042
0.847,0.767,0.804,0.782,0.57,0.085,0.024,0.016
0.847,0.767,0.804,0.782,0.57,0.083,0.02,0.009
0.847,0.767,0.803,0.782,0.57,0.084,0.023,0.013
0.846,0.766,0.803,0.781,0.568,0.084,0.024,0.016
0.846,0.769,0.802,0.783,0.57,0.09,0.032,0.027
0.846,0.765,0.803,0.781,0.567,0.079,0.014,0.002
0.801,0.818,0.754,0.768,0.569,0.16,0.074,0.042
0.846,0.766,0.803,0.782,0.568,0.082,0.02,0.011
0.846,0.766,0.803,0.781,0.568,0.081,0.019,0.008
0.846,0.765,0.804,0.781,0.568,0.079,0.014,0.001
0.847,0.767,0.804,0.782,0.57,0.087,0.03,0.026
0.846,0.765,0.803,0.781,0.567,0.078,0.013,0.002
0.847,0.767,0.804,0.782,0.569,0.086,0.027,0.021
0.846,0.764,0.804,0.78,0.567,0.078,0.013,0.004
0.846,0.765,0.803,0.781,0.567,0.079,0.014,0.001
0.846,0.765,0.803,0.781,0.567,0.079,0.015,0.0
0.847,0.767,0.804,0.782,0.569,0.085,0.026,0.021
0.846,0.766,0.803,0.781,0.568,0.083,0.022,0.011
0.846,0.765,0.803,0.781,0.567,0.079,0.014,0.001
0.846,0.766,0.803,0.781,0.568,0.084,0.024,0.016
0.847,0.767,0.804,0.782,0.569,0.084,0.023,0.015
0.84,0.755,0.8,0.773,0.553,0.09,0.056,0.084
0.803,0.816,0.757,0.771,0.57,0.146,0.072,0.061
0.841,0.755,0.801,0.773,0.554,0.091,0.057,0.086
0.806,0.817,0.758,0.773,0.572,0.139,0.064,0.051
0.803,0.816,0.756,0.771,0.569,0.148,0.077,0.068
0.84,0.751,0.801,0.77,0.549,0.082,0.044,0.065
0.802,0.816,0.756,0.77,0.568,0.16,0.092,0.089
0.841,0.757,0.8,0.774,0.555,0.096,0.064,0.097
0.84,0.756,0.8,0.773,0.554,0.098,0.065,0.096
0.802,0.816,0.756,0.77,0.568,0.156,0.087,0.083
0.84,0.756,0.8,0.773,0.553,0.098,0.065,0.098
0.838,0.742,0.802,0.764,0.541,0.069,0.027,0.04
0.84,0.756,0.8,0.774,0.554,0.098,0.066,0.1
0.803,0.816,0.756,0.77,0.57,0.16,0.092,0.087
0.805,0.817,0.758,0.772,0.572,0.143,0.07,0.059
0.84,0.752,0.801,0.771,0.551,0.086,0.049,0.074
0.84,0.752,0.801,0.771,0.551,0.085,0.047,0.069
0.807,0.817,0.759,0.773,0.572,0.138,0.065,0.055
0.84,0.75,0.801,0.77,0.549,0.082,0.043,0.064
0.805,0.817,0.758,0.772,0.572,0.143,0.07,0.059
0.841,0.755,0.801,0.773,0.554,0.091,0.057,0.086
0.81,0.816,0.761,0.776,0.574,0.126,0.051,0.036
0.841,0.757,0.8,0.774,0.555,0.094,0.059,0.087
0.84,0.754,0.8,0.772,0.553,0.091,0.056,0.083
0.803,0.816,0.757,0.771,0.57,0.146,0.072,0.061
0.806,0.817,0.759,0.773,0.573,0.144,0.071,0.062
0.84,0.755,0.8,0.773,0.553,0.096,0.063,0.093
0.812,0.816,0.762,0.777,0.575,0.122,0.049,0.037
0.841,0.756,0.8,0.774,0.555,0.093,0.06,0.092
0.812,0.816,0.762,0.777,0.575,0.122,0.047,0.033
0.84,0.755,0.8,0.773,0.554,0.092,0.057,0.086
0.84,0.752,0.801,0.771,0.551,0.085,0.048,0.073
0.806,0.817,0.759,0.773,0.572,0.138,0.063,0.049
0.84,0.755,0.8,0.773,0.553,0.093,0.06,0.09
0.805,0.817,0.758,0.772,0.571,0.146,0.074,0.066
0.802,0.816,0.756,0.77,0.569,0.156,0.087,0.081
0.805,0.817,0.758,0.773,0.572,0.144,0.07,0.059
0.841,0.756,0.801,0.774,0.555,0.097,0.063,0.095
0.805,0.817,0.758,0.773,0.572,0.142,0.069,0.059
0.803,0.816,0.756,0.77,0.569,0.157,0.088,0.083
0.802,0.816,0.755,0.769,0.568,0.159,0.092,0.09
0.84,0.754,0.8,0.772,0.552,0.09,0.057,0.087
0.802,0.816,0.755,0.769,0.568,0.157,0.087,0.081
0.84,0.752,0.8,0.771,0.55,0.087,0.051,0.077
0.802,0.816,0.756,0.77,0.568,0.162,0.095,0.092
0.803,0.816,0.756,0.77,0.569,0.159,0.091,0.086
0.808,0.817,0.76,0.775,0.574,0.136,0.063,0.053
0.802,0.816,0.756,0.77,0.569,0.158,0.089,0.083
0.84,0.754,0.8,0.772,0.552,0.088,0.052,0.079
0.804,0.816,0.757,0.771,0.57,0.148,0.078,0.071
0.839,0.748,0.802,0.768,0.547,0.078,0.038,0.057
0.802,0.815,0.755,0.769,0.567,0.169,0.108,0.115
0.802,0.816,0.756,0.77,0.569,0.158,0.09,0.086
0.805,0.817,0.758,0.772,0.571,0.143,0.07,0.059
0.84,0.756,0.8,0.774,0.554,0.098,0.066,0.1
0.802,0.815,0.755,0.77,0.567,0.17,0.109,0.116
0.802,0.816,0.756,0.77,0.569,0.159,0.09,0.086
0.808,0.817,0.759,0.774,0.574,0.137,0.064,0.054
0.802,0.816,0.756,0.77,0.569,0.152,0.08,0.072
0.803,0.816,0.756,0.77,0.569,0.159,0.09,0.085
0.803,0.816,0.756,0.77,0.569,0.163,0.097,0.097
0.802,0.815,0.755,0.769,0.567,0.166,0.102,0.106
0.802,0.816,0.756,0.77,0.569,0.16,0.091,0.087
0.802,0.816,0.756,0.77,0.568,0.158,0.089,0.085
0.802,0.815,0.756,0.77,0.568,0.161,0.094,0.092
0.803,0.816,0.756,0.77,0.569,0.161,0.093,0.089
0.802,0.816,0.756,0.77,0.569,0.154,0.083,0.074
0.804,0.816,0.757,0.771,0.57,0.146,0.072,0.06
0.802,0.815,0.755,0.769,0.567,0.166,0.104,0.109
0.802,0.816,0.756,0.77,0.568,0.163,0.097,0.096
0.802,0.816,0.756,0.77,0.568,0.163,0.097,0.096
0.84,0.754,0.8,0.772,0.552,0.089,0.054,0.083
0.803,0.816,0.756,0.771,0.57,0.153,0.081,0.073
0.803,0.816,0.756,0.77,0.569,0.161,0.094,0.092
0.84,0.753,0.8,0.772,0.551,0.087,0.05,0.074
0.84,0.757,0.799,0.774,0.555,0.098,0.066,0.099
0.804,0.816,0.757,0.771,0.57,0.145,0.071,0.06
0.84,0.755,0.8,0.773,0.553,0.092,0.059,0.09
0.802,0.816,0.756,0.77,0.568,0.154,0.084,0.077
0.803,0.817,0.756,0.771,0.57,0.153,0.082,0.074
0.841,0.757,0.8,0.774,0.555,0.094,0.061,0.093
0.84,0.754,0.8,0.772,0.552,0.089,0.055,0.084
0.804,0.817,0.757,0.772,0.571,0.143,0.07,0.059
0.84,0.754,0.8,0.772,0.552,0.09,0.057,0.087
0.802,0.816,0.756,0.77,0.569,0.157,0.087,0.081
0.841,0.757,0.8,0.774,0.555,0.097,0.064,0.097
0.841,0.756,0.8,0.773,0.554,0.091,0.056,0.084
0.84,0.754,0.8,0.772,0.552,0.089,0.054,0.082
0.803,0.816,0.756,0.77,0.569,0.155,0.085,0.08
0.803,0.816,0.756,0.77,0.57,0.153,0.082,0.073
0.803,0.816,0.756,0.77,0.569,0.155,0.085,0.079
0.803,0.816,0.756,0.771,0.57,0.153,0.081,0.073
0.802,0.816,0.756,0.77,0.568,0.164,0.098,0.097
0.803,0.816,0.756,0.771,0.57,0.152,0.081,0.073
0.841,0.756,0.8,0.774,0.555,0.094,0.061,0.092
0.803,0.816,0.756,0.771,0.57,0.155,0.085,0.08
0.813,0.817,0.763,0.779,0.577,0.12,0.044,0.029
0.803,0.816,0.756,0.77,0.57,0.154,0.084,0.077
0.803,0.816,0.756,0.771,0.57,0.152,0.081,0.073
0.804,0.817,0.757,0.772,0.571,0.147,0.073,0.061
0.803,0.816,0.756,0.771,0.57,0.157,0.087,0.08
0.803,0.816,0.756,0.77,0.569,0.153,0.083,0.076
0.803,0.816,0.757,0.771,0.57,0.15,0.079,0.072
0.804,0.817,0.757,0.772,0.571,0.147,0.073,0.061
0.803,0.816,0.756,0.77,0.569,0.153,0.083,0.076
0.803,0.816,0.756,0.77,0.569,0.158,0.089,0.083
0.802,0.816,0.756,0.77,0.569,0.157,0.088,0.084
0.806,0.817,0.758,0.773,0.573,0.14,0.065,0.052
0.803,0.816,0.756,0.77,0.569,0.159,0.089,0.084
0.805,0.817,0.758,0.772,0.572,0.144,0.069,0.056
0.803,0.817,0.756,0.771,0.57,0.156,0.086,0.08
0.802,0.816,0.756,0.77,0.569,0.161,0.093,0.09
0.803,0.817,0.756,0.771,0.57,0.153,0.081,0.073
0.804,0.816,0.757,0.771,0.57,0.149,0.077,0.067
0.803,0.816,0.756,0.771,0.569,0.153,0.083,0.076
0.803,0.817,0.757,0.771,0.57,0.153,0.082,0.073
0.803,0.816,0.756,0.771,0.57,0.152,0.081,0.073
0.802,0.816,0.756,0.77,0.569,0.157,0.087,0.081
0.803,0.816,0.756,0.77,0.57,0.159,0.089,0.084
0.805,0.817,0.758,0.772,0.572,0.144,0.069,0.056
0.808,0.817,0.76,0.775,0.573,0.135,0.061,0.048
0.803,0.816,0.756,0.771,0.57,0.152,0.081,0.073
0.806,0.817,0.759,0.773,0.573,0.144,0.073,0.065
0.803,0.816,0.757,0.771,0.57,0.149,0.077,0.067
0.804,0.817,0.758,0.772,0.571,0.143,0.07,0.057
0.807,0.817,0.759,0.774,0.573,0.143,0.07,0.061
0.803,0.816,0.756,0.771,0.57,0.152,0.081,0.073
0.808,0.817,0.76,0.774,0.574,0.138,0.065,0.055
0.803,0.817,0.756,0.771,0.57,0.156,0.086,0.08
0.812,0.816,0.762,0.777,0.575,0.12,0.043,0.027
0.813,0.817,0.763,0.779,0.577,0.12,0.044,0.029
0.803,0.816,0.756,0.77,0.569,0.153,0.083,0.076
0.806,0.817,0.758,0.773,0.573,0.144,0.073,0.065
0.808,0.817,0.76,0.775,0.574,0.136,0.062,0.05
0.803,0.816,0.756,0.77,0.569,0.152,0.082,0.075
0.808,0.817,0.76,0.775,0.574,0.136,0.062,0.05
0.805,0.817,0.757,0.772,0.571,0.144,0.071,0.059
0.808,0.817,0.759,0.774,0.573,0.134,0.06,0.048
0.806,0.817,0.758,0.773,0.573,0.145,0.073,0.065
