accuracy,recall,precision,f1,mcc,spd,aod,eod
0.85,0.627,0.741,0.654,0.35,0.066,0.06,0.097
0.854,0.616,0.767,0.644,0.351,0.052,0.044,0.071
0.85,0.627,0.741,0.655,0.35,0.052,0.029,0.039
0.851,0.633,0.74,0.66,0.357,0.077,0.066,0.094
0.847,0.592,0.742,0.613,0.298,0.042,0.041,0.074
0.849,0.601,0.75,0.625,0.318,0.036,0.019,0.03
0.847,0.629,0.727,0.655,0.342,0.071,0.064,0.097
0.838,0.633,0.7,0.654,0.325,0.074,0.055,0.07
0.855,0.614,0.773,0.643,0.353,0.044,0.027,0.041
0.85,0.603,0.756,0.628,0.324,0.035,0.017,0.025
0.855,0.628,0.762,0.658,0.366,0.057,0.041,0.062
0.856,0.616,0.778,0.646,0.359,0.051,0.036,0.054
0.854,0.61,0.769,0.637,0.343,0.035,0.015,0.024
0.844,0.632,0.715,0.656,0.337,0.046,0.017,0.018
0.856,0.618,0.776,0.647,0.361,0.041,0.025,0.041
0.854,0.61,0.771,0.638,0.346,0.04,0.025,0.042
0.85,0.601,0.755,0.626,0.321,0.038,0.021,0.03
0.85,0.633,0.737,0.66,0.354,0.067,0.046,0.061
0.85,0.636,0.736,0.663,0.357,0.074,0.058,0.081
0.854,0.611,0.771,0.639,0.347,0.032,0.013,0.024
0.85,0.603,0.751,0.628,0.322,0.048,0.034,0.05
0.85,0.599,0.756,0.624,0.319,0.041,0.029,0.046
0.847,0.593,0.745,0.615,0.302,0.049,0.04,0.059
0.851,0.602,0.759,0.628,0.326,0.047,0.035,0.053
0.854,0.61,0.77,0.637,0.344,0.039,0.026,0.044
0.851,0.603,0.758,0.628,0.326,0.046,0.034,0.05
0.845,0.592,0.734,0.613,0.294,0.057,0.055,0.084
0.857,0.619,0.778,0.649,0.364,0.043,0.023,0.036
0.853,0.608,0.77,0.635,0.341,0.046,0.031,0.045
0.842,0.628,0.711,0.651,0.328,0.058,0.041,0.061
0.844,0.585,0.732,0.605,0.282,0.032,0.027,0.05
0.853,0.609,0.768,0.636,0.342,0.048,0.036,0.057
0.846,0.589,0.74,0.61,0.292,0.044,0.039,0.062
0.852,0.608,0.762,0.634,0.336,0.04,0.029,0.05
0.842,0.629,0.71,0.652,0.329,0.071,0.057,0.081
0.848,0.594,0.747,0.616,0.304,0.051,0.049,0.079
0.846,0.591,0.739,0.612,0.294,0.056,0.054,0.084
0.854,0.61,0.768,0.638,0.344,0.053,0.042,0.062
0.845,0.587,0.738,0.606,0.287,0.048,0.057,0.102
0.848,0.594,0.748,0.617,0.306,0.035,0.02,0.031
0.855,0.616,0.773,0.645,0.355,0.036,0.009,0.009
0.843,0.631,0.713,0.654,0.334,0.047,0.02,0.023
0.846,0.587,0.741,0.607,0.289,0.055,0.058,0.092
0.845,0.632,0.721,0.657,0.342,0.069,0.058,0.089
0.841,0.629,0.708,0.652,0.327,0.05,0.024,0.028
0.839,0.625,0.702,0.647,0.317,0.058,0.032,0.036
0.842,0.584,0.722,0.602,0.273,0.029,0.023,0.042
0.847,0.588,0.746,0.609,0.295,0.043,0.04,0.067
0.848,0.591,0.753,0.613,0.304,0.04,0.032,0.052
0.847,0.59,0.747,0.611,0.297,0.048,0.045,0.072
0.84,0.623,0.705,0.645,0.317,0.07,0.05,0.062
0.847,0.593,0.744,0.615,0.301,0.04,0.031,0.051
0.845,0.587,0.735,0.607,0.287,0.03,0.026,0.052
0.857,0.618,0.783,0.649,0.366,0.04,0.016,0.021
0.845,0.587,0.735,0.607,0.287,0.034,0.026,0.047
0.842,0.626,0.71,0.649,0.325,0.049,0.025,0.031
0.843,0.582,0.726,0.599,0.272,0.032,0.032,0.06
0.856,0.615,0.775,0.645,0.356,0.038,0.014,0.016
0.858,0.621,0.787,0.652,0.373,0.052,0.039,0.061
0.847,0.595,0.743,0.618,0.304,0.044,0.048,0.089
0.857,0.62,0.777,0.65,0.365,0.046,0.025,0.036
0.849,0.617,0.74,0.643,0.335,0.041,0.013,0.01
0.845,0.588,0.733,0.608,0.287,0.031,0.025,0.047
0.851,0.627,0.744,0.655,0.353,0.051,0.028,0.037
0.852,0.622,0.75,0.65,0.349,0.038,0.009,0.007
0.857,0.62,0.777,0.65,0.365,0.035,0.001,0.01
0.844,0.585,0.731,0.604,0.281,0.034,0.028,0.05
0.857,0.615,0.782,0.645,0.36,0.045,0.026,0.036
0.854,0.627,0.755,0.656,0.36,0.043,0.012,0.009
0.856,0.616,0.775,0.645,0.357,0.038,0.012,0.014
0.846,0.629,0.723,0.654,0.339,0.062,0.046,0.066
0.856,0.616,0.774,0.645,0.356,0.045,0.026,0.039
0.856,0.616,0.775,0.646,0.358,0.035,0.008,0.006
0.858,0.62,0.783,0.651,0.368,0.046,0.028,0.043
0.835,0.629,0.691,0.649,0.315,0.087,0.071,0.091
0.853,0.626,0.751,0.654,0.355,0.044,0.019,0.025
0.854,0.628,0.757,0.657,0.362,0.058,0.045,0.07
0.834,0.63,0.69,0.649,0.314,0.058,0.028,0.027
0.847,0.624,0.729,0.65,0.337,0.056,0.039,0.057
0.857,0.62,0.78,0.651,0.367,0.037,0.01,0.011
0.856,0.617,0.778,0.647,0.361,0.039,0.017,0.023
0.848,0.626,0.731,0.652,0.341,0.058,0.037,0.049
0.859,0.623,0.786,0.655,0.375,0.051,0.038,0.061
0.857,0.619,0.782,0.65,0.367,0.036,0.008,0.006
0.858,0.621,0.787,0.652,0.373,0.039,0.011,0.011
0.857,0.618,0.78,0.648,0.363,0.039,0.014,0.016
0.857,0.619,0.777,0.65,0.364,0.041,0.017,0.023
0.855,0.613,0.775,0.641,0.352,0.04,0.02,0.029
0.857,0.618,0.781,0.648,0.364,0.042,0.019,0.023
0.856,0.619,0.775,0.649,0.361,0.046,0.03,0.046
0.858,0.619,0.787,0.65,0.371,0.038,0.012,0.013
0.859,0.621,0.79,0.652,0.374,0.048,0.031,0.048
0.856,0.616,0.778,0.646,0.359,0.038,0.01,0.009
0.857,0.62,0.78,0.65,0.367,0.044,0.025,0.038
0.855,0.616,0.771,0.645,0.355,0.039,0.016,0.021
0.857,0.618,0.78,0.648,0.363,0.04,0.018,0.026
0.858,0.621,0.783,0.652,0.37,0.038,0.006,0.0
0.857,0.617,0.784,0.647,0.364,0.043,0.023,0.034
0.855,0.618,0.771,0.648,0.358,0.041,0.017,0.021
0.854,0.612,0.768,0.64,0.347,0.042,0.026,0.042
0.856,0.618,0.775,0.647,0.36,0.048,0.027,0.036
0.858,0.622,0.782,0.653,0.371,0.049,0.033,0.051
0.852,0.625,0.769,0.655,0.367,0.053,0.02,0.017
0.851,0.625,0.762,0.654,0.362,0.039,0.006,0.005
0.842,0.628,0.723,0.653,0.338,0.041,0.009,0.012
0.855,0.615,0.796,0.644,0.368,0.042,0.017,0.024
0.84,0.632,0.715,0.655,0.336,0.068,0.05,0.074
0.845,0.632,0.733,0.659,0.351,0.065,0.039,0.052
0.85,0.619,0.761,0.647,0.353,0.04,0.009,0.009
0.854,0.617,0.789,0.646,0.367,0.049,0.027,0.04
0.837,0.632,0.707,0.654,0.331,0.06,0.047,0.08
0.847,0.635,0.739,0.663,0.36,0.07,0.055,0.086
0.85,0.62,0.76,0.648,0.353,0.041,0.007,0.004
0.836,0.632,0.705,0.654,0.329,0.065,0.05,0.08
0.851,0.628,0.76,0.657,0.364,0.045,0.018,0.028
0.852,0.608,0.787,0.635,0.351,0.034,0.013,0.023
0.853,0.615,0.787,0.644,0.363,0.046,0.029,0.048
0.846,0.63,0.74,0.657,0.353,0.063,0.046,0.071
0.855,0.616,0.799,0.646,0.372,0.046,0.022,0.033
0.846,0.629,0.74,0.656,0.352,0.05,0.03,0.051
0.854,0.614,0.792,0.643,0.364,0.051,0.033,0.051
0.848,0.637,0.742,0.665,0.364,0.05,0.026,0.044
0.854,0.616,0.788,0.646,0.366,0.037,0.004,0.001
0.851,0.635,0.754,0.664,0.371,0.074,0.063,0.099
0.855,0.634,0.777,0.665,0.385,0.066,0.046,0.069
0.854,0.615,0.789,0.645,0.365,0.059,0.043,0.065
0.849,0.629,0.75,0.657,0.359,0.062,0.046,0.074
0.85,0.606,0.779,0.632,0.344,0.033,0.009,0.013
0.848,0.638,0.74,0.666,0.365,0.062,0.044,0.073
0.853,0.625,0.773,0.655,0.37,0.041,0.013,0.02
0.853,0.61,0.792,0.639,0.359,0.038,0.015,0.022
0.844,0.595,0.751,0.617,0.308,0.045,0.029,0.043
0.836,0.632,0.705,0.654,0.329,0.071,0.051,0.073
0.852,0.608,0.787,0.635,0.351,0.033,0.008,0.013
0.838,0.632,0.712,0.655,0.335,0.059,0.039,0.061
0.845,0.635,0.733,0.661,0.355,0.049,0.022,0.034
0.85,0.638,0.751,0.667,0.372,0.07,0.05,0.074
0.852,0.64,0.757,0.67,0.379,0.065,0.046,0.073
0.846,0.597,0.758,0.62,0.317,0.039,0.024,0.04
0.837,0.628,0.707,0.651,0.326,0.064,0.047,0.072
0.856,0.616,0.8,0.646,0.373,0.054,0.039,0.063
0.852,0.633,0.759,0.663,0.372,0.051,0.025,0.039
0.854,0.615,0.793,0.644,0.367,0.036,0.007,0.006
0.816,0.636,0.665,0.647,0.299,0.105,0.087,0.112
0.852,0.625,0.766,0.654,0.365,0.056,0.04,0.066
0.85,0.605,0.777,0.632,0.342,0.035,0.012,0.018
0.849,0.632,0.749,0.66,0.362,0.068,0.061,0.103
0.836,0.629,0.704,0.651,0.324,0.068,0.048,0.069
0.853,0.611,0.79,0.639,0.358,0.035,0.015,0.029
0.848,0.602,0.766,0.627,0.33,0.046,0.025,0.034
0.855,0.635,0.774,0.667,0.385,0.071,0.053,0.078
0.84,0.63,0.715,0.654,0.335,0.063,0.048,0.077
0.838,0.632,0.711,0.654,0.333,0.065,0.053,0.088
0.846,0.63,0.738,0.657,0.352,0.042,0.012,0.019
0.85,0.606,0.773,0.632,0.34,0.038,0.018,0.03
0.851,0.625,0.762,0.654,0.362,0.041,0.011,0.014
0.85,0.624,0.761,0.653,0.36,0.043,0.015,0.022
0.854,0.631,0.771,0.662,0.377,0.063,0.042,0.062
0.848,0.631,0.744,0.658,0.357,0.041,0.018,0.036
0.851,0.627,0.763,0.656,0.365,0.045,0.02,0.033
0.837,0.633,0.709,0.656,0.334,0.056,0.032,0.048
0.848,0.602,0.77,0.626,0.331,0.037,0.016,0.024
0.849,0.633,0.748,0.661,0.363,0.045,0.014,0.019
0.852,0.629,0.763,0.658,0.368,0.047,0.024,0.04
0.849,0.624,0.752,0.652,0.353,0.037,0.008,0.012
0.838,0.636,0.711,0.659,0.339,0.066,0.048,0.074
0.853,0.613,0.79,0.642,0.362,0.035,0.013,0.024
0.837,0.636,0.709,0.658,0.337,0.049,0.028,0.052
0.85,0.631,0.752,0.659,0.363,0.057,0.038,0.061
0.844,0.643,0.728,0.668,0.361,0.054,0.035,0.064
0.85,0.605,0.779,0.631,0.342,0.031,0.002,0.001
0.854,0.611,0.798,0.639,0.363,0.036,0.011,0.017
0.811,0.625,0.653,0.636,0.277,0.078,0.058,0.077
0.854,0.612,0.795,0.641,0.364,0.034,0.005,0.005
0.809,0.632,0.654,0.641,0.285,0.062,0.045,0.073
0.851,0.608,0.779,0.635,0.347,0.034,0.014,0.027
0.847,0.634,0.741,0.661,0.359,0.045,0.025,0.048
0.852,0.606,0.787,0.633,0.35,0.034,0.017,0.033
0.851,0.635,0.756,0.664,0.372,0.066,0.054,0.09
0.852,0.609,0.788,0.637,0.355,0.033,0.007,0.01
0.853,0.613,0.787,0.642,0.36,0.048,0.027,0.041
0.818,0.643,0.671,0.654,0.312,0.073,0.043,0.054
0.852,0.636,0.76,0.666,0.377,0.072,0.067,0.114
0.813,0.634,0.659,0.644,0.293,0.061,0.043,0.07
0.853,0.612,0.788,0.641,0.359,0.042,0.022,0.036
0.811,0.632,0.656,0.642,0.287,0.07,0.049,0.07
0.852,0.633,0.761,0.663,0.373,0.05,0.027,0.046
0.852,0.61,0.785,0.638,0.354,0.05,0.038,0.064
0.847,0.625,0.743,0.653,0.349,0.049,0.026,0.043
0.853,0.613,0.787,0.642,0.36,0.036,0.008,0.011
0.854,0.61,0.796,0.638,0.361,0.032,0.008,0.015
0.822,0.641,0.675,0.654,0.314,0.086,0.062,0.079
0.813,0.629,0.658,0.64,0.286,0.089,0.064,0.077
0.851,0.607,0.782,0.634,0.347,0.043,0.022,0.033
0.854,0.612,0.792,0.641,0.362,0.032,0.003,0.013
0.852,0.609,0.788,0.637,0.355,0.041,0.021,0.035
0.854,0.614,0.795,0.644,0.367,0.04,0.021,0.038
0.818,0.637,0.669,0.65,0.305,0.098,0.073,0.087
0.856,0.62,0.799,0.652,0.38,0.048,0.027,0.042
0.854,0.617,0.788,0.647,0.367,0.054,0.04,0.067
0.814,0.634,0.661,0.645,0.294,0.064,0.041,0.058
0.808,0.629,0.651,0.638,0.279,0.073,0.06,0.091
0.816,0.637,0.664,0.648,0.301,0.07,0.04,0.047
0.855,0.613,0.799,0.642,0.368,0.046,0.03,0.051
0.854,0.614,0.791,0.643,0.364,0.044,0.022,0.033
0.852,0.626,0.766,0.655,0.366,0.059,0.038,0.056
0.813,0.633,0.658,0.643,0.29,0.081,0.063,0.088
0.838,0.575,0.729,0.589,0.261,0.04,0.026,0.034
0.852,0.611,0.785,0.639,0.356,0.048,0.036,0.064
0.853,0.609,0.794,0.637,0.358,0.044,0.024,0.037
0.838,0.637,0.71,0.66,0.34,0.076,0.064,0.101
0.855,0.616,0.795,0.645,0.369,0.043,0.015,0.018
0.839,0.579,0.733,0.595,0.271,0.037,0.028,0.045
0.853,0.614,0.788,0.643,0.363,0.052,0.035,0.055
0.853,0.61,0.789,0.638,0.357,0.048,0.028,0.042
0.852,0.609,0.786,0.637,0.354,0.037,0.019,0.035
0.854,0.615,0.788,0.644,0.364,0.034,0.002,0.001
0.854,0.612,0.797,0.641,0.365,0.053,0.043,0.073
0.836,0.575,0.714,0.589,0.253,0.032,0.019,0.031
0.854,0.612,0.794,0.641,0.363,0.044,0.028,0.049
0.854,0.614,0.791,0.643,0.364,0.034,0.004,0.004
0.855,0.615,0.798,0.644,0.37,0.044,0.022,0.033
0.854,0.613,0.793,0.642,0.363,0.048,0.032,0.051
0.853,0.611,0.788,0.639,0.358,0.045,0.028,0.046
0.854,0.613,0.797,0.643,0.367,0.045,0.027,0.044
0.843,0.592,0.747,0.613,0.301,0.023,0.003,0.008
0.854,0.615,0.794,0.644,0.368,0.047,0.03,0.05
0.854,0.617,0.791,0.647,0.369,0.049,0.033,0.055
0.852,0.612,0.78,0.64,0.354,0.054,0.036,0.053
0.853,0.612,0.786,0.641,0.359,0.045,0.021,0.029
0.858,0.619,0.811,0.651,0.385,0.041,0.019,0.032
0.853,0.613,0.79,0.642,0.362,0.037,0.014,0.024
0.857,0.619,0.803,0.65,0.38,0.039,0.011,0.015
0.839,0.631,0.715,0.655,0.336,0.069,0.048,0.069
0.854,0.618,0.788,0.647,0.368,0.053,0.035,0.054
0.835,0.628,0.703,0.65,0.323,0.059,0.041,0.067
0.853,0.61,0.792,0.639,0.359,0.034,0.002,0.002
0.843,0.624,0.728,0.649,0.336,0.036,0.004,0.003
0.855,0.618,0.796,0.648,0.373,0.055,0.039,0.062
0.855,0.614,0.801,0.644,0.371,0.035,0.009,0.016
0.852,0.607,0.784,0.634,0.349,0.033,0.006,0.008
0.854,0.616,0.792,0.645,0.367,0.048,0.025,0.035
0.854,0.613,0.791,0.642,0.363,0.049,0.033,0.053
0.853,0.612,0.785,0.64,0.357,0.036,0.009,0.012
0.855,0.617,0.794,0.647,0.371,0.038,0.01,0.015
0.854,0.613,0.793,0.642,0.363,0.046,0.028,0.046
0.853,0.607,0.792,0.635,0.354,0.038,0.016,0.026
0.856,0.617,0.799,0.647,0.374,0.043,0.022,0.038
0.854,0.611,0.793,0.64,0.362,0.034,0.006,0.007
0.852,0.61,0.784,0.637,0.353,0.033,0.002,0.002
0.852,0.61,0.784,0.637,0.353,0.033,0.002,0.012
0.852,0.611,0.776,0.639,0.351,0.031,0.016,0.048
0.85,0.63,0.749,0.658,0.359,0.051,0.011,0.001
0.849,0.627,0.745,0.655,0.353,0.06,0.034,0.041
0.845,0.625,0.731,0.651,0.34,0.059,0.025,0.018
0.855,0.615,0.787,0.644,0.363,0.039,0.003,0.024
0.848,0.629,0.739,0.656,0.351,0.047,0.008,0.002
0.853,0.613,0.781,0.641,0.356,0.049,0.014,0.004
0.854,0.611,0.784,0.64,0.356,0.056,0.033,0.042
0.834,0.625,0.697,0.646,0.314,0.046,0.018,0.024
0.844,0.629,0.724,0.654,0.34,0.044,0.0,0.018
0.853,0.627,0.766,0.657,0.367,0.04,0.007,0.03
0.853,0.612,0.776,0.64,0.352,0.048,0.016,0.009
0.85,0.624,0.752,0.652,0.354,0.044,0.001,0.017
0.853,0.628,0.764,0.658,0.367,0.049,0.001,0.026
0.847,0.59,0.763,0.611,0.307,0.04,0.022,0.03
0.848,0.632,0.739,0.659,0.355,0.062,0.031,0.034
0.852,0.614,0.772,0.642,0.352,0.044,0.007,0.006
0.847,0.63,0.738,0.657,0.352,0.057,0.021,0.015
0.852,0.609,0.776,0.637,0.347,0.035,0.006,0.027
0.838,0.634,0.706,0.656,0.332,0.08,0.052,0.059
0.854,0.63,0.77,0.66,0.374,0.046,0.002,0.016
0.85,0.633,0.748,0.661,0.363,0.054,0.015,0.005
0.836,0.625,0.702,0.647,0.318,0.063,0.037,0.044
0.851,0.624,0.756,0.653,0.357,0.044,0.001,0.017
0.853,0.611,0.781,0.639,0.353,0.028,0.018,0.047
0.81,0.621,0.648,0.631,0.267,0.055,0.014,0.004
0.845,0.59,0.754,0.61,0.302,0.033,0.013,0.017
0.855,0.627,0.775,0.658,0.374,0.046,0.003,0.015
0.85,0.605,0.77,0.632,0.338,0.041,0.003,0.017
0.846,0.636,0.732,0.662,0.355,0.052,0.018,0.018
0.839,0.575,0.726,0.589,0.26,0.04,0.018,0.013
0.809,0.623,0.648,0.633,0.27,0.07,0.031,0.017
0.854,0.608,0.79,0.636,0.355,0.047,0.019,0.018
0.852,0.608,0.779,0.636,0.348,0.04,0.005,0.007
0.852,0.609,0.776,0.636,0.347,0.028,0.015,0.04
0.855,0.619,0.784,0.649,0.368,0.047,0.005,0.015
0.848,0.6,0.76,0.624,0.322,0.047,0.019,0.014
0.854,0.614,0.783,0.643,0.359,0.03,0.013,0.036
0.851,0.63,0.752,0.659,0.362,0.059,0.02,0.011
0.854,0.628,0.767,0.659,0.37,0.033,0.015,0.04
0.848,0.628,0.74,0.655,0.351,0.052,0.018,0.015
0.854,0.617,0.783,0.646,0.363,0.045,0.01,0.001
0.835,0.633,0.699,0.654,0.325,0.058,0.026,0.026
0.849,0.624,0.747,0.652,0.35,0.041,0.005,0.003
0.854,0.615,0.78,0.644,0.358,0.027,0.023,0.056
0.847,0.635,0.735,0.662,0.357,0.054,0.012,0.001
0.851,0.623,0.757,0.652,0.356,0.04,0.003,0.022
0.85,0.607,0.769,0.633,0.339,0.041,0.017,0.02
0.847,0.595,0.76,0.617,0.314,0.032,0.002,0.009
0.853,0.611,0.781,0.639,0.353,0.041,0.001,0.018
0.853,0.615,0.778,0.644,0.358,0.043,0.004,0.012
0.853,0.624,0.766,0.654,0.364,0.038,0.008,0.032
0.849,0.626,0.748,0.654,0.354,0.043,0.003,0.011
0.847,0.593,0.759,0.615,0.31,0.022,0.011,0.026
0.849,0.626,0.747,0.654,0.353,0.047,0.008,0.003
0.839,0.63,0.709,0.652,0.329,0.055,0.036,0.058
0.836,0.627,0.701,0.648,0.319,0.06,0.042,0.063
0.853,0.611,0.782,0.639,0.354,0.032,0.012,0.038
0.848,0.626,0.741,0.653,0.348,0.046,0.012,0.009
0.853,0.613,0.777,0.641,0.353,0.031,0.015,0.043
0.852,0.633,0.753,0.663,0.368,0.052,0.013,0.005
0.852,0.609,0.775,0.636,0.346,0.043,0.01,0.0
0.838,0.628,0.706,0.65,0.324,0.07,0.049,0.066
0.853,0.612,0.776,0.64,0.352,0.03,0.016,0.045
0.85,0.629,0.751,0.657,0.36,0.059,0.028,0.031
0.851,0.635,0.751,0.664,0.368,0.045,0.004,0.008
0.853,0.613,0.779,0.642,0.356,0.034,0.008,0.031
0.854,0.614,0.784,0.643,0.36,0.038,0.008,0.036
0.832,0.624,0.69,0.644,0.307,0.058,0.029,0.031
0.843,0.638,0.722,0.662,0.35,0.063,0.035,0.044
0.852,0.609,0.776,0.636,0.347,0.037,0.006,0.03
0.842,0.637,0.719,0.661,0.346,0.061,0.035,0.047
0.851,0.629,0.753,0.658,0.362,0.051,0.015,0.011
0.855,0.617,0.785,0.647,0.366,0.04,0.002,0.022
0.854,0.613,0.783,0.642,0.358,0.033,0.01,0.033
0.838,0.627,0.708,0.65,0.325,0.067,0.045,0.061
0.853,0.613,0.776,0.641,0.352,0.038,0.005,0.028
0.854,0.615,0.78,0.644,0.358,0.031,0.017,0.046
0.854,0.613,0.788,0.642,0.361,0.041,0.004,0.011
0.854,0.615,0.782,0.645,0.361,0.037,0.008,0.034
0.853,0.611,0.778,0.639,0.351,0.037,0.006,0.03
0.848,0.597,0.766,0.62,0.321,0.038,0.017,0.023
0.854,0.615,0.786,0.644,0.362,0.035,0.009,0.034
0.856,0.617,0.789,0.647,0.368,0.034,0.014,0.044
0.854,0.614,0.785,0.643,0.361,0.035,0.006,0.026
0.855,0.617,0.785,0.647,0.366,0.037,0.008,0.032
0.853,0.615,0.778,0.644,0.358,0.043,0.001,0.019
0.855,0.616,0.789,0.646,0.367,0.032,0.01,0.029
0.853,0.61,0.783,0.639,0.353,0.035,0.003,0.02
0.854,0.616,0.779,0.645,0.359,0.03,0.021,0.056
0.853,0.612,0.778,0.64,0.353,0.028,0.021,0.055
0.853,0.613,0.778,0.642,0.355,0.027,0.02,0.051
0.853,0.611,0.784,0.639,0.354,0.042,0.005,0.01
0.853,0.616,0.777,0.645,0.359,0.033,0.016,0.049
0.853,0.615,0.778,0.644,0.358,0.036,0.009,0.034
0.853,0.609,0.78,0.637,0.35,0.037,0.0,0.015
0.854,0.614,0.783,0.643,0.359,0.032,0.013,0.041
0.855,0.616,0.785,0.646,0.364,0.036,0.008,0.032
0.853,0.609,0.78,0.637,0.35,0.043,0.012,0.005
0.852,0.61,0.775,0.637,0.347,0.033,0.008,0.03
0.853,0.616,0.773,0.645,0.356,0.044,0.003,0.017
0.854,0.614,0.781,0.643,0.358,0.036,0.01,0.038
0.854,0.613,0.782,0.642,0.357,0.038,0.001,0.018
0.855,0.616,0.786,0.646,0.365,0.033,0.006,0.022
0.852,0.608,0.774,0.635,0.344,0.027,0.02,0.052
0.854,0.615,0.781,0.644,0.359,0.048,0.011,0.001
0.838,0.628,0.708,0.651,0.327,0.079,0.055,0.066
0.854,0.611,0.787,0.64,0.358,0.033,0.009,0.033
0.854,0.631,0.767,0.661,0.373,0.044,0.003,0.011
0.851,0.626,0.755,0.655,0.359,0.044,0.005,0.008
0.855,0.616,0.785,0.646,0.364,0.024,0.033,0.076
0.851,0.612,0.767,0.639,0.345,0.045,0.005,0.013
0.853,0.611,0.78,0.639,0.353,0.029,0.009,0.025
0.853,0.613,0.778,0.641,0.354,0.049,0.019,0.016
0.855,0.618,0.784,0.648,0.366,0.039,0.006,0.029
0.854,0.614,0.787,0.643,0.361,0.031,0.021,0.058
0.852,0.609,0.778,0.636,0.348,0.039,0.005,0.005
0.85,0.61,0.765,0.637,0.342,0.03,0.015,0.043
0.854,0.614,0.786,0.643,0.362,0.036,0.009,0.036
0.854,0.615,0.782,0.645,0.361,0.031,0.014,0.039
0.854,0.614,0.782,0.643,0.359,0.033,0.011,0.034
0.848,0.597,0.761,0.621,0.319,0.044,0.019,0.018
0.854,0.611,0.786,0.64,0.357,0.032,0.006,0.023
0.852,0.606,0.779,0.633,0.345,0.054,0.031,0.038
0.85,0.6,0.777,0.625,0.333,0.033,0.003,0.02
0.855,0.621,0.783,0.651,0.37,0.048,0.013,0.004
0.845,0.631,0.73,0.657,0.347,0.06,0.03,0.034
0.851,0.608,0.773,0.635,0.344,0.04,0.0,0.02
0.854,0.618,0.779,0.647,0.363,0.032,0.017,0.047
0.844,0.629,0.726,0.654,0.342,0.062,0.034,0.039
0.853,0.614,0.778,0.643,0.356,0.043,0.004,0.011
0.847,0.635,0.735,0.662,0.356,0.056,0.024,0.026
0.855,0.617,0.784,0.646,0.364,0.051,0.013,0.001
0.854,0.611,0.785,0.639,0.355,0.034,0.006,0.025
0.842,0.628,0.721,0.653,0.336,0.051,0.014,0.005
0.847,0.629,0.737,0.655,0.349,0.044,0.007,0.0
0.857,0.621,0.794,0.652,0.377,0.036,0.007,0.025
0.852,0.61,0.776,0.637,0.348,0.032,0.009,0.03
0.853,0.613,0.777,0.641,0.353,0.031,0.013,0.038
0.847,0.628,0.737,0.655,0.348,0.048,0.011,0.003
0.844,0.588,0.743,0.608,0.293,0.036,0.015,0.017
0.852,0.609,0.779,0.636,0.349,0.026,0.022,0.054
