gen,nevals,avg,std,min,max
0,50,[0.82176 0.07664],[0.03381157 0.02216552],[0.711 0.   ],[0.847 0.099]
1,4,[0.8144 0.062 ],[0.03025624 0.03104191],[0.754 0.   ],[0.831 0.08 ]
2,4,[0.7846 0.0308],[0.03747853 0.03772744],[0.754 0.   ],[0.831 0.078]
3,4,[0.7848 0.032 ],[0.03772214 0.03919184],[0.754 0.   ],[0.831 0.08 ]
4,4,[0.7988 0.0458],[0.03666824 0.0375148 ],[0.754 0.   ],[0.831 0.08 ]
5,3,[0.8156 0.0624],[0.0308     0.03120641],[0.754 0.   ],[0.831 0.079]
6,3,[0.831  0.0786],[1.11022302e-16 1.01980390e-03],[0.831 0.077],[0.831 0.08 ]
7,2,[0.83   0.0774],[0.002      0.00162481],[0.826 0.075],[0.831 0.08 ]
8,5,[0.8288 0.0764],[0.00193907 0.00135647],[0.826 0.074],[0.831 0.078]
9,5,[0.828  0.0772],[0.00167332 0.00193907],[0.826 0.075],[0.83 0.08]
10,3,[0.8262 0.0762],[0.0004 0.0024],[0.826 0.075],[0.827 0.081]
11,3,[0.8266 0.079 ],[0.0004899  0.00334664],[0.826 0.075],[0.827 0.083]
12,4,[0.8296 0.0808],[0.00523832 0.00381576],[0.826 0.075],[0.84  0.087]
13,4,[0.8292 0.0784],[0.00541849 0.00349857],[0.826 0.075],[0.84  0.084]
14,5,[0.8294 0.0782],[0.00581722 0.00435431],[0.826 0.073],[0.841 0.086]
15,4,[0.8264 0.0762],[0.0004899 0.0024   ],[0.826 0.072],[0.827 0.079]
16,5,[0.8268 0.0776],[0.0004     0.00174356],[0.826 0.075],[0.827 0.079]
17,4,[0.8266 0.0766],[0.0004899  0.00241661],[0.826 0.074],[0.827 0.08 ]
18,3,[0.8264 0.0762],[0.0004899  0.00183303],[0.826 0.074],[0.827 0.078]
19,1,[0.8264 0.075 ],[0.0004899  0.00154919],[0.826 0.074],[0.827 0.078]
20,4,[0.8266 0.0766],[0.0004899 0.0012   ],[0.826 0.075],[0.827 0.078]
21,5,[0.8272 0.104 ],[0.00146969 0.05202307],[0.826 0.077],[0.83  0.208]
22,3,[0.83  0.078],[0.00750999 0.00593296],[0.826 0.071],[0.845 0.089]
23,3,[0.8154 0.0778],[0.03260429 0.00248193],[0.752 0.075],[0.846 0.082]
24,3,[0.8342 0.081 ],[0.00923905 0.00554977],[0.826 0.075],[0.846 0.091]
25,4,[0.8382 0.0816],[0.00915205 0.00257682],[0.827 0.079],[0.846 0.086]
