gen,nevals,avg,std,min,max
0,50,[0.81914 0.07794],[0.03062353 0.02238071],[0.723 0.   ],[0.842 0.101]
1,5,[0.8178 0.081 ],[0.03231346 0.00756307],[0.754 0.067],[0.838 0.087]
2,4,[0.827 0.116],[0.01395708 0.06508763],[0.801 0.077],[0.839 0.246]
3,5,[0.8206 0.0778],[0.02368628 0.01072194],[0.774 0.057],[0.835 0.085]
4,5,[0.8228 0.1162],[0.02127346 0.06193997],[0.781 0.081],[0.838 0.24 ]
5,4,[0.825  0.1172],[0.0223875  0.06149276],[0.781 0.084],[0.839 0.24 ]
6,4,[0.811  0.1198],[0.03261288 0.06926586],[0.752 0.078],[0.839 0.258]
7,3,[0.7866 0.11  ],[0.0305457 0.074996 ],[0.753 0.059],[0.839 0.258]
8,5,[0.7966 0.156 ],[0.02456502 0.09750487],[0.77  0.062],[0.838 0.276]
9,4,[0.801  0.1134],[0.03353804 0.07383116],[0.758 0.062],[0.839 0.26 ]
10,5,[0.7944 0.0692],[0.03618066 0.01684518],[0.759 0.04 ],[0.839 0.087]
11,4,[0.8076 0.1152],[0.039717   0.05653105],[0.743 0.083],[0.839 0.228]
12,5,[0.8202 0.0744],[0.02726463 0.01760227],[0.768 0.044],[0.839 0.09 ]
13,5,[0.8122 0.0742],[0.02549824 0.01038075],[0.775 0.061],[0.839 0.086]
14,4,[0.8134 0.1092],[0.01645114 0.07663002],[0.791 0.065],[0.839 0.262]
15,5,[0.7966 0.0714],[0.02982348 0.00868562],[0.755 0.064],[0.826 0.083]
16,4,[0.7972 0.0556],[0.03124996 0.03044076],[0.748 0.   ],[0.829 0.093]
17,4,[0.8068 0.0568],[0.02989582 0.03004929],[0.748 0.   ],[0.832 0.09 ]
18,4,[0.7928 0.0438],[0.03693454 0.03695619],[0.748 0.   ],[0.832 0.09 ]
19,5,[0.818  0.0648],[0.     0.0004],[0.818 0.064],[0.818 0.065]
20,4,[0.8044 0.0718],[0.0272     0.01410532],[0.75  0.064],[0.818 0.1  ]
21,5,[0.8214 0.0694],[0.0068     0.00930806],[0.818 0.064],[0.835 0.088]
22,4,[0.8222 0.0686],[0.0084     0.00821219],[0.818 0.064],[0.839 0.085]
23,4,[0.8236 0.0708],[0.00852291 0.00730479],[0.818 0.064],[0.84  0.082]
24,2,[0.818 0.065],[0.         0.00089443],[0.818 0.064],[0.818 0.066]
25,4,[0.82   0.0688],[0.004      0.00767854],[0.818 0.064],[0.828 0.084]
