gen,nevals,avg,std,min,max
0,50,[0.81468 0.07532],[0.03483931 0.03093053],[0.741 0.   ],[0.847 0.226]
1,5,[0.8222 0.0778],[0.02645298 0.00649307],[0.771 0.067],[0.846 0.086]
2,5,[0.8344 0.0824],[0.00714423 0.00361109],[0.825 0.078],[0.845 0.087]
3,4,[0.8362 0.0874],[0.0044     0.00440908],[0.828 0.079],[0.84  0.091]
4,5,[0.819  0.0698],[0.03381716 0.03524996],[0.752 0.   ],[0.84  0.096]
5,4,[0.8336 0.0906],[0.0093723  0.00601997],[0.815 0.079],[0.84  0.096]
6,4,[0.8372 0.0894],[0.00193907 0.00778717],[0.835 0.079],[0.84 0.1 ]
7,3,[0.8204 0.0712],[0.03427302 0.03624031],[0.752 0.   ],[0.84 0.1 ]
8,4,[0.822  0.0716],[0.03507136 0.03623037],[0.752 0.   ],[0.843 0.099]
9,5,[0.8228 0.0672],[0.03542541 0.03396115],[0.752 0.   ],[0.842 0.093]
10,4,[0.8408 0.0862],[0.00146969 0.00487442],[0.839 0.078],[0.843 0.093]
11,4,[0.8396 0.0824],[0.00366606 0.00760526],[0.833 0.072],[0.843 0.092]
12,3,[0.8396 0.0834],[0.00307246 0.00567803],[0.834 0.075],[0.843 0.091]
13,4,[0.8404 0.086 ],[0.0008     0.00340588],[0.839 0.081],[0.841 0.091]
14,4,[0.8396 0.0854],[0.0004899  0.00475815],[0.839 0.077],[0.84  0.091]
15,3,[0.8394 0.087 ],[0.0004899  0.00374166],[0.839 0.08 ],[0.84  0.091]
16,3,[0.8398 0.088 ],[0.00074833 0.006     ],[0.839 0.076],[0.841 0.091]
17,4,[0.841 0.084],[0.00260768 0.0073212 ],[0.839 0.071],[0.846 0.091]
18,4,[0.8396 0.0842],[0.0008     0.00331059],[0.838 0.08 ],[0.84  0.089]
19,3,[0.8318 0.1232],[0.01441388 0.07349395],[0.803 0.08 ],[0.84 0.27]
20,4,[0.8212 0.0802],[0.03460867 0.00299333],[0.752 0.076],[0.84  0.084]
21,5,[0.8414 0.0862],[0.00313688 0.00292575],[0.838 0.081],[0.847 0.09 ]
22,4,[0.8416 0.0854],[0.00382623 0.00665132],[0.837 0.073],[0.846 0.093]
23,5,[0.846  0.0804],[1.11022302e-16 5.16139516e-03],[0.846 0.073],[0.846 0.088]
24,3,[0.846  0.0772],[0.00063246 0.00444522],[0.845 0.072],[0.847 0.084]
25,4,[0.846  0.0782],[1.11022302e-16 2.92574777e-03],[0.846 0.073],[0.846 0.081]
