gen,nevals,avg,std,min,max
0,50,[0.8267  0.07042],[0.02912885 0.01690573],[0.733 0.   ],[0.849 0.099]
1,4,[0.8208 0.0948],[0.03077272 0.05500327],[0.761 0.056],[0.848 0.204]
2,4,[0.8182 0.1012],[0.03244318 0.05274239],[0.755 0.066],[0.848 0.204]
3,3,[0.8038 0.0694],[0.03136495 0.00682935],[0.755 0.065],[0.832 0.083]
4,4,[0.8054 0.102 ],[0.0356909  0.06029594],[0.737 0.065],[0.832 0.222]
5,4,[0.797  0.0698],[0.04216159 0.00722219],[0.737 0.06 ],[0.837 0.082]
6,4,[0.781  0.0696],[0.03826225 0.00287054],[0.737 0.065],[0.827 0.073]
7,5,[0.7942 0.0614],[0.04066645 0.01253156],[0.735 0.037],[0.827 0.072]
8,2,[0.827  0.0674],[0.         0.00205913],[0.827 0.064],[0.827 0.069]
9,3,[0.833  0.0694],[0.00777174 0.00372022],[0.827 0.064],[0.846 0.074]
10,4,[0.831  0.0696],[0.008  0.0052],[0.827 0.067],[0.847 0.08 ]
11,5,[0.831  0.0702],[0.008     0.0065238],[0.827 0.065],[0.847 0.083]
12,4,[0.8346 0.0714],[0.00932952 0.00392938],[0.827 0.067],[0.847 0.077]
13,5,[0.8244 0.0634],[0.02201454 0.01383618],[0.783 0.038],[0.847 0.08 ]
14,5,[0.8094 0.0628],[0.02296606 0.00904212],[0.781 0.047],[0.838 0.075]
15,4,[0.7824 0.0638],[0.03784495 0.01233532],[0.734 0.042],[0.827 0.08 ]
16,3,[0.7648 0.063 ],[0.01658192 0.01269646],[0.734 0.041],[0.783 0.08 ]
17,5,[0.7464 0.0768],[0.02356777 0.01872325],[0.703 0.047],[0.77  0.101]
18,5,[0.7636 0.1108],[0.04076077 0.04871714],[0.739 0.074],[0.845 0.206]
19,5,[0.7846 0.08  ],[0.03380296 0.02064946],[0.745 0.043],[0.845 0.099]
20,4,[0.7578 0.0792],[0.00994786 0.01744018],[0.745 0.057],[0.77  0.101]
21,4,[0.7724 0.068 ],[0.03851545 0.02265392],[0.736 0.03 ],[0.845 0.101]
22,3,[0.8144 0.0718],[0.03797157 0.0036    ],[0.764 0.066],[0.846 0.076]
23,4,[0.8038 0.0762],[0.05234272 0.00735935],[0.72  0.066],[0.845 0.089]
24,4,[0.794  0.0696],[0.0470914 0.0153961],[0.72  0.049],[0.845 0.089]
25,4,[0.7694 0.0566],[0.01290891 0.00463033],[0.752 0.052],[0.783 0.065]
